,,ナビデータ中身
2019/11/10,13:16:42,CVGPSR003FB03021825021825037470501140240015+149000022334+00070131637115
2019/11/10,13:16:42,CVGPSR003FB03021825021825037470501140240015+149000022325+00070131639115
2019/11/10,13:16:43,CVGPSR003FB03021825021825037470501140240015+149000022326+00070131641115
2019/11/10,13:16:43,CVGPSR003FB03021825021825037470501140240015+149000022325+00070131640115
2019/11/10,13:16:46,CVGPSR003FB03021825021825037470501140240015+149000022320+00070131643115
2019/11/10,13:16:46,CVGPSR003FB03021825021825037470501140240015+149000022322+00070131642115
2019/11/10,13:16:49,CVGPSR003FB03021825021825037470501140240015+149000022326+00070131645115
2019/11/10,13:16:49,CVGPSR003FB03021825021825037470501140240015+149000022325+00070131646115
2019/11/10,13:16:49,CVGPSR003FB03021825021825037470501140240015+149000022325+00070131644115
2019/11/10,13:16:52,CVGPSR003FB03021825021825037470501140240015+149000022323+00070131647115
2019/11/10,13:16:52,CVGPSR003FB03021825021825037470501140240015+149000022321+00070131648115
2019/11/10,13:17:01,CVGPSR003FB03021825021825037470501140240015+149000022321+00070131649115
2019/11/10,13:17:01,CVGPSR003FB03021825021825037470501140240015+149000022317+00070131651115
2019/11/10,13:17:01,CVGPSR003FB03021825021825037470501140240015+149000022319+00070131650115
2019/11/10,13:17:04,CVGPSR003FB03021825021825037470501140240015+149000022320+00070131652115
2019/11/10,13:17:04,CVGPSR003FB03021825021825037470501140240015+149000022315+00070131653115
2019/11/10,13:17:04,CVGPSR003FB03021825021825037470501140240015+149000022318+00070131655115
2019/11/10,13:17:04,CVGPSR003FB03021825021825037470501140240015+149000022319+00070131654115
2019/11/10,13:17:04,CVGPSR003FB03021825021825037470501140240015+149000022317+00070131656115
2019/11/10,13:17:05,CVGPSR003FB03021825021825037470501140240015+149000022318+00070131657115
2019/11/10,13:17:05,CVGPSR003FB03021825021825037470501140240015+149000022318+00070131658115
2019/11/10,13:17:05,CVGPSR003FB03021825021825037470501140240015+149000022315+00070131659115
2019/11/10,13:17:05,CVGPSR003FB03021825021825037470501140240015+149000022313+00070131700115
2019/11/10,13:17:08,CVGPSR003FB03021825021825037470501140240015+149000022314+00070131701115
2019/11/10,13:17:08,CVGPSR003FB03021825021825037470501140240015+149000022309+00070131702115
2019/11/10,13:17:08,CVGPSR003FB03021825021825037470501140240015+149000022305+00070131703115
2019/11/10,13:17:11,CVGPSR003FB03021825021825037470501140240015+149000022300+00070131704115
2019/11/10,13:17:11,CVGPSR003FB03021825021825037470501140240015+149000022307+00070131705115
2019/11/10,13:17:11,CVGPSR003FB03021825021825037470501140240015+149000022308+00070131706115
2019/11/10,13:17:11,CVGPSR003FB03021825021825037470501140240015+149000022306+00070131707115
2019/11/10,13:17:13,CVGPSR003FB03021825021825037470501140240015+149000022302+00070131708115
2019/11/10,13:17:13,CVGPSR003FB03021825021825037470501140240015+149000022301+00070131709115
2019/11/10,13:17:13,CVGPSR003FB03021825021825037470501140240015+149000022299+00070131710115
2019/11/10,13:17:13,CVGPSR003FB03021825021825037470501140240015+149000022301+00070131711115
2019/11/10,13:17:13,CVGPSR003FB03021825021825037470501140240015+149000022313+00070131712115
2019/11/10,13:17:15,CVGPSR003FB03021825021825037470501140240015+149000022304+00070131713115
2019/11/10,13:17:19,CVGPSR003FB03021825021825037470501140240015+149000022300+00070131714115
2019/11/10,13:17:20,CVGPSR003FB03021825021825037470501140240015+149000022297+00070131716115
2019/11/10,13:17:20,CVGPSR003FB03021825021825037470501140240015+149000022291+00070131718115
2019/11/10,13:17:20,CVGPSR003FB03021825021825037470501140240015+149000022300+00070131715115
2019/11/10,13:17:20,CVGPSR003FB03021825021825037470501140240015+149000022298+00070131717115
2019/11/10,13:17:22,CVGPSR003FB03021825021825037470501140240015+149000022298+00070131719115
2019/11/10,13:17:24,CVGPSR003FB03021825021825037470501140240015+149000022300+00070131721115
2019/11/10,13:17:24,CVGPSR003FB03021825021825037470501140240015+149000022300+00070131720115
2019/11/10,13:17:25,CVGPSR003FB03021825021825037470501140240015+149000022301+00070131722115
2019/11/10,13:17:27,CVGPSR003FB03021825021825037470501140240015+149000022302+00070131723115
2019/11/10,13:17:27,CVGPSR003FB03021825021825037470501140240015+149000022302+00070131724115
2019/11/10,13:17:28,CVGPSR003FB03021825021825037470501140240015+149000022302+00070131725115
2019/11/10,13:17:30,CVGPSR003FB03021825021825037470501140240015+149000022309+00070131726115
2019/11/10,13:17:31,CVGPSR003FB03021825021825037470501140240015+149000022297+00070131728115
2019/11/10,13:17:31,CVGPSR003FB03021825021825037470501140240015+149000022302+00070131727115
2019/11/10,13:17:33,CVGPSR003FB03021825021825037470501140240015+149000022298+00070131729115
2019/11/10,13:17:33,CVGPSR003FB03021825021825037470501140240015+149000022303+00070131730115
2019/11/10,13:17:34,CVGPSR003FB03021825021825037470501140240015+149000022295+00070131731115
2019/11/10,13:17:40,CVGPSR003FB03021825021825037470501140240015+149000022300+00070131732115
2019/11/10,13:17:42,CVGPSR003FB03021825021825037470501140240015+149000022293+00070131734115
2019/11/10,13:17:42,CVGPSR003FB03021825021825037470501140240015+149000022295+00070131733115
2019/11/10,13:17:48,CVGPSR003FB03021825021825037470501140240015+149000022288+00070131737115
2019/11/10,13:17:48,CVGPSR003FB03021825021825037470501140240015+149000022290+00070131736115
2019/11/10,13:17:48,CVGPSR003FB03021825021825037470501140240015+149000022295+00070131735115
2019/11/10,13:17:48,CVGPSR003FB03021828021828037470500140240015+149003122995+00070131738115
2019/11/10,13:17:49,CVGPSR003FB03021833021833037470495140240006+149007824151+00070131739115
2019/11/10,13:17:49,CVGPSR003FB03021834021834037470490140235984+149006326310+00070131743115
2019/11/10,13:17:49,CVGPSR003FB03021833021833037470493140240000+149008125206+00070131741115
2019/11/10,13:17:49,CVGPSR003FB03021834021834037470492140235990+149007126302+00070131742115
2019/11/10,13:17:51,CVGPSR003FB03021834021834037470490140235978+149000026183+00070131745115
2019/11/10,13:17:51,CVGPSR003FB03021834021834037470490140235978+149006326168+00070131744115
2019/11/10,13:17:51,CVGPSR003FB03021834021834037470490140235978+149000026209+00070131746115
2019/11/10,13:17:51,CVGPSR003FB03021834021834037470490140235978+149000026233+00070131747115
2019/11/10,13:17:54,CVGPSR003FB03021834021834037470490140235978+149000026220+00070131748115
2019/11/10,13:17:55,CVGPSR003FB03021846021846037470485140235950+149014024912+00070131751115
2019/11/10,13:17:55,CVGPSR003FB03021834021834037470490140235978+149000025848+00070131749115
2019/11/10,13:17:55,CVGPSR003FB03021852021852037470478140235931+149017724011+00070131752115
2019/11/10,13:17:55,CVGPSR003FB03021852021852037470489140235962+149010126160+00070131750115
2019/11/10,13:17:55,CVGPSR003FB03021853021853037470507140235956+144021423579+00070131753115
2019/11/10,13:17:57,CVGPSR003FB03021867021867037470496140235931+144024023947+00070131754115
2019/11/10,13:17:57,CVGPSR003FB03021867021867037470478140235893+145024123445+00070131755115
2019/11/10,13:17:58,CVGPSR003FB03021869021869037470465140235871+146024123671+00070131756115
2019/11/10,13:17:58,CVGPSR003FB03021869021869037470462140235862+146022223470+00070131757115
2019/11/10,13:17:59,CVGPSR003FB03021873021873037470453140235843+146019523534+00070131758115
2019/11/10,13:18:00,CVGPSR003FB03021878021878037470443140235828+146018224035+00070131759115
2019/11/10,13:18:01,CVGPSR003FB03021882021882037470435140235809+146017923913+00070131800115
2019/11/10,13:18:04,CVGPSR003FB03021892021892037470420140235775+146017023574+00070131801115
2019/11/10,13:18:04,CVGPSR003FB03021894021894037470418140235771+146017223695+00070131802115
2019/11/10,13:18:04,CVGPSR003FB03021897021897037470410140235756+146017523378+00070131803115
2019/11/10,13:18:06,CVGPSR003FB03021902021902037470401140235737+146017423699+00070131804115
2019/11/10,13:18:06,CVGPSR003FB03021912021912037470385140235706+146017523777+00070131805115
2019/11/10,13:18:07,CVGPSR003FB03021918021918037470378140235687+146018623654+00070131806115
2019/11/10,13:18:08,CVGPSR003FB03021923021923037470368140235671+146019323625+00070131807115
2019/11/10,13:18:09,CVGPSR003FB03021928021928037470359140235653+146018523718+00070131808115
2019/11/10,13:18:11,CVGPSR003FB03021938021938037470359140235650+146017923779+00070131809115
2019/11/10,13:18:12,CVGPSR103FB03021938021938037470342140235612+146018823675+00070131811115
2019/11/10,13:18:12,CVGPSR103FB03021938021938037470350140235631+146017723683+00070131810115
2019/11/10,13:18:15,CVGPSR103FB03021943021943037470332140235593+146019223667+00070131812115
2019/11/10,13:18:21,CVGPSR103FB03021948021948037470325140235575+146018223761+00070131813115
2019/11/10,13:18:21,CVGPSR103FB03021968021968037470300140235525+146017223334+00070131815115
2019/11/10,13:18:21,CVGPSR103FB03021968021968037470292140235506+146018123632+00070131817115
2019/11/10,13:18:21,CVGPSR103FB03021952021952037470317140235556+146017523234+00070131814115
2019/11/10,13:18:21,CVGPSR103FB03021973021973037470284140235487+146018123593+00070131818115
2019/11/10,13:18:21,CVGPSR103FB03021973021973037470296140235515+146017623625+00070131816115
2019/11/10,13:18:21,CVGPSR103FB03021978021978037470275140235468+146018523786+00070131819115
2019/11/10,13:18:21,CVGPSR103FB03021983021983037470267140235450+146019023349+00070131820115
2019/11/10,13:18:24,CVGPSR103FB03021993021993037470251140235421+147018023367+00070131821115
2019/11/10,13:18:26,CVGPSR103FB03022007022007037470226140235368+147016923690+00070131824115
2019/11/10,13:18:26,CVGPSR103FB03021997021997037470245140235409+146017023609+00070131822115
2019/11/10,13:18:26,CVGPSR103FB03022007022007037470229140235378+146016923723+00070131823115
2019/11/10,13:18:26,CVGPSR103FB03022012022012037470221140235356+146017223629+00070131825115
2019/11/10,13:18:30,CVGPSR103FB03022022022022037470206140235325+146016623656+00070131826115
2019/11/10,13:18:30,CVGPSR103FB03022024022024037470203140235318+146017023311+00070131827115
2019/11/10,13:18:30,CVGPSR103FB03022038022038037470184140235284+147019023271+00070131829115
2019/11/10,13:18:30,CVGPSR103FB03022038022038037470195140235303+146017523284+00070131828115
2019/11/10,13:18:33,CVGPSR103FB03022043022043037470175140235265+146019723065+00070131830115
2019/11/10,13:18:34,CVGPSR103FB03022048022048037470164140235246+146019622829+00070131831115
2019/11/10,13:18:35,CVGPSR103FB03022053022053037470151140235231+146019322178+00070131832115
2019/11/10,13:18:35,CVGPSR103FB03022058022058037470139140235215+146019021829+00070131833115
2019/11/10,13:18:37,CVGPSR103FB03022063022063037470126140235200+146018921945+00070131834115
2019/11/10,13:18:42,CVGPSR103FB03022073022073037470101140235171+146018021343+00070131836115
2019/11/10,13:18:42,CVGPSR103FB03022073022073037470114140235184+146018721821+00070131835115
2019/11/10,13:18:45,CVGPSR103FB03022077022077037470090140235162+146017421039+00070131837115
2019/11/10,13:18:45,CVGPSR103FB03022077022077037470081140235153+146017321029+00070131838115
2019/11/10,13:18:45,CVGPSR103FB03022087022087037470056140235131+146017221107+00070131839115
2019/11/10,13:18:46,CVGPSR103FB03022098022098037470035140235115+146018620425+00070131841115
2019/11/10,13:18:46,CVGPSR103FB03022092022092037470050140235125+146017620657+00070131840115
2019/11/10,13:18:46,CVGPSR103FB03022103022103037470020140235106+146019220254+00070131842115
2019/11/10,13:18:47,CVGPSR103FB03022113022113037465989140235087+146019219831+00070131844115
2019/11/10,13:18:47,CVGPSR103FB03022118022118037465971140235081+146019519470+00070131845115
2019/11/10,13:18:47,CVGPSR103FB03022108022108037470004140235096+146019120036+00070131843115
2019/11/10,13:18:47,CVGPSR103FB03022123022123037465951140235071+146019619318+00070131846115
2019/11/10,13:18:49,CVGPSR103FB03022133022133037465931140235065+146019019341+00070131847115
2019/11/10,13:18:52,CVGPSR103FB03022138022138037465918140235059+146018418906+00070131848115
2019/11/10,13:18:53,CVGPSR103FB03022147022147037465906140235059+146018218550+00070131849115
2019/11/10,13:18:53,CVGPSR103FB03022147022147037465890140235056+146018918449+00070131850115
2019/11/10,13:18:55,CVGPSR103FB03022153022153037465873140235053+146019318446+00070131851115
2019/11/10,13:18:56,CVGPSR103FB03022158022158037465853140235050+147019417932+00070131852115
2019/11/10,13:18:58,CVGPSR103FB03022167022167037465814140235046+147016717566+00070131855115
2019/11/10,13:18:58,CVGPSR103FB03022163022163037465835140235050+147019117711+00070131853115
2019/11/10,13:18:58,CVGPSR103FB03022167022167037465823140235050+147017417889+00070131854115
2019/11/10,13:19:07,CVGPSR103FB03022182022182037465762140235046+147017818018+00070131858115
2019/11/10,13:19:07,CVGPSR103FB03022182022182037465773140235046+147017317963+00070131857115
2019/11/10,13:19:07,CVGPSR103FB03022182022182037465792140235050+147017117561+00070131856115
2019/11/10,13:19:10,CVGPSR103FB03022193022193037465728140235043+147018517666+00070131900115
2019/11/10,13:19:10,CVGPSR103FB03022188022188037465745140235046+147018617940+00070131859115
2019/11/10,13:19:10,CVGPSR103FB03022212022212037465678140235043+147017117900+00070131903115
2019/11/10,13:19:10,CVGPSR103FB03022202022202037465706140235043+147017418020+00070131902115
2019/11/10,13:19:10,CVGPSR103FB03022212022212037465673140235043+147016717469+00070131904115
2019/11/10,13:19:10,CVGPSR103FB03022217022217037465660140235043+147016717724+00070131905115
2019/11/10,13:19:11,CVGPSR103FB03022233022233037465607140235040+147019217911+00070131908115
2019/11/10,13:19:11,CVGPSR103FB03022223022223037465637140235043+147018117790+00070131906115
2019/11/10,13:19:11,CVGPSR103FB03022228022228037465618140235043+147019117860+00070131907115
2019/11/10,13:19:11,CVGPSR103FB03022236022236037465584140235040+147012017662+00070131909115
2019/11/10,13:19:13,CVGPSR103FB03022248022248037465553140235040+148018817595+00070131911115
2019/11/10,13:19:13,CVGPSR103FB03022248022248037465567140235040+148019617644+00070131910115
2019/11/10,13:19:21,CVGPSR103FB03022253022253037465535140235040+148018117847+00070131912115
2019/11/10,13:19:21,CVGPSR103FB03022263022263037465512140235040+148018517780+00070131913115
2019/11/10,13:19:22,CVGPSR103FB03022272022272037465471140235037+148016417634+00070131916115
2019/11/10,13:19:22,CVGPSR103FB03022272022272037465509140235040+148003117770+00070131914115
2019/11/10,13:19:22,CVGPSR103FB03022268022268037465489140235037+148019817976+00070131915115
2019/11/10,13:19:22,CVGPSR103FB03022283022283037465443140235037+148018417693+00070131917115
2019/11/10,13:19:22,CVGPSR103FB03022283022283037465443140235037+148009417715+00070131918115
2019/11/10,13:19:22,CVGPSR103FB03022303022303037465401140235037+148016017703+00070131920115
2019/11/10,13:19:22,CVGPSR103FB03022303022303037465375140235037+148018817639+00070131921115
2019/11/10,13:19:22,CVGPSR103FB03022303022303037465426140235037+148003117778+00070131919115
2019/11/10,13:19:27,CVGPSR103FB03022303022303037465368140235034+147011517904+00070131922115
2019/11/10,13:19:29,CVGPSR103FB03022310022310037465337140235034+147009417746+00070131924115
2019/11/10,13:19:29,CVGPSR103FB03022316022316037465321140235034+147011617723+00070131925115
2019/11/10,13:19:29,CVGPSR103FB03022316022316037465359140235034+147009417815+00070131923115
2019/11/10,13:19:29,CVGPSR103FB03022327022327037465287140235034+147017717551+00070131927115
2019/11/10,13:19:29,CVGPSR103FB03022323022323037465303140235034+147018417893+00070131926115
2019/11/10,13:19:32,CVGPSR103FB03022330022330037465278140235031+147009417848+00070131928115
2019/11/10,13:19:34,CVGPSR103FB03022333022333037465262140235031+147003117965+00070131929115
2019/11/10,13:19:34,CVGPSR103FB03022348022348037465235140235031+147020217937+00070131930115
2019/11/10,13:19:36,CVGPSR103FB03022353022353037465218140235031+147019118029+00070131931115
2019/11/10,13:19:36,CVGPSR103FB03022362022362037465184140235025+147017218108+00070131933115
2019/11/10,13:19:36,CVGPSR103FB03022358022358037465201140235028+147018318137+00070131932115
2019/11/10,13:19:37,CVGPSR103FB03022367022367037465154140235021+147016518634+00070131935115
2019/11/10,13:19:37,CVGPSR103FB03022367022367037465168140235025+147016318126+00070131934115
2019/11/10,13:19:39,CVGPSR103FB03022372022372037465139140235018+147017819020+00070131936115
2019/11/10,13:19:43,CVGPSR103FB03022383022383037465106140235009+146018319268+00070131938115
2019/11/10,13:19:43,CVGPSR103FB03022392022392037465085140235000+146017819227+00070131939115
2019/11/10,13:19:43,CVGPSR103FB03022383022383037465121140235012+147018519201+00070131937115
2019/11/10,13:19:44,CVGPSR103FB03022402022402037465070140234996+146017119009+00070131940115
2019/11/10,13:19:44,CVGPSR103FB03022402022402037465059140234990+146017019652+00070131941115
2019/11/10,13:19:46,CVGPSR103FB03022412022412037465031140234978+147016120095+00070131943115
2019/11/10,13:19:46,CVGPSR103FB03022413022413037465018140234968+147016619848+00070131944115
2019/11/10,13:19:47,CVGPSR103FB03022422022422037464992140234956+146017620256+00070131945115
2019/11/10,13:19:51,CVGPSR103FB03022433022433037464975140234943+146018420304+00070131947115
2019/11/10,13:19:51,CVGPSR103FB03022437022437037464960140234934+146017020759+00070131948115
2019/11/10,13:19:51,CVGPSR103FB03022438022438037464984140234950+146018220090+00070131946115
2019/11/10,13:20:05,CVGPSR103FB03022442022442037464946140234921+146016921255+00070131949115
2019/11/10,13:20:06,CVGPSR103FB03022498022498037464793140234778+145019520996+00070132001115
2019/11/10,13:20:06,CVGPSR103FB03022498022498037464807140234793+145018521320+00070131959115
2019/11/10,13:20:06,CVGPSR103FB03022448022448037464923140234903+146018821137+00070131950115
2019/11/10,13:20:06,CVGPSR103FB03022473022473037464864140234846+146018021227+00070131955115
2019/11/10,13:20:06,CVGPSR103FB03022508022508037464773140234762+145020320990+00070132002115
2019/11/10,13:20:06,CVGPSR103FB03022508022508037464907140234890+146019721004+00070131951015
2019/11/10,13:20:06,CVGPSR103FB03022508022508037464832140234818+146017621499+00070131957115
2019/11/10,13:20:06,CVGPSR103FB03022508022508037464892140234871+146019321160+00070131953015
2019/11/10,13:20:06,CVGPSR103FB03022508022508037464878140234859+146019021197+00070131954015
2019/11/10,13:20:06,CVGPSR103FB03022508022508037464900140234881+146019421391+00070131952015
2019/11/10,13:20:09,CVGPSR103FB03022518022518037464743140234734+145019021113+00070132004115
2019/11/10,13:20:09,CVGPSR103FB03022522022522037464725140234718+145017820924+00070132005115
2019/11/10,13:20:09,CVGPSR103FB03022527022527037464723140234715+145017121419+00070132006115
2019/11/10,13:20:20,CVGPSR103FB03022532022532037464710140234703+145017121530+00070132007115
2019/11/10,13:20:26,CVGPSR103FB03022537022537037464698140234690+145017821993+00070132008115
2019/11/10,13:20:26,CVGPSR103FB03022538022538037464687140234678+144018622288+00070132009115
2019/11/10,13:20:30,CVGPSR103FB03022548022548037464675140234662+145019121436+00070132010115
2019/11/10,13:20:32,CVGPSR103FB03022562022562037464629140234618+145017921217+00070132013115
2019/11/10,13:20:32,CVGPSR103FB03022598022598037464648140234634+145018921407+00070132012115
2019/11/10,13:20:32,CVGPSR103FB03022598022598037464535140234531+145018121212+00070132020115
2019/11/10,13:20:32,CVGPSR103FB03022598022598037464662140234646+145019221349+00070132011015
2019/11/10,13:20:32,CVGPSR103FB03022608022608037464514140234509+144018021251+00070132022115
2019/11/10,13:20:32,CVGPSR103FB03022598022598037464565140234559+145017821315+00070132018115
2019/11/10,13:20:32,CVGPSR103FB03022643022643037464418140234421+144019021158+00070132029115
2019/11/10,13:20:32,CVGPSR103FB03022643022643037464428140234428+144018921184+00070132028115
2019/11/10,13:20:32,CVGPSR103FB03022643022643037464446140234446+144017621371+00070132027115
2019/11/10,13:20:32,CVGPSR103FB03022643022643037464604140234593+144017521190+00070132015015
2019/11/10,13:20:32,CVGPSR103FB03022643022643037464525140234521+144018321195+00070132021015
2019/11/10,13:20:32,CVGPSR103FB03022643022643037464465140234462+144017021398+00070132026115
2019/11/10,13:20:32,CVGPSR103FB03022643022643037464482140234481+144016821213+00070132024115
2019/11/10,13:20:32,CVGPSR103FB03022598022598037464610140234600+145017821101+00070132014115
2019/11/10,13:20:32,CVGPSR103FB03022598022598037464592140234584+145017421318+00070132016115
2019/11/10,13:20:33,CVGPSR103FB03022653022653037464403140234406+144018721367+00070132030115
2019/11/10,13:20:33,CVGPSR103FB03022658022658037464387140234390+144018321019+00070132031115
2019/11/10,13:20:34,CVGPSR103FB03022663022663037464376140234381+144018021138+00070132032115
2019/11/10,13:20:45,CVGPSR103FB03022720022720037464367140234371+144017921275+00070132033115
2019/11/10,13:20:52,CVGPSR103FB03022720022720037464354140234359+144017921091+00070132034115
2019/11/10,13:20:52,CVGPSR103FB03022720022720037464340140234350+144018021274+00070132035115
2019/11/10,13:20:52,CVGPSR103FB03022720022720037464314140234325+144018421274+00070132037115
2019/11/10,13:20:52,CVGPSR103FB03022720022720037464328140234337+144018121343+00070132036115
2019/11/10,13:20:52,CVGPSR103FB03022720022720037464295140234306+143018921171+00070132038115
2019/11/10,13:20:52,CVGPSR103FB03022720022720037464281140234293+143018521324+00070132039115
2019/11/10,13:20:52,CVGPSR103FB03022720022720037464237140234253+143017321250+00070132043115
2019/11/10,13:20:52,CVGPSR103FB03022720022720037464225140234243+143017321400+00070132044115
2019/11/10,13:20:52,CVGPSR103FB03022720022720037464257140234271+143017720881+00070132041115
2019/11/10,13:20:52,CVGPSR103FB03022743022743037464167140234187+142018821194+00070132048115
2019/11/10,13:20:52,CVGPSR103FB03022738022738037464181140234200+142018721388+00070132047115
2019/11/10,13:20:52,CVGPSR103FB03022738022738037464203140234221+143018021149+00070132045115
2019/11/10,13:20:52,CVGPSR103FB03022743022743037464190140234212+143018521290+00070132046115
2019/11/10,13:20:52,CVGPSR103FB03022748022748037464153140234175+142018921216+00070132049115
2019/11/10,13:20:52,CVGPSR103FB03022753022753037464140140234162+142019021245+00070132050115
2019/11/10,13:20:52,CVGPSR103FB03022758022758037464126140234150+142019121172+00070132051115
2019/11/10,13:20:58,CVGPSR103FB03022763022763037464106140234131+142019321328+00070132052115
2019/11/10,13:21:03,CVGPSR103FB03022777022777037464070140234100+141017020680+00070132055115
2019/11/10,13:21:03,CVGPSR103FB03022782022782037464060140234090+141015920892+00070132056115
2019/11/10,13:21:03,CVGPSR103FB03022773022773037464092140234118+142019421349+00070132053115
2019/11/10,13:21:03,CVGPSR103FB03022773022773037464084140234109+142018820887+00070132054115
2019/11/10,13:21:03,CVGPSR103FB03022787022787037464042140234075+141015721350+00070132057115
2019/11/10,13:21:05,CVGPSR103FB03022797022797037464025140234056+141016621296+00070132059115
2019/11/10,13:21:05,CVGPSR103FB03022802022802037464014140234046+141016921200+00070132100115
2019/11/10,13:21:05,CVGPSR103FB03022792022792037464037140234068+141016221455+00070132058115
2019/11/10,13:21:06,CVGPSR103FB03022818022818037464001140234034+141017321454+00070132101115
2019/11/10,13:21:06,CVGPSR103FB03022822022822037463960140233993+141017121070+00070132104115
2019/11/10,13:21:06,CVGPSR103FB03022818022818037463973140234006+141018021404+00070132103115
2019/11/10,13:21:06,CVGPSR103FB03022822022822037463989140234021+141017821612+00070132102115
2019/11/10,13:21:07,CVGPSR103FB03022823022823037463953140233984+141016621181+00070132105115
2019/11/10,13:21:09,CVGPSR103FB03022828022828037463940140233975+141018220842+00070132106115
2019/11/10,13:21:10,CVGPSR103FB03022833022833037463926140233962+141019621422+00070132107115
2019/11/10,13:21:10,CVGPSR103FB03022838022838037463912140233946+141019621544+00070132108115
2019/11/10,13:21:13,CVGPSR103FB03022848022848037463898140233934+141018921104+00070132109115
2019/11/10,13:21:13,CVGPSR103FB03022853022853037463884140233921+141018420926+00070132110115
2019/11/10,13:21:14,CVGPSR103FB03022863022863037463871140233912+141018321105+00070132111115
2019/11/10,13:21:14,CVGPSR103FB03022863022863037463857140233900+141018321237+00070132112115
2019/11/10,13:21:16,CVGPSR103FB03022868022868037463839140233881+141018321251+00070132113115
2019/11/10,13:21:17,CVGPSR103FB03022873022873037463821140233868+141018221039+00070132114115
2019/11/10,13:21:17,CVGPSR103FB03022878022878037463810140233856+141018021064+00070132115115
2019/11/10,13:21:19,CVGPSR103FB03022882022882037463804140233850+141017621374+00070132116115
2019/11/10,13:21:20,CVGPSR103FB03022887022887037463792140233837+141017421419+00070132117115
2019/11/10,13:21:20,CVGPSR103FB03022892022892037463779140233825+141017621111+00070132118115
2019/11/10,13:21:23,CVGPSR103FB03022897022897037463765140233812+141017120925+00070132119115
2019/11/10,13:21:25,CVGPSR103FB03022906022906037463740140233790+141016821049+00070132121115
2019/11/10,13:21:25,CVGPSR103FB03022907022907037463728140233778+142017021374+00070132122115
2019/11/10,13:21:25,CVGPSR103FB03022906022906037463753140233803+141016521230+00070132120115
2019/11/10,13:21:25,CVGPSR103FB03022917022917037463712140233765+141017221127+00070132123115
2019/11/10,13:21:25,CVGPSR103FB03022917022917037463703140233756+141017621017+00070132124115
2019/11/10,13:21:30,CVGPSR103FB03022922022922037463690140233743+142017721157+00070132125115
2019/11/10,13:21:30,CVGPSR103FB03022937022937037463653140233706+142016920661+00070132128115
2019/11/10,13:21:30,CVGPSR103FB03022937022937037463675140233728+142017721622+00070132126115
2019/11/10,13:21:30,CVGPSR103FB03022937022937037463659140233712+142017621288+00070132127115
2019/11/10,13:21:30,CVGPSR103FB03022942022942037463640140233696+142016521293+00070132129115
2019/11/10,13:21:31,CVGPSR103FB03022952022952037463621140233678+142016421103+00070132130115
2019/11/10,13:21:35,CVGPSR103FB03022969022969037463617140233675+142015421317+00070132131115
2019/11/10,13:21:35,CVGPSR103FB03022969022969037463600140233659+143015421255+00070132132115
2019/11/10,13:21:36,CVGPSR103FB03022969022969037463593140233653+143016620940+00070132133115
2019/11/10,13:21:39,CVGPSR103FB03022969022969037463578140233640+143017121049+00070132134115
2019/11/10,13:21:39,CVGPSR103FB03022972022972037463562140233625+143017421137+00070132135115
2019/11/10,13:21:47,CVGPSR103FB03023002023002037463487140233559+143016621089+00070132141115
2019/11/10,13:21:47,CVGPSR103FB03023002023002037463518140233584+143016620905+00070132139115
2019/11/10,13:21:47,CVGPSR103FB03022977022977037463556140233618+143017220988+00070132136115
2019/11/10,13:21:47,CVGPSR103FB03022982022982037463529140233596+143017021489+00070132138115
2019/11/10,13:21:47,CVGPSR103FB03023002023002037463543140233609+143017121046+00070132137115
2019/11/10,13:21:47,CVGPSR103FB03023002023002037463481140233553+143016921482+00070132142115
2019/11/10,13:21:47,CVGPSR103FB03023002023002037463506140233575+143016320765+00070132140115
2019/11/10,13:21:47,CVGPSR103FB03023012023012037463468140233540+143016821615+00070132143115
2019/11/10,13:21:47,CVGPSR103FB03023012023012037463451140233521+143016821370+00070132144115
2019/11/10,13:21:47,CVGPSR103FB03023017023017037463445140233515+143017121352+00070132145115
2019/11/10,13:21:47,CVGPSR103FB03023022023022037463432140233503+143017921209+00070132146115
2019/11/10,13:21:49,CVGPSR103FB03023028023028037463420140233490+143018021368+00070132147115
2019/11/10,13:21:50,CVGPSR103FB03023032023032037463409140233481+143017321272+00070132148115
2019/11/10,13:21:52,CVGPSR103FB03023037023037037463392140233462+143017021117+00070132149115
2019/11/10,13:21:52,CVGPSR103FB03023042023042037463382140233456+143017221187+00070132150115
2019/11/10,13:21:52,CVGPSR103FB03023047023047037463370140233443+143017321271+00070132151115
2019/11/10,13:21:54,CVGPSR103FB03023052023052037463354140233428+143017621017+00070132152115
2019/11/10,13:21:56,CVGPSR103FB03023057023057037463337140233415+143017621082+00070132153115
2019/11/10,13:21:57,CVGPSR103FB03023062023062037463331140233406+143017420957+00070132154115
2019/11/10,13:21:57,CVGPSR103FB03023067023067037463318140233396+143016821099+00070132155115
2019/11/10,13:21:58,CVGPSR103FB03023072023072037463304140233384+143016521208+00070132156115
2019/11/10,13:21:59,CVGPSR103FB03023077023077037463293140233371+143016421179+00070132157115
2019/11/10,13:21:59,CVGPSR103FB03023081023081037463284140233362+143016421123+00070132158115
2019/11/10,13:22:02,CVGPSR103FB03023087023087037463262140233346+143017021028+00070132159115
2019/11/10,13:22:06,CVGPSR103FB03023102023102037463257140233340+143017621248+00070132200115
