,,ナビデータ中身
2019/11/10,13:24:40,CVNAVR103FB03023891023891037460917140232059+098019219893+00070132436108
2019/11/10,13:24:41,CVNAVR103FB03023895023895037460900140232053+098017519893+00070132437108
2019/11/10,13:24:41,CVNAVR103FB03023900023900037460890140232046+098017219893+00070132438108
2019/11/10,13:24:41,CVNAVR103FB03023905023905037460875140232040+098016619893+00070132439108
2019/11/10,13:24:44,CVNAVR103FB03023921023921037460845140232028+098018319893+00070132441108
2019/11/10,13:24:44,CVNAVR103FB03023921023921037460829140232021+097018519893+00070132442108
2019/11/10,13:24:44,CVNAVR103FB03023910023910037460857140232034+098017319893+00070132440108
2019/11/10,13:24:45,CVNAVR103FB03023926023926037460812140232015+097018719893+00070132443108
2019/11/10,13:24:49,CVNAVR103FB03023931023931037460796140232009+097018519893+00070132444108
2019/11/10,13:24:51,CVNAVR103FB03023941023941037460764140231993+097018919893+00070132446108
2019/11/10,13:24:51,CVNAVR103FB03023951023951037460732140231981+097018719893+00070132448108
2019/11/10,13:24:51,CVNAVR103FB03023936023936037460781140232000+097018519893+00070132445108
2019/11/10,13:24:51,CVNAVR103FB03023946023946037460748140231987+097019319893+00070132447108
2019/11/10,13:24:54,CVNAVR103FB03023956023956037460715140231971+097018519893+00070132449108
2019/11/10,13:24:54,CVNAVR103FB03023961023961037460700140231965+096018719893+00070132450108
2019/11/10,13:24:56,CVNAVR103FB03023966023966037460684140231959+096019519893+00070132451108
2019/11/10,13:24:56,CVNAVR103FB03023975023975037460653140231946+096017519893+00070132453108
2019/11/10,13:24:56,CVNAVR103FB03023975023975037460668140231953+096018719893+00070132452108
2019/11/10,13:24:56,CVNAVR103FB03023980023980037460640140231940+096017219893+00070132454108
2019/11/10,13:24:56,CVNAVR103FB03023991023991037460618140231931+096019719893+00070132455108
2019/11/10,13:25:05,CVNAVR103FB03023998023998037460600140231921+095021919893+00070132456108
2019/11/10,13:25:09,CVNAVR103FB03024007024007037460564140231906+095020819893+00070132458108
2019/11/10,13:25:09,CVNAVR103FB03024008024008037460578140231912+095022119893+00070132457108
2019/11/10,13:25:12,CVNAVR103FB03024041024041037460529140231893+094020619893+00070132500108
2019/11/10,13:25:12,CVNAVR103FB03024049024049037460423140231846+093015019893+00070132507109
2019/11/10,13:25:12,CVNAVR103FB03024054024054037460409140231840+093015119893+00070132508109
2019/11/10,13:25:12,CVNAVR103FB03024055024055037460432140231850+093016419893+00070132506109
2019/11/10,13:25:12,CVNAVR103FB03024027024027037460509140231884+094020719893+00070132501109
2019/11/10,13:25:12,CVNAVR103FB03024041024041037460460140231862+094018519893+00070132504109
2019/11/10,13:25:12,CVNAVR103FB03024051024051037460459140231862+094018519893+00070132504109
2019/11/10,13:25:12,CVNAVR103FB03024051024051037460450140231856+093016319893+00070132505109
2019/11/10,13:25:12,CVNAVR103FB03024057024057037460475140231868+094021319893+00070132503109
2019/11/10,13:25:12,CVNAVR103FB03024057024057037460548140231900+095020719893+00070132459008
2019/11/10,13:25:12,CVNAVR103FB03024057024057037460493140231878+094021019893+00070132502009
2019/11/10,13:25:12,CVNAVR103FB03024057024057037460462140231862+094019719893+00070132503109
2019/11/10,13:25:13,CVNAVR103FB03024071024071037460362140231818+093018319893+00070132511109
2019/11/10,13:25:13,CVNAVR103FB03024071024071037460378140231828+093017619893+00070132510109
2019/11/10,13:25:13,CVNAVR103FB03024060024060037460395140231834+093016819893+00070132509109
2019/11/10,13:25:13,CVNAVR103FB03024077024077037460343140231812+092019919893+00070132512109
2019/11/10,13:25:16,CVNAVR103FB03024082024082037460328140231806+092020319893+00070132513109
2019/11/10,13:25:19,CVNAVR103FB03024086024086037460312140231800+092019519893+00070132514109
2019/11/10,13:25:19,CVNAVR103FB03024096024096037460295140231787+092019420889+00070132515109
2019/11/10,13:25:21,CVNAVR103FB03024105024105037460278140231775+092019720889+00070132516109
2019/11/10,13:25:21,CVNAVR103FB03024105024105037460268140231768+092018220889+00070132517109
2019/11/10,13:25:21,CVNAVR103FB03024105024105037460254140231759+092017220889+00070132518109
2019/11/10,13:25:23,CVNAVR103FB03024114024114037460231140231740+091016120889+00070132520109
2019/11/10,13:25:23,CVNAVR103FB03024114024114037460240140231750+091016420889+00070132519109
2019/11/10,13:25:24,CVNAVR103FB03024119024119037460215140231731+091016020889+00070132521109
2019/11/10,13:25:24,CVNAVR103FB03024125024125037460200140231718+091017220889+00070132522109
2019/11/10,13:25:25,CVNAVR103FB03024136024136037460179140231706+091019120889+00070132523109
2019/11/10,13:25:25,CVNAVR103FB03024143024143037460153140231687+091021720889+00070132524109
2019/11/10,13:25:27,CVNAVR103FB03024152024152037460128140231668+090020820889+00070132525109
2019/11/10,13:25:29,CVNAVR103FB03024162024162037460151140231687+090019120889+00070132526109
2019/11/10,13:25:30,CVNAVR103FB03024162024162037460134140231675+090017020889+00070132527109
2019/11/10,13:25:32,CVNAVR103FB03024162024162037460115140231662+090018020889+00070132528109
2019/11/10,13:25:32,CVNAVR103FB03024162024162037460109140231659+090019520889+00070132529109
2019/11/10,13:25:32,CVNAVR103FB03024162024162037460109140231659+090019120889+00070132530109
2019/11/10,13:25:32,CVNAVR103FB03024162024162037460109140231659+090019120889+00070132531109
2019/11/10,13:25:33,CVNAVR103FB03024176024176037460053140231618+089018120883+00070132532109
2019/11/10,13:25:34,CVNAVR103FB03024186024186037460025140231600+089018520883+00070132533109
2019/11/10,13:25:35,CVNAVR103FB03024197024197037460003140231584+089020320883+00070132534109
2019/11/10,13:25:40,CVNAVR103FB03024221024221037455962140231556+089020020944+00070132536109
2019/11/10,13:25:40,CVNAVR103FB03024220024220037455984140231571+089020520883+00070132535109
2019/11/10,13:25:40,CVNAVR103FB03024220024220037455964140231556+089019320883+00070132537109
2019/11/10,13:25:40,CVNAVR103FB03024222024222037455964140231556+089018520883+00070132538109
2019/11/10,13:25:40,CVNAVR103FB03024222024222037455964140231556+089018020883+00070132539109
2019/11/10,13:25:41,CVNAVR103FB03024224024224037455942140231540+089017020944+00070132540109
2019/11/10,13:25:42,CVNAVR103FB03024234024234037455925140231528+089016720944+00070132541109
2019/11/10,13:25:43,CVNAVR103FB03024240024240037455909140231518+089018020944+00070132542109
2019/11/10,13:25:45,CVNAVR103FB03024245024245037455895140231506+089018520944+00070132543109
2019/11/10,13:25:48,CVNAVR103FB03024250024250037455878140231493+089018520944+00070132544109
2019/11/10,13:25:48,CVNAVR103FB03024271024271037455825140231456+089019920944+00070132547109
2019/11/10,13:25:48,CVNAVR103FB03024255024255037455860140231484+089018520944+00070132545109
2019/11/10,13:25:48,CVNAVR103FB03024271024271037455839140231468+089020020944+00070132546109
2019/11/10,13:25:52,CVNAVR103FB03024275024275037455810140231446+089018920944+00070132548109
2019/11/10,13:25:55,CVNAVR103FB03024279024279037455800140231440+089017620944+00070132549109
2019/11/10,13:25:55,CVNAVR103FB03024294024294037455757140231409+089017320944+00070132552109
2019/11/10,13:25:55,CVNAVR103FB03024279024279037455787140231431+089017020944+00070132550109
2019/11/10,13:25:55,CVNAVR103FB03024284024284037455773140231421+089016720944+00070132551109
2019/11/10,13:25:55,CVNAVR103FB03024294024294037455746140231403+089017720944+00070132553109
2019/11/10,13:25:56,CVNAVR103FB03024300024300037455731140231390+089018220944+00070132554109
2019/11/10,13:25:56,CVNAVR103FB03024305024305037455717140231381+089018520944+00070132555109
2019/11/10,13:25:58,CVNAVR103FB03024310024310037455715140231381+088018920944+00070132556109
2019/11/10,13:25:58,CVNAVR103FB03024312024312037455715140231381+088019320944+00070132557109
2019/11/10,13:26:00,CVNAVR103FB03024320024320037455684140231356+088019321009+00070132558109
2019/11/10,13:26:01,CVNAVR103FB03024329024329037455650140231331+088017621009+00070132600109
2019/11/10,13:26:01,CVNAVR103FB03024325024325037455667140231343+088019121009+00070132559109
2019/11/10,13:26:02,CVNAVR103FB03024339024339037455631140231318+088016421009+00070132601109
2019/11/10,13:26:05,CVNAVR103FB03024349024349037455620140231309+088015921009+00070132602109
2019/11/10,13:26:06,CVNAVR103FB03024349024349037455606140231300+088015521009+00070132603109
2019/11/10,13:26:06,CVNAVR103FB03024349024349037455596140231293+088016121009+00070132604109
2019/11/10,13:26:11,CVNAVR103FB03024354024354037455579140231281+088017221009+00070132605109
2019/11/10,13:26:11,CVNAVR103FB03024359024359037455565140231268+088017821009+00070132606109
2019/11/10,13:26:11,CVNAVR103FB03024365024365037455550140231259+087018221009+00070132607109
2019/11/10,13:26:12,CVNAVR103FB03024375024375037455534140231250+087018121009+00070132608109
2019/11/10,13:26:12,CVNAVR103FB03024375024375037455525140231240+087018321009+00070132609109
2019/11/10,13:26:12,CVNAVR103FB03024380024380037455520140231237+087018321009+00070132609109
2019/11/10,13:26:12,CVNAVR103FB03024385024385037455507140231228+087018221009+00070132610109
2019/11/10,13:26:12,CVNAVR103FB03024388024388037455495140231218+087018521009+00070132611109
2019/11/10,13:26:13,CVNAVR103FB03024390024390037455481140231209+087018121009+00070132612109
2019/11/10,13:26:14,CVNAVR103FB03024399024399037455465140231196+087017821009+00070132613109
2019/11/10,13:26:17,CVNAVR103FB03024404024404037455451140231187+087017621009+00070132614109
2019/11/10,13:26:20,CVNAVR103FB03024410024410037455437140231175+086018021009+00070132615109
2019/11/10,13:26:20,CVNAVR103FB03024415024415037455421140231165+086018321009+00070132616109
2019/11/10,13:26:22,CVNAVR103FB03024420024420037455406140231156+087018321009+00070132617109
2019/11/10,13:26:22,CVNAVR103FB03024430024430037455379140231134+086018521009+00070132619109
2019/11/10,13:26:22,CVNAVR103FB03024430024430037455392140231143+087018521009+00070132618109
2019/11/10,13:26:23,CVNAVR103FB03024435024435037455368140231125+086018221009+00070132620109
2019/11/10,13:26:23,CVNAVR103FB03024440024440037455353140231115+086018021009+00070132621109
2019/11/10,13:26:23,CVNAVR103FB03024444024444037455339140231106+086017521009+00070132622109
2019/11/10,13:26:27,CVNAVR103FB03024449024449037455325140231093+086017321009+00070132623109
2019/11/10,13:26:30,CVNAVR103FB03024465024465037455300140231075+086017021009+00070132625109
2019/11/10,13:26:30,CVNAVR103FB03024465024465037455284140231065+087017821009+00070132626109
2019/11/10,13:26:30,CVNAVR103FB03024465024465037455314140231087+086017021009+00070132624109
2019/11/10,13:26:31,CVNAVR103FB03024475024475037455253140231043+087018821009+00070132628109
2019/11/10,13:26:31,CVNAVR103FB03024470024470037455268140231053+087018121009+00070132627109
2019/11/10,13:26:31,CVNAVR103FB03024480024480037455239140231031+087019321009+00070132629109
2019/11/10,13:26:33,CVNAVR103FB03024489024489037455217140231012+087016321528+00070132631109
2019/11/10,13:26:33,CVNAVR103FB03024489024489037455225140231021+087018021528+00070132630109
2019/11/10,13:26:34,CVNAVR103FB03024489024489037455209140231006+087013419982+00070132632109
2019/11/10,13:26:35,CVNAVR103FB03024489024489037455207140231006+087003120056+00070132633109
2019/11/10,13:26:39,CVNAVR103FB03024489024489037455207140231006+087000020041+00070132634109
2019/11/10,13:26:40,CVNAVR103FB03024499024499037455179140230981+087017221528+00070132636109
2019/11/10,13:26:40,CVNAVR103FB03024509024509037455156140230959+086016321528+00070132638109
2019/11/10,13:26:40,CVNAVR103FB03024499024499037455196140230993+087016120601+00070132635109
2019/11/10,13:26:40,CVNAVR103FB03024504024504037455165140230968+087017021528+00070132637109
2019/11/10,13:26:42,CVNAVR103FB03024514024514037455143140230946+086016321528+00070132639109
2019/11/10,13:26:42,CVNAVR103FB03024518024518037455134140230940+086015921528+00070132640109
2019/11/10,13:26:42,CVNAVR103FB03024524024524037455120140230928+087016321528+00070132641109
2019/11/10,13:26:44,CVNAVR103FB03024529024529037455106140230912+086017521528+00070132642109
2019/11/10,13:26:45,CVNAVR103FB03024535024535037455090140230900+086018021528+00070132643109
2019/11/10,13:26:47,CVNAVR103FB03024540024540037455079140230890+086018021528+00070132644109
2019/11/10,13:26:51,CVNAVR103FB03024555024555037455068140230881+086018021528+00070132645109
2019/11/10,13:26:51,CVNAVR103FB03024555024555037455053140230868+086018121528+00070132646109
2019/11/10,13:26:51,CVNAVR103FB03024555024555037455039140230853+086018021528+00070132647109
2019/11/10,13:26:51,CVNAVR103FB03024560024560037455023140230840+086018021528+00070132648109
2019/11/10,13:26:51,CVNAVR103FB03024570024570037455006140230825+086018321528+00070132649109
2019/11/10,13:26:51,CVNAVR103FB03024575024575037454990140230812+086018721528+00070132650109
2019/11/10,13:26:53,CVNAVR103FB03024580024580037454975140230796+086018921528+00070132651109
2019/11/10,13:26:55,CVNAVR103FB03024590024590037454942140230768+086019121476+00070132653109
2019/11/10,13:26:55,CVNAVR103FB03024590024590037454957140230781+086019321476+00070132652109
2019/11/10,13:26:55,CVNAVR103FB03024594024594037454926140230756+086017621476+00070132654109
2019/11/10,13:26:57,CVNAVR103FB03024598024598037454917140230746+086015721476+00070132655109
2019/11/10,13:26:58,CVNAVR103FB03024603024603037454904140230737+086015021476+00070132656109
2019/11/10,13:26:59,CVNAVR103FB03024607024607037454892140230725+086013821476+00070132657109
2019/11/10,13:26:59,CVNAVR103FB03024612024612037454881140230715+086014021476+00070132658109
2019/11/10,13:27:02,CVNAVR103FB03024617024617037454870140230706+086014321476+00070132659109
2019/11/10,13:27:04,CVNAVR103FB03024623024623037454856140230693+086014721476+00070132700109
2019/11/10,13:27:04,CVNAVR103FB03024628024628037454845140230684+086015121476+00070132701109
2019/11/10,13:27:04,CVNAVR103FB03024634024634037454821140230662+086016521476+00070132703109
2019/11/10,13:27:04,CVNAVR103FB03024634024634037454831140230671+086016021476+00070132702109
2019/11/10,13:27:05,CVNAVR103FB03024644024644037454806140230650+086017821476+00070132704109
2019/11/10,13:27:07,CVNAVR103FB03024650024650037454792140230637+086018121476+00070132705109
2019/11/10,13:27:07,CVNAVR103FB03024655024655037454778140230625+086018221476+00070132706109
2019/11/10,13:27:08,CVNAVR103FB03024660024660037454764140230612+086018521476+00070132707109
2019/11/10,13:27:10,CVNAVR103FB03024666024666037454748140230600+086020321476+00070132708109
2019/11/10,13:27:13,CVNAVR103FB03024684024684037454728140230581+086022921476+00070132709109
2019/11/10,13:27:13,CVNAVR103FB03024690024690037454687140230543+086027721476+00070132711109
2019/11/10,13:27:13,CVNAVR103FB03024684024684037454707140230562+086025421476+00070132710109
2019/11/10,13:27:14,CVNAVR103FB03024700024700037454662140230525+085027921476+00070132712109
2019/11/10,13:27:16,CVNAVR103FB03024708024708037454646140230509+085024921476+00070132713109
2019/11/10,13:27:16,CVNAVR103FB03024708024708037454634140230500+085022221476+00070132714109
2019/11/10,13:27:17,CVNAVR103FB03024711024711037454621140230487+086020321476+00070132715109
2019/11/10,13:27:19,CVNAVR103FB03024715024715037454609140230478+086019321476+00070132716109
2019/11/10,13:27:22,CVNAVR103FB03024719024719037454596140230465+085017821476+00070132717109
2019/11/10,13:27:22,CVNAVR103FB03024724024724037454582140230453+085017221476+00070132718109
2019/11/10,13:27:24,CVNAVR103FB03024739024739037454545140230421+085016721476+00070132721109
2019/11/10,13:27:24,CVNAVR103FB03024729024729037454571140230443+085017021476+00070132719109
2019/11/10,13:27:24,CVNAVR103FB03024739024739037454559140230434+085016521476+00070132720109
2019/11/10,13:27:26,CVNAVR103FB03024744024744037454528140230406+085017821476+00070132722109
2019/11/10,13:27:26,CVNAVR103FB03024750024750037454520140230400+085018921476+00070132723109
2019/11/10,13:27:28,CVNAVR103FB03024757024757037454514140230393+085018321500+00070132724109
2019/11/10,13:27:28,CVNAVR103FB03024760024760037454496140230381+085019321500+00070132725109
2019/11/10,13:27:28,CVNAVR103FB03024765024765037454481140230365+085019521500+00070132726109
2019/11/10,13:27:30,CVNAVR103FB03024770024770037454464140230350+085018721500+00070132727109
2019/11/10,13:27:32,CVNAVR103FB03024774024774037454450140230337+085017821500+00070132728109
2019/11/10,13:27:32,CVNAVR103FB03024779024779037454437140230325+085017721500+00070132729109
2019/11/10,13:27:32,CVNAVR103FB03024789024789037454409140230303+085017321500+00070132731109
2019/11/10,13:27:32,CVNAVR103FB03024784024784037454423140230315+085017821500+00070132730109
2019/11/10,13:27:38,CVNAVR103FB03024794024794037454396140230290+085017221500+00070132732109
2019/11/10,13:27:38,CVNAVR103FB03024799024799037454387140230281+085017221500+00070132733109
2019/11/10,13:27:38,CVNAVR103FB03024804024804037454371140230268+085017521500+00070132734109
2019/11/10,13:27:38,CVNAVR103FB03024809024809037454359140230256+085016921500+00070132735109
2019/11/10,13:27:40,CVNAVR103FB03024819024819037454334140230237+085017521500+00070132737109
2019/11/10,13:27:40,CVNAVR103FB03024814024814037454346140230246+085016621500+00070132736109
2019/11/10,13:27:41,CVNAVR103FB03024825024825037454320140230221+085018921500+00070132738109
2019/11/10,13:27:41,CVNAVR103FB03024830024830037454306140230212+085018321500+00070132739109
2019/11/10,13:27:42,CVNAVR103FB03024834024834037454293140230200+085016921500+00070132740109
2019/11/10,13:27:43,CVNAVR103FB03024839024839037454284140230190+085017021500+00070132741109
2019/11/10,13:27:43,CVNAVR103FB03024844024844037454270140230178+085017221500+00070132742109
2019/11/10,13:27:46,CVNAVR103FB03024849024849037454257140230168+085017321500+00070132743109
2019/11/10,13:27:46,CVNAVR103FB03024854024854037454246140230159+085017521500+00070132744109
2019/11/10,13:27:48,CVNAVR103FB03024859024859037454228140230140+085017521500+00070132745109
2019/11/10,13:27:50,CVNAVR103FB03024870024870037454203140230121+085018321500+00070132747109
2019/11/10,13:27:50,CVNAVR103FB03024864024864037454218140230134+085017621500+00070132746109
2019/11/10,13:27:50,CVNAVR103FB03024875024875037454189140230106+085019121500+00070132748109
2019/11/10,13:27:50,CVNAVR103FB03024880024880037454176140230096+085018221500+00070132749109
2019/11/10,13:27:52,CVNAVR103FB03024884024884037454167140230087+085017721500+00070132750109
2019/11/10,13:27:53,CVNAVR103FB03024889024889037454153140230075+085016721500+00070132751109
2019/11/10,13:27:55,CVNAVR103FB03024893024893037454140140230065+085016121500+00070132752109
2019/11/10,13:27:56,CVNAVR103FB03024897024897037454131140230056+085015721500+00070132753109
2019/11/10,13:27:56,CVNAVR103FB03024899024899037454117140230043+085016421500+00070132754109
2019/11/10,13:27:59,CVNAVR103FB03024920024920037454101140230031+086017821539+00070132755109
2019/11/10,13:27:59,CVNAVR103FB03024920024920037454090140230018+086018321539+00070132756109
2019/11/10,13:27:59,CVNAVR103FB03024920024920037454075140230006+086018521539+00070132757109
2019/11/10,13:28:00,CVNAVR103FB03024920024920037454064140225996+086018021539+00070132758109
2019/11/10,13:28:00,CVNAVR103FB03024924024924037454051140225984+086017321539+00070132759109
2019/11/10,13:28:01,CVNAVR103FB03024929024929037454037140225971+086017521539+00070132800109
2019/11/10,13:28:05,CVNAVR103FB03024934024934037454023140225959+086017621539+00070132801109
2019/11/10,13:28:07,CVNAVR103FB03024939024939037454014140225953+086017221539+00070132802109
2019/11/10,13:28:09,CVNAVR103FB03024944024944037454000140225940+086016821539+00070132803109
2019/11/10,13:28:09,CVNAVR103FB03024964024964037453950140225893+086017521539+00070132807109
2019/11/10,13:28:09,CVNAVR103FB03024964024964037453987140225928+086016721539+00070132804109
2019/11/10,13:28:09,CVNAVR103FB03024964024964037453964140225906+086016821539+00070132806109
2019/11/10,13:28:09,CVNAVR103FB03024964024964037453978140225918+086016821539+00070132805109
2019/11/10,13:28:10,CVNAVR103FB03024969024969037453934140225881+086017821539+00070132808109
2019/11/10,13:28:10,CVNAVR103FB03024975024975037453923140225871+086018021539+00070132809109
2019/11/10,13:28:12,CVNAVR103FB03024979024979037453912140225859+086017721539+00070132810109
2019/11/10,13:28:15,CVNAVR103FB03024984024984037453898140225846+086017521551+00070132811109
2019/11/10,13:28:22,CVNAVR103FB03024995024995037453870140225821+086018021551+00070132813109
2019/11/10,13:28:22,CVNAVR103FB03024999024999037453856140225809+086017821551+00070132814109
2019/11/10,13:28:22,CVNAVR103FB03025009025009037453834140225790+085017321551+00070132816109
2019/11/10,13:28:22,CVNAVR103FB03025014025014037453820140225778+085017021551+00070132817109
2019/11/10,13:28:22,CVNAVR103FB03025004025004037453846140225803+086017721551+00070132815109
2019/11/10,13:28:22,CVNAVR103FB03024999024999037453884140225834+086017821551+00070132812109
2019/11/10,13:28:22,CVNAVR103FB03025019025019037453806140225765+085017021551+00070132818109
2019/11/10,13:28:22,CVNAVR103FB03025024025024037453796140225756+085017021551+00070132819109
2019/11/10,13:28:22,CVNAVR103FB03025024025024037453787140225750+085017021551+00070132819109
2019/11/10,13:28:23,CVNAVR103FB03025034025034037453768140225731+085017021551+00070132821109
2019/11/10,13:28:23,CVNAVR103FB03025029025029037453782140225743+085016821551+00070132820109
2019/11/10,13:28:29,CVNAVR103FB03025049025049037453759140225725+085017021551+00070132822109
2019/11/10,13:28:32,CVNAVR103FB03025049025049037453746140225712+085017221551+00070132823109
2019/11/10,13:28:32,CVNAVR103FB03025049025049037453737140225703+085012321551+00070132824109
2019/11/10,13:28:32,CVNAVR103FB03025059025059037453712140225681+085017521551+00070132827109
2019/11/10,13:28:32,CVNAVR103FB03025049025049037453731140225696+086012721551+00070132825109
2019/11/10,13:28:32,CVNAVR103FB03025059025059037453695140225665+085017021551+00070132828109
2019/11/10,13:28:32,CVNAVR103FB03025059025059037453723140225690+085009421551+00070132826109
2019/11/10,13:28:33,CVNAVR103FB03025064025064037453684140225656+085017521551+00070132829109
2019/11/10,13:28:33,CVNAVR103FB03025070025070037453670140225643+086018221551+00070132830109
2019/11/10,13:28:33,CVNAVR103FB03025074025074037453656140225631+086017821551+00070132831109
2019/11/10,13:28:34,CVNAVR103FB03025079025079037453643140225618+086017521551+00070132832109
2019/11/10,13:28:34,CVNAVR103FB03025084025084037453629140225606+086017521551+00070132833109
2019/11/10,13:28:36,CVNAVR103FB03025089025089037453620140225596+086017521551+00070132834109
2019/11/10,13:28:38,CVNAVR103FB03025094025094037453606140225584+086017821551+00070132835109
2019/11/10,13:28:38,CVNAVR103FB03025105025105037453576140225559+086019321551+00070132837109
2019/11/10,13:28:38,CVNAVR103FB03025100025100037453590140225571+086018921551+00070132836109
2019/11/10,13:28:39,CVNAVR103FB03025115025115037453557140225543+086019721551+00070132838109
2019/11/10,13:28:40,CVNAVR103FB03025121025121037453539140225525+086019921551+00070132839109
2019/11/10,13:28:43,CVNAVR103FB03025125025125037453523140225512+086019721551+00070132840109
2019/11/10,13:28:44,CVNAVR103FB03025140025140037453509140225496+086018321551+00070132841109
2019/11/10,13:28:44,CVNAVR103FB03025140025140037453493140225484+086018121551+00070132842109
2019/11/10,13:28:46,CVNAVR103FB03025140025140037453482140225475+086017721551+00070132843109
2019/11/10,13:28:47,CVNAVR103FB03025149025149037453467140225459+086017621551+00070132844109
2019/11/10,13:28:47,CVNAVR103FB03025159025159037453434140225431+086017821551+00070132846109
2019/11/10,13:28:47,CVNAVR103FB03025159025159037453450140225446+086017621551+00070132845109
2019/11/10,13:28:48,CVNAVR103FB03025164025164037453420140225418+086017821551+00070132847109
2019/11/10,13:28:49,CVNAVR103FB03025169025169037453409140225406+087017621551+00070132848109
2019/11/10,13:28:51,CVNAVR103FB03025174025174037453396140225396+087017521551+00070132849109
2019/11/10,13:28:54,CVNAVR103FB03025179025179037453382140225384+087017821551+00070132850109
2019/11/10,13:28:59,CVNAVR103FB03025189025189037453356140225359+087017621551+00070132852109
2019/11/10,13:28:59,CVNAVR103FB03025195025195037453345140225350+087018522014+00070132853109
2019/11/10,13:28:59,CVNAVR103FB03025184025184037453368140225371+087017221551+00070132851109
2019/11/10,13:28:59,CVNAVR103FB03025200025200037453331140225334+087018522014+00070132854109
2019/11/10,13:29:03,CVNAVR103FB03025209025209037453320140225321+087018022014+00070132855109
2019/11/10,13:29:03,CVNAVR103FB03025209025209037453310140225312+087017822014+00070132856109
2019/11/10,13:29:03,CVNAVR103FB03025210025210037453301140225300+088018122750+00070132857109
2019/11/10,13:29:03,CVNAVR103FB03025210025210037453301140225300+088018122750+00070132857109
2019/11/10,13:29:03,CVNAVR103FB03025220025220037453287140225281+088018022750+00070132858109
2019/11/10,13:29:05,CVNAVR103FB03025230025230037453262140225243+088018123425+00070132900109
2019/11/10,13:29:05,CVNAVR103FB03025234025234037453256140225231+088017723425+00070132901109
2019/11/10,13:29:05,CVNAVR103FB03025239025239037453246140225215+088016423425+00070132902109
2019/11/10,13:29:05,CVNAVR103FB03025239025239037453273140225262+088017622750+00070132859109
2019/11/10,13:29:06,CVNAVR103FB03025246025246037453237140225203+089016023425+00070132903109
2019/11/10,13:29:06,CVNAVR103FB03025246025246037453231140225190+089017223425+00070132904109
2019/11/10,13:29:06,CVNAVR103FB03025250025250037453221140225171+089018523425+00070132905109
2019/11/10,13:29:08,CVNAVR103FB03025255025255037453209140225150+089018723425+00070132906109
2019/11/10,13:29:09,CVNAVR103FB03025260025260037453198140225134+090018223425+00070132907109
2019/11/10,13:29:10,CVNAVR103FB03025265025265037453187140225115+090019523425+00070132908109
2019/11/10,13:29:10,CVNAVR103FB03025276025276037453178140225096+090020123425+00070132909109
2019/11/10,13:29:13,CVNAVR103FB03025290025290037453168140225081+090019723425+00070132910109
2019/11/10,13:29:14,CVNAVR103FB03025290025290037453153140225053+090019723425+00070132912109
2019/11/10,13:29:14,CVNAVR103FB03025290025290037453160140225068+090019523425+00070132911109
2019/11/10,13:29:15,CVNAVR103FB03025290025290037453145140225040+090019521715+00070132913109
2019/11/10,13:29:24,CVNAVR103FB03025295025295037453128140225025+090019321715+00070132914109
2019/11/10,13:29:25,CVNAVR103FB03025305025305037453103140225000+091018920440+00070132916109
2019/11/10,13:29:25,CVNAVR103FB03025315025315037453071140224984+091019320440+00070132918109
2019/11/10,13:29:25,CVNAVR103FB03025326025326037453054140224978+091020319122+00070132919109
2019/11/10,13:29:25,CVNAVR103FB03025300025300037453115140225012+090019121715+00070132915109
2019/11/10,13:29:25,CVNAVR103FB03025310025310037453084140224990+091019320440+00070132917109
2019/11/10,13:29:25,CVNAVR103FB03025357025357037452953140224971+091023016511+00070132923109
2019/11/10,13:29:25,CVNAVR103FB03025343025343037453001140224962+091023819122+00070132921109
2019/11/10,13:29:25,CVNAVR103FB03025343025343037453028140224968+091022119122+00070132920109
2019/11/10,13:29:25,CVNAVR103FB03025358025358037452978140224965+091024017599+00070132922109
2019/11/10,13:29:26,CVNAVR103FB03025366025366037452934140224978+091021216511+00070132924109
2019/11/10,13:29:26,CVNAVR103FB03025370025370037452917140224984+091019716511+00070132925109
2019/11/10,13:29:28,CVNAVR103FB03025375025375037452904140224987+091018516511+00070132926109
2019/11/10,13:29:29,CVNAVR103FB03025376025376037452890140224993+091017516511+00070132927109
2019/11/10,13:29:32,CVNAVR103FB03025379025379037452875140224996+091017816511+00070132928109
2019/11/10,13:29:32,CVNAVR103FB03025384025384037452859140225003+091017516511+00070132929109
2019/11/10,13:29:32,CVNAVR103FB03025395025395037452840140225009+091018116511+00070132930109
2019/11/10,13:29:32,CVNAVR103FB03025400025400037452823140225015+091019516511+00070132931109
2019/11/10,13:29:35,CVNAVR103FB03025405025405037452807140225021+091019516511+00070132932109
2019/11/10,13:29:36,CVNAVR103FB03025410025410037452790140225025+091019116511+00070132933109
2019/11/10,13:29:36,CVNAVR103FB03025416025416037452773140225031+091020316511+00070132934109
2019/11/10,13:29:37,CVNAVR103FB03025421025421037452750140225040+091021316453+00070132935109
2019/11/10,13:29:38,CVNAVR103FB03025427025427037452734140225046+091022016453+00070132936109
2019/11/10,13:29:39,CVNAVR103FB03025436025436037452715140225053+091021016453+00070132937109
2019/11/10,13:29:41,CVNAVR103FB03025441025441037452696140225059+091020516453+00070132938109
2019/11/10,13:29:43,CVNAVR103FB03025446025446037452681140225062+091020316453+00070132939109
2019/11/10,13:29:44,CVNAVR103FB03025460025460037452668140225068+091018916453+00070132940109
