,,ナビデータ中身
2019/11/10,12:57:13,CVGPSR001FC01016194016154037451120140225556+135017000184-04070125712115
2019/11/10,12:57:14,CVGPSR001FC01016204016164037451137140225550+135017000176-04070125713115
2019/11/10,12:57:15,CVGPSR001FC01016209016169037451151140225546+135017100226-04070125714115
2019/11/10,12:57:16,CVGPSR001FC01016209016169037451167140225540+135017000210-04070125715115
2019/11/10,12:57:17,CVGPSR001FC01016214016174037451182140225537+135017300265-04070125716115
2019/11/10,12:57:18,CVGPSR001FC01016219016179037451196140225531+135017300293-04070125717115
2019/11/10,12:57:19,CVGPSR001FC01016224016184037451212140225528+135017200340-04070125718115
2019/11/10,12:57:20,CVGPSR001FC01016229016189037451228140225521+135017300349-04070125719115
2019/11/10,12:57:21,CVGPSR001FC01016234016194037451243140225515+135017400325-04070125720115
2019/11/10,12:57:22,CVGPSR001FC01016239016199037451257140225512+135017400335-04070125721115
2019/11/10,12:57:23,CVGPSR001FC01016244016204037451273140225506+135017400362-04070125722115
2019/11/10,12:57:24,CVGPSR001FC01016249016209037451287140225503+135017500381-04070125723115
2019/11/10,12:57:25,CVGPSR001FC01016254016214037451303140225496+135017600394-04070125724115
2019/11/10,12:57:26,CVGPSR001FC01016259016219037451317140225493+135017700394-04070125725115
2019/11/10,12:57:27,CVGPSR001FC01016264016224037451332140225487+135017800295-04070125726115
2019/11/10,12:57:28,CVGPSR001FC01016269016229037451348140225484+135017900234-04070125727115
2019/11/10,12:57:29,CVGPSR001FC01016275016235037451365140225478+135018000221-04070125728115
2019/11/10,12:57:31,CVGPSR001FC01016279016239037451379140225475+135017800272-04070125729115
2019/11/10,12:57:31,CVGPSR001FC01016284016244037451396140225468+135017900282-04070125730115
2019/11/10,12:57:32,CVGPSR001FC01016290016250037451410140225465+135018000300-04070125731115
2019/11/10,12:57:33,CVGPSR001FC01016295016255037451428140225459+135018200268-04070125732115
2019/11/10,12:57:34,CVGPSR001FC01016300016260037451443140225453+135018500216-04070125733115
2019/11/10,12:57:35,CVGPSR001FC01016305016265037451459140225450+135018800162-04070125734115
2019/11/10,12:57:36,CVGPSR001FC01016310016270037451476140225443+135019000135-04070125735116
2019/11/10,12:57:37,CVGPSR001FC01016315016275037451492140225437+135019100147-04070125736116
2019/11/10,12:57:38,CVGPSR001FC01016320016280037451509140225431+135019200188-04070125737116
2019/11/10,12:57:39,CVGPSR001FC01016325016285037451525140225425+135019300231-04070125738116
2019/11/10,12:57:40,CVGPSR001FC01016330016290037451542140225421+135019100243-04070125739116
2019/11/10,12:57:41,CVGPSR001FC01016335016295037451557140225415+135019000255-04070125740116
2019/11/10,12:57:42,CVGPSR001FC01016340016300037451571140225412+135018900233-04070125741116
2019/11/10,12:57:43,CVGPSR001FC01016345016305037451589140225406+135019000224-04070125742116
2019/11/10,12:57:44,CVGPSR001FC01016350016310037451604140225400+135018800245-04070125743116
2019/11/10,12:57:45,CVGPSR001FC01016355016315037451620140225396+135018900281-04070125744116
2019/11/10,12:57:46,CVGPSR001FC01016360016320037451637140225390+134018800304-04070125745116
2019/11/10,12:57:47,CVGPSR001FC01016365016325037451653140225384+135018600291-04070125746116
2019/11/10,12:57:48,CVGPSR001FC01016370016330037451670140225381+134018900275-04070125747116
2019/11/10,12:57:49,CVGPSR001FC01016375016335037451687140225375+134019300231-04070125748116
2019/11/10,12:57:50,CVGPSR001FC01016380016340037451704140225368+135019500220-04070125749116
2019/11/10,12:57:51,CVGPSR001FC01016390016350037451723140225362+135019000257-04070125750116
2019/11/10,12:57:52,CVGPSR001FC01016395016355037451739140225359+135018600268-04070125751116
2019/11/10,12:57:53,CVGPSR001FC01016400016360037451756140225353+135019000291-04070125752116
2019/11/10,12:57:54,CVGPSR001FC01016405016365037451773140225346+135019200292-04070125753116
2019/11/10,12:57:55,CVGPSR001FC01016410016370037451790140225343+135019200302-04070125754116
2019/11/10,12:57:56,CVGPSR001FC01016415016375037451806140225337+134018700271-04070125755116
2019/11/10,12:57:57,CVGPSR001FC01016420016380037451821140225331+134018400262-04070125756116
2019/11/10,12:57:58,CVGPSR001FC01016425016385037451839140225328+134018100283-04070125757116
2019/11/10,12:57:59,CVGPSR001FC01016429016389037451854140225321+134017800279-04070125758116
2019/11/10,12:58:00,CVGPSR001FC01016434016394037451868140225318+134017500288-04070125759116
2019/11/10,12:58:01,CVGPSR001FC01016439016399037451884140225312+134017500310-04070125800116
2019/11/10,12:58:02,CVGPSR001FC01016444016404037451900140225309+134017700298-04070125801116
2019/11/10,12:58:03,CVGPSR001FC01016450016410037451915140225303+134018100335-04070125802116
2019/11/10,12:58:04,CVGPSR001FC01016455016415037451932140225300+134018200397-04070125803116
2019/11/10,12:58:05,CVGPSR001FC01016460016420037451948140225296+134018000464-04070125804116
2019/11/10,12:58:06,CVGPSR001FC01016464016424037451962140225290+134017600505-04070125805116
2019/11/10,12:58:07,CVGPSR001FC01016469016429037451978140225287+133017400539-04070125806116
2019/11/10,12:58:08,CVGPSR001FC01016474016434037451992140225281+133017300614-04070125807116
2019/11/10,12:58:09,CVGPSR001FC01016479016439037452007140225278+133017200555-04070125808116
2019/11/10,12:58:10,CVGPSR001FC01016484016444037452021140225275+133017300470-04070125809116
2019/11/10,12:58:11,CVGPSR001FC01016484016444037452037140225268+133017400385-04070125810116
2019/11/10,12:58:12,CVGPSR001FC01016489016449037452051140225265+133017500349-04070125811116
2019/11/10,12:58:13,CVGPSR001FC01016494016454037452067140225259+133017700392-04070125812116
2019/11/10,12:58:14,CVGPSR001FC01016499016459037452082140225256+133017800409-04070125813116
2019/11/10,12:58:15,CVGPSR001FC01016504016464037452098140225250+133017900411-04070125814116
2019/11/10,12:58:16,CVGPSR001FC01016510016470037452115140225246+134018000436-04070125815116
2019/11/10,12:58:17,CVGPSR001FC01016515016475037452129140225240+134018100532-04070125816116
2019/11/10,12:58:18,CVGPSR001FC01016520016480037452146140225237+134018200584-04070125817116
2019/11/10,12:58:19,CVGPSR001FC01016525016485037452160140225234+134018200598-04070125818116
2019/11/10,12:58:20,CVGPSR001FC01016530016490037452176140225228+134018100619-04070125819116
2019/11/10,12:58:21,CVGPSR001FC01016535016495037452192140225225+134018200578-04070125820116
2019/11/10,12:58:22,CVGPSR001FC01016540016500037452209140225218+134018900510-04070125821116
2019/11/10,12:58:23,CVGPSR001FC01016545016505037452226140225215+134019500515-04070125822116
2019/11/10,12:58:24,CVGPSR001FC01016550016510037452243140225209+134019900520-04070125823116
2019/11/10,12:58:25,CVGPSR001FC01016555016515037452260140225206+134020200402-04070125824116
2019/11/10,12:58:26,CVGPSR001FC01016565016525037452279140225200+134020400308-04070125825116
2019/11/10,12:58:27,CVGPSR001FC01016570016530037452298140225193+134020400212-04070125826116
2019/11/10,12:58:28,CVGPSR001FC01016575016535037452314140225187+133020500217-04070125827116
2019/11/10,12:58:29,CVGPSR001FC01016580016540037452329140225181+133020400192-04070125828116
2019/11/10,12:58:30,CVGPSR001FC01016585016545037452346140225178+133020200276-04070125829116
2019/11/10,12:58:31,CVGPSR001FC01016590016550037452364140225171+133020000418-04070125830116
2019/11/10,12:58:32,CVGPSR001FC01016595016555037452382140225165+133019800424-04070125831116
2019/11/10,12:58:33,CVGPSR001FC01016600016560037452400140225162+133019700382-04070125832116
2019/11/10,12:58:34,CVGPSR001FC01016605016565037452417140225156+133019500320-04070125833116
2019/11/10,12:58:35,CVGPSR001FC01016610016570037452434140225150+133019400224-04070125834116
2019/11/10,12:58:36,CVGPSR001FC01016620016580037452451140225143+133019500152-04070125835116
2019/11/10,12:58:37,CVGPSR001FC01016625016585037452468140225137+133019500161-04070125836116
2019/11/10,12:58:38,CVGPSR001FC01016630016590037452487140225134+133019400266-04070125837116
2019/11/10,12:58:39,CVGPSR001FC01016635016595037452504140225128+133019200256-04070125838116
2019/11/10,12:58:40,CVGPSR001FC01016640016600037452520140225121+133018200248-04070125839116
2019/11/10,12:58:41,CVGPSR001FC01016644016604037452534140225115+134016800285-04070125840116
2019/11/10,12:58:42,CVGPSR001FC01016649016609037452548140225112+134016000306-04070125841116
2019/11/10,12:58:43,CVGPSR001FC01016654016614037452562140225106+134015900294-04070125842116
2019/11/10,12:58:44,CVGPSR001FC01016659016619037452576140225103+134015800255-04070125843116
2019/11/10,12:58:45,CVGPSR001FC01016659016619037452590140225100+134015600230-04070125844116
2019/11/10,12:58:46,CVGPSR001FC01016664016624037452604140225093+134015900227-04070125845116
2019/11/10,12:58:47,CVGPSR001FC01016669016629037452618140225090+134015900234-04070125846116
2019/11/10,12:58:48,CVGPSR001FC01016674016634037452632140225084+134015900232-04070125847116
2019/11/10,12:58:49,CVGPSR001FC01016679016639037452646140225078+134016000244-04070125848116
2019/11/10,12:58:50,CVGPSR001FC01016684016644037452660140225075+135016400331-04070125849116
2019/11/10,12:58:51,CVGPSR001FC01016689016649037452676140225068+135017200326-04070125850116
2019/11/10,12:58:52,CVGPSR001FC01016695016655037452692140225065+135018000338-04070125851116
2019/11/10,12:58:53,CVGPSR001FC01016700016660037452709140225059+135018200331-04070125852116
2019/11/10,12:58:54,CVGPSR001FC01016705016665037452725140225056+135018100347-04070125853116
2019/11/10,12:58:55,CVGPSR001FC01016710016670037452742140225050+135018100344-04070125854116
2019/11/10,12:58:56,CVGPSR001FC01016714016674037452756140225046+135017900365-04070125855116
2019/11/10,12:58:57,CVGPSR001FC01016720016680037452771140225040+135018000348-04070125856116
2019/11/10,12:58:58,CVGPSR001FC01016725016685037452789140225034+135018000308-04070125857116
2019/11/10,12:58:59,CVGPSR001FC01016730016690037452804140225028+135018300310-04070125858116
2019/11/10,12:59:00,CVGPSR001FC01016735016695037452820140225025+136018300328-04070125859116
2019/11/10,12:59:01,CVGPSR001FC01016740016700037452837140225018+136018100309-04070125900116
2019/11/10,12:59:02,CVGPSR001FC01016745016705037452853140225012+136018000289-04070125901116
2019/11/10,12:59:03,CVGPSR001FC01016750016710037452868140225009+136018200298-04070125902116
2019/11/10,12:59:04,CVGPSR001FC01016754016714037452884140225003+136017800312-04070125903116
2019/11/10,12:59:05,CVGPSR001FC01016759016719037452900140224996+135016900321-04070125904116
2019/11/10,12:59:06,CVGPSR001FC01016764016724037452914140224993+136016400321-04070125905116
2019/11/10,12:59:07,CVGPSR001FC01016769016729037452928140224987+136016700531-04070125906116
2019/11/10,12:59:08,CVGPSR001FC01016774016734037452943140224984+136017200811-04070125907116
2019/11/10,12:59:09,CVGPSR001FC01016779016739037452960140224981+136017701106-04070125908116
2019/11/10,12:59:10,CVGPSR001FC01016784016744037452975140224981+135017901412-04070125909116
2019/11/10,12:59:11,CVGPSR001FC01016789016749037452992140224978+135017701975-04070125910116
2019/11/10,12:59:12,CVGPSR001FC01016795016755037453007140224981+135018602557-04070125911116
2019/11/10,12:59:13,CVGPSR001FC01016805016765037453025140224984+136019403091-04070125912116
2019/11/10,12:59:14,CVGPSR001FC01016810016770037453042140224990+135019803536-04070125913116
2019/11/10,12:59:15,CVGPSR001FC01016815016775037453059140224996+136019503979-04070125914116
2019/11/10,12:59:16,CVGPSR001FC01016825016785037453075140225006+135019304392-04070125915116
2019/11/10,12:59:17,CVGPSR001FC01016830016790037453090140225015+135018904822-04070125916116
2019/11/10,12:59:18,CVGPSR001FC01016835016795037453104140225028+135018505267-04070125917116
2019/11/10,12:59:19,CVGPSR001FC01016840016800037453117140225040+135018105788-04070125918116
2019/11/10,12:59:20,CVGPSR001FC01016845016805037453129140225053+135018006287-04070125919116
2019/11/10,12:59:21,CVGPSR001FC01016854016814037453142140225068+135017806671-04070125920116
2019/11/10,12:59:22,CVGPSR001FC01016859016819037453153140225084+135017606905-04070125921116
2019/11/10,12:59:23,CVGPSR001FC01016864016824037453162140225100+135017406996-04070125922116
2019/11/10,12:59:24,CVGPSR001FC01016869016829037453173140225115+135017207080-04070125923116
2019/11/10,12:59:25,CVGPSR001FC01016874016834037453182140225131+135017007171-04070125924116
2019/11/10,12:59:26,CVGPSR001FC01016879016839037453192140225146+135017207171-04070125925116
2019/11/10,12:59:27,CVGPSR001FC01016884016844037453201140225162+135017707170-04070125926116
2019/11/10,12:59:28,CVGPSR001FC01016890016850037453210140225181+134018107124-04070125927116
2019/11/10,12:59:29,CVGPSR001FC01016895016855037453220140225196+134018407083-04070125928116
2019/11/10,12:59:30,CVGPSR001FC01016900016860037453231140225215+134018407035-04070125929116
2019/11/10,12:59:31,CVGPSR001FC01016905016865037453242140225231+134019006925-04070125930116
2019/11/10,12:59:32,CVGPSR001FC01016910016870037453253140225250+134020106791-04070125931116
2019/11/10,12:59:33,CVGPSR001FC01016920016880037453265140225268+134020806647-04070125932116
2019/11/10,12:59:34,CVGPSR001FC01016925016885037453276140225284+133020706535-04070125933116
2019/11/10,12:59:35,CVGPSR001FC01016930016890037453289140225303+133020306389-04070125934116
2019/11/10,12:59:36,CVGPSR001FC01016935016895037453301140225318+133019906197-04070125935116
2019/11/10,12:59:37,CVGPSR001FC01016940016900037453314140225331+133019306003-04070125936116
2019/11/10,12:59:38,CVGPSR001FC01016945016905037453328140225346+132019005849-04070125937116
2019/11/10,12:59:39,CVGPSR001FC01016950016910037453340140225359+132019405826-04070125938116
2019/11/10,12:59:40,CVGPSR001FC01016955016915037453353140225375+132019805793-04070125939116
2019/11/10,12:59:41,CVGPSR001FC01016960016920037453367140225390+132020205707-04070125940116
2019/11/10,12:59:42,CVGPSR001FC01016965016925037453381140225406+132020205553-04070125941116
2019/11/10,12:59:43,CVGPSR001FC01016970016930037453396140225421+132020505406-04070125942116
2019/11/10,12:59:44,CVGPSR001FC01016980016940037453412140225434+132020705300-04070125943116
2019/11/10,12:59:45,CVGPSR001FC01016985016945037453426140225446+132020605243-04070125944116
2019/11/10,12:59:46,CVGPSR001FC01016990016950037453442140225462+132020705271-04070125945116
2019/11/10,12:59:47,CVGPSR001FC01016995016955037453457140225475+132020705324-04070125946116
2019/11/10,12:59:48,CVGPSR001FC01017000016960037453471140225490+132020605329-04070125947116
2019/11/10,12:59:49,CVGPSR001FC01017005016965037453487140225503+131020505305-04070125948116
2019/11/10,12:59:50,CVGPSR001FC01017015016975037453503140225518+130020505267-04070125949116
2019/11/10,12:59:51,CVGPSR001FC01017020016980037453518140225531+130020405253-04070125950116
2019/11/10,12:59:52,CVGPSR001FC01017025016985037453532140225543+130020205339-04070125951116
2019/11/10,12:59:53,CVGPSR001FC01017030016990037453546140225556+129020105353-04070125952116
2019/11/10,12:59:54,CVGPSR001FC01017035016995037453562140225571+129020305294-04070125953116
2019/11/10,12:59:55,CVGPSR001FC01017040017000037453576140225584+129020905283-04070125954116
2019/11/10,12:59:56,CVGPSR001FC01017045017005037453592140225596+129021105290-04070125955116
2019/11/10,12:59:57,CVGPSR001FC01017050017010037453607140225612+129020605317-04070125956116
2019/11/10,12:59:58,CVGPSR001FC01017055017015037453621140225625+128020305353-04070125957116
2019/11/10,12:59:59,CVGPSR001FC01017065017025037453634140225640+127020205346-04070125958116
2019/11/10,13:00:00,CVGPSR001FC01017069017029037453646140225653+127020105295-04070125959116
2019/11/10,13:00:01,CVGPSR001FC01017075017035037453660140225665+127020105288-04070130000116
2019/11/10,13:00:02,CVGPSR001FC01017080017040037453675140225678+127020205278-04070130001116
2019/11/10,13:00:03,CVGPSR001FC01017085017045037453689140225690+127020405278-04070130002116
2019/11/10,13:00:04,CVGPSR001FC01017090017050037453704140225703+127020205276-04070130003116
2019/11/10,13:00:05,CVGPSR001FC01017095017055037453718140225718+127020205303-04070130004116
2019/11/10,13:00:06,CVGPSR001FC01017100017060037453734140225731+127020805377-04070130005116
2019/11/10,13:00:07,CVGPSR001FC01017105017065037453750140225746+127021105424-04070130006116
2019/11/10,13:00:08,CVGPSR001FC01017110017070037453765140225759+127020605412-04070130007116
2019/11/10,13:00:09,CVGPSR001FC01017115017075037453779140225771+127020105401-04070130008116
2019/11/10,13:00:10,CVGPSR001FC01017125017085037453793140225787+127019905389-04070130009116
2019/11/10,13:00:11,CVGPSR001FC01017130017090037453809140225800+127019705326-04070130010116
2019/11/10,13:00:12,CVGPSR001FC01017135017095037453823140225812+127019505284-04070130011116
2019/11/10,13:00:13,CVGPSR001FC01017140017100037453839140225825+127019205284-04070130012116
2019/11/10,13:00:14,CVGPSR001FC01017145017105037453853140225837+127019005294-04070130013116
2019/11/10,13:00:15,CVGPSR001FC01017150017110037453867140225850+127019005296-04070130014116
2019/11/10,13:00:16,CVGPSR001FC01017155017115037453881140225862+127019005384-04070130015116
2019/11/10,13:00:17,CVGPSR001FC01017160017120037453895140225871+127019105474-04070130016116
2019/11/10,13:00:18,CVGPSR001FC01017165017125037453909140225887+127019305474-04070130017116
2019/11/10,13:00:19,CVGPSR001FC01017170017130037453923140225900+126019205398-04070130018116
2019/11/10,13:00:20,CVGPSR001FC01017175017135037453939140225912+126019205338-04070130019116
2019/11/10,13:00:21,CVGPSR001FC01017180017140037453953140225925+126019305421-04070130020116
2019/11/10,13:00:23,CVGPSR001FC01017190017150037453967140225937+126019305385-04070130021116
2019/11/10,13:00:23,CVGPSR001FC01017195017155037453982140225950+126019305383-04070130022116
2019/11/10,13:00:24,CVGPSR001FC01017200017160037453995140225962+127019305412-04070130023116
2019/11/10,13:00:25,CVGPSR001FC01017205017165037454010140225978+126019405476-04070130024116
2019/11/10,13:00:26,CVGPSR001FC01017210017170037454026140225990+126019405549-04070130025116
2019/11/10,13:00:27,CVGPSR001FC01017215017175037454039140230003+126019305557-04070130026116
2019/11/10,13:00:28,CVGPSR001FC01017220017180037454053140230015+126019105640-04070130027116
2019/11/10,13:00:29,CVGPSR001FC01017225017185037454067140230028+125019005634-04070130028116
2019/11/10,13:00:30,CVGPSR001FC01017230017190037454082140230043+126019005422-04070130029116
2019/11/10,13:00:31,CVGPSR001FC01017235017195037454096140230056+126019005342-04070130030116
2019/11/10,13:00:32,CVGPSR001FC01017240017200037454109140230068+127019205341-04070130031116
2019/11/10,13:00:33,CVGPSR001FC01017245017205037454125140230081+127019405321-04070130032116
2019/11/10,13:00:34,CVGPSR001FC01017255017215037454139140230093+127019405400-04070130033116
2019/11/10,13:00:35,CVGPSR001FC01017260017220037454153140230103+128019305381-04070130034116
2019/11/10,13:00:36,CVGPSR001FC01017265017225037454167140230115+128019405319-04070130035116
2019/11/10,13:00:37,CVGPSR001FC01017270017230037454181140230128+129019405345-04070130036116
2019/11/10,13:00:38,CVGPSR001FC01017275017235037454196140230140+129019405375-04070130037116
2019/11/10,13:00:39,CVGPSR001FC01017280017240037454210140230156+129019405389-04070130038116
2019/11/10,13:00:40,CVGPSR001FC01017285017245037454226140230168+129019405394-04070130039116
2019/11/10,13:00:41,CVGPSR001FC01017290017250037454242140230181+129019405399-04070130040116
2019/11/10,13:00:42,CVGPSR001FC01017295017255037454254140230193+130019205361-04070130041116
2019/11/10,13:00:43,CVGPSR001FC01017300017260037454270140230206+130019005355-04070130042116
2019/11/10,13:00:44,CVGPSR001FC01017305017265037454284140230218+130018705385-04070130043116
2019/11/10,13:00:45,CVGPSR001FC01017310017270037454298140230231+130018605366-04070130044116
2019/11/10,13:00:46,CVGPSR001FC01017315017275037454314140230243+130018405364-04070130045116
2019/11/10,13:00:48,CVGPSR001FC01017319017279037454326140230253+130017805351-04070130046116
2019/11/10,13:00:48,CVGPSR001FC01017324017284037454340140230265+130016905342-04070130047116
2019/11/10,13:00:49,CVGPSR001FC01017329017289037454351140230275+130015905374-04070130048116
2019/11/10,13:00:50,CVGPSR001FC01017334017294037454364140230284+130015105399-04070130049116
2019/11/10,13:00:51,CVGPSR001FC01017338017298037454375140230293+130014105434-04070130050116
2019/11/10,13:00:52,CVGPSR001FC01017343017303037454387140230300+130013205387-04070130051116
2019/11/10,13:00:54,CVGPSR001FC01017348017308037454398140230309+130013405355-04070130052116
2019/11/10,13:00:54,CVGPSR001FC01017354017314037454410140230321+130015205377-04070130053116
2019/11/10,13:00:55,CVGPSR001FC01017358017318037454423140230331+130016905399-04070130054116
2019/11/10,13:00:56,CVGPSR001FC01017359017319037454437140230343+130017905376-04070130055116
2019/11/10,13:00:57,CVGPSR001FC01017370017330037454451140230356+130018405325-04070130056116
2019/11/10,13:00:58,CVGPSR001FC01017375017335037454465140230368+130018705343-04070130057116
2019/11/10,13:00:59,CVGPSR001FC01017380017340037454481140230381+130018805368-04070130058116
2019/11/10,13:01:00,CVGPSR001FC01017385017345037454495140230393+130018205431-04070130059116
2019/11/10,13:01:01,CVGPSR001FC01017389017349037454509140230403+130017105501-04070130100116
2019/11/10,13:01:02,CVGPSR001FC01017394017354037454521140230415+130016405464-04070130101116
2019/11/10,13:01:03,CVGPSR001FC01017399017359037454534140230425+130016705395-04070130102116
2019/11/10,13:01:04,CVGPSR001FC01017404017364037454546140230437+130017605359-04070130103116
2019/11/10,13:01:05,CVGPSR001FC01017410017370037454560140230450+130018405385-04070130104116
2019/11/10,13:01:06,CVGPSR001FC01017415017375037454575140230462+130019205437-04070130105116
2019/11/10,13:01:07,CVGPSR001FC01017420017380037454589140230475+130019605453-04070130106116
2019/11/10,13:01:08,CVGPSR001FC01017425017385037454604140230487+131019805477-04070130107116
2019/11/10,13:01:09,CVGPSR001FC01017430017390037454618140230500+130020005494-04070130108116
2019/11/10,13:01:10,CVGPSR001FC01017435017395037454634140230515+130020005476-04070130109116
2019/11/10,13:01:11,CVGPSR001FC01017440017400037454646140230528+130020105409-04070130110116
2019/11/10,13:01:12,CVGPSR001FC01017445017405037454664140230540+130020205355-04070130111116
2019/11/10,13:01:13,CVGPSR001FC01017450017410037454678140230553+130020205381-04070130112116
2019/11/10,13:01:14,CVGPSR001FC01017455017415037454692140230565+130020405355-04070130113116
2019/11/10,13:01:15,CVGPSR001FC01017465017425037454709140230578+130020405370-04070130114116
2019/11/10,13:01:16,CVGPSR001FC01017470017430037454723140230590+130020005387-04070130115116
2019/11/10,13:01:17,CVGPSR001FC01017475017435037454739140230603+130019805403-04070130116116
2019/11/10,13:01:18,CVGPSR001FC01017480017440037454751140230615+129019705434-04070130117116
2019/11/10,13:01:19,CVGPSR001FC01017485017445037454765140230628+130019505442-04070130118116
2019/11/10,13:01:20,CVGPSR001FC01017490017450037454779140230640+129019405382-04070130119115
2019/11/10,13:01:21,CVGPSR001FC01017495017455037454793140230653+129019405377-04070130120115
2019/11/10,13:01:22,CVGPSR001FC01017500017460037454807140230665+130019505381-04070130121115
2019/11/10,13:01:23,CVGPSR001FC01017505017465037454820140230678+130019505429-04070130122115
2019/11/10,13:01:24,CVGPSR001FC01017510017470037454834140230690+130019205481-04070130123115
2019/11/10,13:01:25,CVGPSR001FC01017515017475037454848140230703+130019305484-04070130124115
2019/11/10,13:01:26,CVGPSR001FC01017520017480037454862140230715+130019205446-04070130125115
2019/11/10,13:01:27,CVGPSR001FC01017525017485037454876140230731+131019205404-04070130126115
2019/11/10,13:01:28,CVGPSR001FC01017530017490037454889140230743+131019105380-04070130127115
2019/11/10,13:01:29,CVGPSR001FC01017535017495037454901140230753+131019305336-04070130128115
2019/11/10,13:01:30,CVGPSR001FC01017540017500037454915140230765+131019205343-04070130129115
2019/11/10,13:01:31,CVGPSR001FC01017550017510037454931140230781+131019105311-04070130130115
2019/11/10,13:01:32,CVGPSR001FC01017555017515037454945140230793+131019105240-04070130131115
2019/11/10,13:01:33,CVGPSR001FC01017560017520037454960140230803+131018905155-04070130132115
2019/11/10,13:01:34,CVGPSR001FC01017565017525037454973140230815+130018705115-04070130133115
2019/11/10,13:01:35,CVGPSR001FC01017570017530037454987140230825+130018505095-04070130134115
2019/11/10,13:01:36,CVGPSR001FC01017575017535037455001140230837+131018505099-04070130135115
2019/11/10,13:01:37,CVGPSR001FC01017580017540037455014140230846+130018305131-04070130136115
2019/11/10,13:01:38,CVGPSR001FC01017584017544037455028140230859+131017905166-04070130137115
2019/11/10,13:01:39,CVGPSR001FC01017589017549037455039140230868+131017705238-04070130138115
2019/11/10,13:01:40,CVGPSR001FC01017589017549037455053140230881+131017605327-04070130139115
2019/11/10,13:01:41,CVGPSR001FC01017594017554037455065140230890+131017505412-04070130140115
2019/11/10,13:01:42,CVGPSR001FC01017599017559037455076140230903+130017605501-04070130141115
2019/11/10,13:01:43,CVGPSR001FC01017604017564037455090140230915+130017605565-04070130142115
2019/11/10,13:01:44,CVGPSR001FC01017609017569037455101140230928+130017605541-04070130143115
2019/11/10,13:01:45,CVGPSR001FC01017614017574037455115140230937+130017605508-04070130144115
2019/11/10,13:01:46,CVGPSR001FC01017619017579037455129140230950+130017605489-04070130145115
2019/11/10,13:01:47,CVGPSR001FC01017624017584037455142140230962+130017505526-04070130146115
2019/11/10,13:01:48,CVGPSR001FC01017629017589037455154140230975+130017405477-04070130147115
2019/11/10,13:01:49,CVGPSR001FC01017634017594037455168140230984+130017405394-04070130148115
2019/11/10,13:01:50,CVGPSR001FC01017639017599037455181140230996+130017905333-04070130149115
2019/11/10,13:01:51,CVGPSR001FC01017645017605037455195140231009+130018905277-04070130150115
2019/11/10,13:01:52,CVGPSR001FC01017650017610037455209140231021+130019405285-04070130151115
2019/11/10,13:01:53,CVGPSR001FC01017655017615037455225140231034+130019505299-04070130152115
2019/11/10,13:01:54,CVGPSR001FC01017660017620037455239140231046+130019605300-04070130153115
2019/11/10,13:01:55,CVGPSR001FC01017665017625037455254140231059+130019405259-04070130154115
2019/11/10,13:01:56,CVGPSR001FC01017675017635037455270140231071+129019405246-04070130155115
2019/11/10,13:01:57,CVGPSR001FC01017680017640037455285140231081+129019105251-04070130156115
2019/11/10,13:01:58,CVGPSR001FC01017685017645037455298140231093+129018505120-04070130157115
2019/11/10,13:01:59,CVGPSR001FC01017690017650037455312140231103+129018005059-04070130158115
2019/11/10,13:02:00,CVGPSR001FC01017694017654037455328140231112+130017805033-04070130159115
2019/11/10,13:02:01,CVGPSR001FC01017699017659037455342140231125+129017705062-04070130200115
2019/11/10,13:02:02,CVGPSR001FC01017704017664037455354140231134+129017605042-04070130201115
2019/11/10,13:02:03,CVGPSR001FC01017709017669037455368140231143+129017505032-04070130202115
2019/11/10,13:02:04,CVGPSR001FC01017714017674037455382140231153+130017505046-04070130203115
2019/11/10,13:02:05,CVGPSR001FC01017719017679037455395140231162+130017605006-04070130204115
2019/11/10,13:02:06,CVGPSR001FC01017725017685037455409140231175+130018304980-04070130205115
2019/11/10,13:02:07,CVGPSR001FC01017730017690037455425140231184+130018905026-04070130206115
2019/11/10,13:02:08,CVGPSR001FC01017735017695037455440140231196+131019105086-04070130207115
2019/11/10,13:02:09,CVGPSR001FC01017740017700037455454140231206+131019205180-04070130208115
2019/11/10,13:02:10,CVGPSR001FC01017745017705037455468140231218+131018805205-04070130209115
2019/11/10,13:02:11,CVGPSR001FC01017750017710037455484140231228+131018305170-04070130210115
2019/11/10,13:02:12,CVGPSR001FC01017755017715037455498140231237+131018205117-04070130211115
2019/11/10,13:02:13,CVGPSR001FC01017760017720037455510140231250+131018505142-04070130212115
2019/11/10,13:02:14,CVGPSR001FC01017765017725037455525140231259+131018605162-04070130213115
2019/11/10,13:02:15,CVGPSR001FC01017770017730037455539140231271+131018405181-04070130214115
2019/11/10,13:02:16,CVGPSR001FC01017775017735037455553140231281+131018405166-04070130215115
2019/11/10,13:02:17,CVGPSR001FC01017780017740037455567140231293+131018305153-04070130216115
2019/11/10,13:02:18,CVGPSR001FC01017785017745037455581140231303+131018304985-04070130217115
2019/11/10,13:02:19,CVGPSR001FC01017790017750037455595140231312+131018204941-04070130218115
2019/11/10,13:02:20,CVGPSR001FC01017794017754037455609140231325+131017904951-04070130219115
2019/11/10,13:02:21,CVGPSR001FC01017799017759037455621140231334+131017704997-04070130220115
2019/11/10,13:02:22,CVGPSR001FC01017804017764037455635140231343+131017804984-04070130221115
