,,ナビデータ中身
2019/11/10,13:22:41,CVNAVR101FC01024001023961037460571140231909+111018119893-04070132239106
2019/11/10,13:22:42,CVNAVR101FC01024006023966037460556140231903+111018219893-04070132240106
2019/11/10,13:22:43,CVNAVR101FC01024011023971037460540140231896+110018219893-04070132241106
2019/11/10,13:22:44,CVNAVR101FC01024016023976037460525140231890+110018119893-04070132242106
2019/11/10,13:22:45,CVNAVR101FC01024021023981037460509140231884+110018119893-04070132243106
2019/11/10,13:22:46,CVNAVR101FC01024026023986037460493140231878+110018119893-04070132244106
2019/11/10,13:22:47,CVNAVR101FC01024031023991037460478140231868+110018119893-04070132245106
2019/11/10,13:22:48,CVNAVR101FC01024036023996037460462140231862+110018019893-04070132246106
2019/11/10,13:22:49,CVNAVR101FC01024041024001037460448140231856+110018019893-04070132247106
2019/11/10,13:22:50,CVNAVR101FC01024046024006037460431140231850+110018419893-04070132248106
2019/11/10,13:22:51,CVNAVR101FC01024051024011037460415140231843+110019119893-04070132249106
2019/11/10,13:22:52,CVNAVR101FC01024056024016037460398140231834+109019419893-04070132250106
2019/11/10,13:22:53,CVNAVR101FC01024061024021037460381140231828+109019619893-04070132251106
2019/11/10,13:22:54,CVNAVR101FC01024066024026037460364140231821+109019719893-04070132252106
2019/11/10,13:22:55,CVNAVR101FC01024071024031037460346140231812+109019719893-04070132253106
2019/11/10,13:22:56,CVNAVR101FC01024076024036037460331140231806+109019819893-04070132254106
2019/11/10,13:22:57,CVNAVR101FC01024081024041037460314140231800+109019919893-04070132255106
2019/11/10,13:22:58,CVNAVR101FC01024086024046037460296140231787+109020020889-04070132256106
2019/11/10,13:22:59,CVNAVR101FC01024096024056037460281140231778+109020220889-04070132257106
2019/11/10,13:23:00,CVNAVR101FC01024101024061037460265140231765+109020120889-04070132258105
2019/11/10,13:23:01,CVNAVR101FC01024106024066037460250140231756+109020020889-04070132259106
2019/11/10,13:23:02,CVNAVR101FC01024111024071037460234140231743+109020020889-04070132300105
2019/11/10,13:23:03,CVNAVR101FC01024116024076037460218140231734+109020020889-04070132301106
2019/11/10,13:23:04,CVNAVR101FC01024121024081037460203140231721+109020020889-04070132302106
2019/11/10,13:23:05,CVNAVR101FC01024126024086037460185140231712+109020020889-04070132303106
2019/11/10,13:23:06,CVNAVR101FC01024131024091037460170140231700+109019920889-04070132304106
2019/11/10,13:23:07,CVNAVR101FC01024136024096037460154140231690+108019820889-04070132305106
2019/11/10,13:23:08,CVNAVR101FC01024141024101037460140140231678+108019620889-04070132306107
2019/11/10,13:23:09,CVNAVR101FC01024146024106037460125140231668+108019520889-04070132307106
2019/11/10,13:23:10,CVNAVR101FC01024151024111037460110140231659+108018620889-04070132308106
2019/11/10,13:23:11,CVNAVR101FC01024156024116037460096140231650+108018320883-04070132309106
2019/11/10,13:23:12,CVNAVR101FC01024161024121037460079140231637+108019420883-04070132310106
2019/11/10,13:23:13,CVNAVR101FC01024171024131037460064140231625+108019520883-04070132311106
2019/11/10,13:23:14,CVNAVR101FC01024176024136037460050140231615+108019120883-04070132312106
2019/11/10,13:23:15,CVNAVR101FC01024181024141037460035140231606+108018620883-04070132313106
2019/11/10,13:23:16,CVNAVR101FC01024186024146037460021140231596+108018420883-04070132314106
2019/11/10,13:23:17,CVNAVR101FC01024191024151037460006140231587+108018520883-04070132315106
2019/11/10,13:23:18,CVNAVR101FC01024205024165037455990140231575+108018720883-04070132316106
2019/11/10,13:23:19,CVNAVR101FC01024210024170037455976140231565+108018920883-04070132317106
2019/11/10,13:23:20,CVNAVR101FC01024215024175037455960140231556+108019020944-04070132318105
2019/11/10,13:23:21,CVNAVR101FC01024220024180037455946140231543+108019120944-04070132319105
2019/11/10,13:23:22,CVNAVR101FC01024225024185037455931140231534+108019120944-04070132320105
2019/11/10,13:23:23,CVNAVR101FC01024230024190037455915140231521+108019120944-04070132321105
2019/11/10,13:23:24,CVNAVR101FC01024235024195037455901140231512+108019120944-04070132322105
2019/11/10,13:23:25,CVNAVR101FC01024240024200037455885140231500+108019220944-04070132323105
2019/11/10,13:23:26,CVNAVR101FC01024245024205037455870140231490+108019220944-04070132324106
2019/11/10,13:23:27,CVNAVR101FC01024250024210037455856140231481+108019320944-04070132325106
2019/11/10,13:23:28,CVNAVR101FC01024260024220037455840140231468+107019320944-04070132326106
2019/11/10,13:23:29,CVNAVR101FC01024265024225037455825140231456+107019620944-04070132327106
2019/11/10,13:23:30,CVNAVR101FC01024270024230037455809140231446+107020020944-04070132328106
2019/11/10,13:23:31,CVNAVR101FC01024275024235037455792140231434+107020220944-04070132329106
2019/11/10,13:23:32,CVNAVR101FC01024280024240037455776140231425+107020420944-04070132330105
2019/11/10,13:23:33,CVNAVR101FC01024285024245037455759140231412+107020620944-04070132331106
2019/11/10,13:23:34,CVNAVR101FC01024295024255037455743140231400+107020720944-04070132332106
2019/11/10,13:23:35,CVNAVR101FC01024300024260037455728140231387+107020720944-04070132333106
2019/11/10,13:23:36,CVNAVR101FC01024305024265037455712140231378+106020321009-04070132334106
2019/11/10,13:23:37,CVNAVR101FC01024310024270037455696140231365+106020121009-04070132335106
2019/11/10,13:23:38,CVNAVR101FC01024315024275037455681140231356+106020021009-04070132336106
2019/11/10,13:23:39,CVNAVR101FC01024320024280037455665140231343+106020121009-04070132337105
2019/11/10,13:23:40,CVNAVR101FC01024325024285037455650140231331+106020021009-04070132338106
2019/11/10,13:23:41,CVNAVR101FC01024330024290037455634140231318+106020021009-04070132339106
2019/11/10,13:23:42,CVNAVR101FC01024340024300037455618140231309+106020121009-04070132340106
2019/11/10,13:23:43,CVNAVR101FC01024345024305037455601140231296+106020321009-04070132341106
2019/11/10,13:23:44,CVNAVR101FC01024350024310037455585140231284+107020221009-04070132342105
2019/11/10,13:23:45,CVNAVR101FC01024355024315037455571140231275+107019721009-04070132343106
2019/11/10,13:23:46,CVNAVR101FC01024360024320037455556140231262+107019121009-04070132344105
2019/11/10,13:23:47,CVNAVR101FC01024365024325037455542140231253+107018921009-04070132345106
2019/11/10,13:23:48,CVNAVR101FC01024370024330037455528140231243+107018621009-04070132346106
2019/11/10,13:23:49,CVNAVR101FC01024375024335037455514140231231+107018521009-04070132347106
2019/11/10,13:23:50,CVNAVR101FC01024380024340037455500140231221+107018421009-04070132348107
2019/11/10,13:23:51,CVNAVR101FC01024385024345037455484140231212+106018221009-04070132349106
2019/11/10,13:23:52,CVNAVR101FC01024389024349037455471140231203+107017621009-04070132350107
2019/11/10,13:23:53,CVNAVR101FC01024394024354037455459140231193+106017021009-04070132351106
2019/11/10,13:23:54,CVNAVR101FC01024399024359037455446140231184+106016321009-04070132352106
2019/11/10,13:23:55,CVNAVR101FC01024404024364037455434140231175+106015821009-04070132353106
2019/11/10,13:23:56,CVNAVR101FC01024409024369037455421140231165+106016321009-04070132354106
2019/11/10,13:23:57,CVNAVR101FC01024414024374037455407140231156+106017021009-04070132355106
2019/11/10,13:23:58,CVNAVR101FC01024419024379037455393140231143+106017521009-04070132356106
2019/11/10,13:23:59,CVNAVR101FC01024425024385037455379140231134+107018021009-04070132357106
2019/11/10,13:24:00,CVNAVR101FC01024430024390037455365140231125+107018321009-04070132358106
2019/11/10,13:24:01,CVNAVR101FC01024435024395037455350140231112+106018521009-04070132359105
2019/11/10,13:24:02,CVNAVR101FC01024440024400037455335140231103+106018621009-04070132400106
2019/11/10,13:24:03,CVNAVR101FC01024445024405037455321140231093+106018121009-04070132401106
2019/11/10,13:24:04,CVNAVR101FC01024449024409037455309140231081+106017521009-04070132402106
2019/11/10,13:24:05,CVNAVR101FC01024454024414037455296140231075+106016821009-04070132403106
2019/11/10,13:24:06,CVNAVR101FC01024459024419037455284140231065+106015921009-04070132404106
2019/11/10,13:24:07,CVNAVR101FC01024464024424037455271140231056+106015821009-04070132405106
2019/11/10,13:24:08,CVNAVR101FC01024469024429037455259140231046+106016521009-04070132406106
2019/11/10,13:24:09,CVNAVR101FC01024474024434037455243140231037+106017421009-04070132407106
2019/11/10,13:24:10,CVNAVR101FC01024479024439037455229140231025+106017921528-04070132408106
2019/11/10,13:24:11,CVNAVR101FC01024485024445037455217140231012+105018121528-04070132409106
2019/11/10,13:24:12,CVNAVR101FC01024490024450037455203140231000+105018121528-04070132410106
2019/11/10,13:24:13,CVNAVR101FC01024495024455037455189140230987+105018421528-04070132411106
2019/11/10,13:24:14,CVNAVR101FC01024500024460037455176140230975+105018321528-04070132412107
2019/11/10,13:24:15,CVNAVR101FC01024505024465037455162140230965+105018021528-04070132413106
2019/11/10,13:24:16,CVNAVR101FC01024509024469037455150140230953+105017821528-04070132414106
2019/11/10,13:24:17,CVNAVR101FC01024514024474037455137140230940+105017621528-04070132415106
2019/11/10,13:24:18,CVNAVR101FC01024519024479037455125140230931+104017521528-04070132416106
2019/11/10,13:24:19,CVNAVR101FC01024524024484037455110140230918+105017521528-04070132417105
2019/11/10,13:24:20,CVNAVR101FC01024529024489037455098140230906+104017621528-04070132418105
2019/11/10,13:24:21,CVNAVR101FC01024534024494037455085140230896+104017621528-04070132419106
2019/11/10,13:24:22,CVNAVR101FC01024539024499037455071140230884+104017621528-04070132420105
2019/11/10,13:24:23,CVNAVR101FC01024544024504037455059140230871+104017721528-04070132421105
2019/11/10,13:24:24,CVNAVR101FC01024549024509037455046140230862+105017721528-04070132422105
2019/11/10,13:24:25,CVNAVR101FC01024549024509037455032140230850+105017721528-04070132423105
2019/11/10,13:24:26,CVNAVR101FC01024554024514037455020140230837+105017721528-04070132424105
2019/11/10,13:24:27,CVNAVR101FC01024564024524037455006140230825+105017921528-04070132425105
2019/11/10,13:24:28,CVNAVR101FC01024570024530037454993140230812+105018321528-04070132426105
2019/11/10,13:24:29,CVNAVR101FC01024575024535037454979140230800+105018121528-04070132427105
2019/11/10,13:24:30,CVNAVR101FC01024579024539037454967140230790+105017721476-04070132428106
2019/11/10,13:24:31,CVNAVR101FC01024579024539037454954140230778+105017321476-04070132429106
2019/11/10,13:24:32,CVNAVR101FC01024584024544037454940140230768+104017321476-04070132430106
2019/11/10,13:24:34,CVNAVR101FC01024590024550037454928140230756+104018321476-04070132431106
2019/11/10,13:24:34,CVNAVR101FC01024600024560037454912140230743+104019221476-04070132432105
2019/11/10,13:24:35,CVNAVR101FC01024605024565037454896140230728+104019921476-04070132433106
2019/11/10,13:24:36,CVNAVR101FC01024610024570037454882140230715+104019821476-04070132434106
2019/11/10,13:24:37,CVNAVR101FC01024615024575037454868140230703+104019321476-04070132435106
2019/11/10,13:24:38,CVNAVR101FC01024620024580037454854140230693+104019121476-04070132436106
2019/11/10,13:24:39,CVNAVR101FC01024625024585037454840140230681+104019021476-04070132437106
2019/11/10,13:24:40,CVNAVR101FC01024630024590037454828140230668+103018221476-04070132438106
2019/11/10,13:24:41,CVNAVR101FC01024634024594037454815140230659+103017021476-04070132439106
2019/11/10,13:24:42,CVNAVR101FC01024639024599037454804140230650+103016121476-04070132440106
2019/11/10,13:24:43,CVNAVR101FC01024644024604037454792140230637+103016421476-04070132441106
2019/11/10,13:24:44,CVNAVR101FC01024649024609037454778140230625+103017221476-04070132442106
2019/11/10,13:24:45,CVNAVR101FC01024654024614037454765140230612+103017721476-04070132443106
2019/11/10,13:24:46,CVNAVR101FC01024659024619037454751140230603+102017921476-04070132444106
2019/11/10,13:24:47,CVNAVR101FC01024664024624037454739140230590+103017721476-04070132445106
2019/11/10,13:24:48,CVNAVR101FC01024669024629037454726140230581+103017421476-04070132446106
2019/11/10,13:24:49,CVNAVR101FC01024669024629037454714140230568+103017221476-04070132447106
2019/11/10,13:24:50,CVNAVR101FC01024679024639037454700140230556+102017121476-04070132448106
2019/11/10,13:24:51,CVNAVR101FC01024684024644037454687140230546+102017021476-04070132449106
2019/11/10,13:24:52,CVNAVR101FC01024684024644037454676140230537+102016921476-04070132450106
2019/11/10,13:24:53,CVNAVR101FC01024689024649037454664140230525+102016821476-04070132451106
2019/11/10,13:24:54,CVNAVR101FC01024694024654037454651140230515+102016721476-04070132452106
2019/11/10,13:24:55,CVNAVR101FC01024699024659037454640140230503+101016221476-04070132453106
2019/11/10,13:24:56,CVNAVR101FC01024704024664037454628140230493+101015821476-04070132454106
2019/11/10,13:24:57,CVNAVR101FC01024709024669037454617140230484+101015621476-04070132455106
2019/11/10,13:24:59,CVNAVR101FC01024714024674037454604140230475+101015821476-04070132456106
2019/11/10,13:24:59,CVNAVR101FC01024719024679037454592140230462+101016321476-04070132457106
2019/11/10,13:25:00,CVNAVR101FC01024724024684037454579140230450+101016821476-04070132458106
2019/11/10,13:25:01,CVNAVR101FC01024729024689037454565140230440+101017121476-04070132459106
2019/11/10,13:25:02,CVNAVR101FC01024734024694037454553140230428+100017221476-04070132500106
2019/11/10,13:25:03,CVNAVR101FC01024739024699037454540140230418+100017321476-04070132501106
2019/11/10,13:25:04,CVNAVR101FC01024739024699037454528140230406+100017421476-04070132502106
2019/11/10,13:25:05,CVNAVR101FC01024744024704037454515140230393+100017421500-04070132503106
2019/11/10,13:25:06,CVNAVR101FC01024749024709037454501140230384+100017521500-04070132504106
2019/11/10,13:25:07,CVNAVR101FC01024754024714037454489140230371+100017621500-04070132505106
2019/11/10,13:25:08,CVNAVR101FC01024759024719037454475140230359+100017621500-04070132506106
2019/11/10,13:25:09,CVNAVR101FC01024765024725037454462140230350+100018021500-04070132507106
2019/11/10,13:25:10,CVNAVR101FC01024770024730037454446140230337+100018721500-04070132508106
2019/11/10,13:25:11,CVNAVR101FC01024780024740037454432140230321+100019221500-04070132509106
2019/11/10,13:25:12,CVNAVR101FC01024785024745037454418140230309+100019221500-04070132510106
2019/11/10,13:25:13,CVNAVR101FC01024790024750037454406140230300+100018621500-04070132511106
2019/11/10,13:25:14,CVNAVR101FC01024795024755037454392140230287+101018221500-04070132512106
2019/11/10,13:25:15,CVNAVR101FC01024800024760037454378140230275+101018421500-04070132513106
2019/11/10,13:25:16,CVNAVR101FC01024805024765037454365140230262+101018521500-04070132514106
2019/11/10,13:25:17,CVNAVR101FC01024810024770037454351140230250+100018621500-04070132515106
2019/11/10,13:25:18,CVNAVR101FC01024815024775037454337140230237+100018621500-04070132516106
2019/11/10,13:25:19,CVNAVR101FC01024820024780037454323140230225+100018621500-04070132517105
2019/11/10,13:25:20,CVNAVR101FC01024825024785037454309140230212+100018721500-04070132518106
2019/11/10,13:25:21,CVNAVR101FC01024830024790037454295140230200+100018821500-04070132519106
2019/11/10,13:25:23,CVNAVR101FC01024835024795037454281140230190+100018721500-04070132520106
2019/11/10,13:25:23,CVNAVR101FC01024840024800037454268140230178+100018721500-04070132521106
2019/11/10,13:25:24,CVNAVR101FC01024845024805037454254140230165+100018521500-04070132522105
2019/11/10,13:25:25,CVNAVR101FC01024850024810037454240140230153+100018221500-04070132523106
2019/11/10,13:25:26,CVNAVR101FC01024855024815037454228140230140+100018121500-04070132524106
2019/11/10,13:25:27,CVNAVR101FC01024860024820037454215140230131+100018021500-04070132525105
2019/11/10,13:25:28,CVNAVR101FC01024865024825037454201140230118+100018021500-04070132526106
2019/11/10,13:25:29,CVNAVR101FC01024870024830037454187140230106+100018021500-04070132527106
2019/11/10,13:25:30,CVNAVR101FC01024875024835037454175140230093+100018021500-04070132528106
2019/11/10,13:25:31,CVNAVR101FC01024879024839037454160140230084+100017921500-04070132529106
2019/11/10,13:25:32,CVNAVR101FC01024884024844037454148140230071+100017921500-04070132530106
2019/11/10,13:25:33,CVNAVR101FC01024889024849037454134140230059+101017921500-04070132531106
2019/11/10,13:25:34,CVNAVR101FC01024894024854037454121140230046+101017821500-04070132532106
2019/11/10,13:25:35,CVNAVR101FC01024899024859037454109140230037+101017621538-04070132533106
2019/11/10,13:25:36,CVNAVR101FC01024904024864037454096140230025+101017721538-04070132534106
2019/11/10,13:25:37,CVNAVR101FC01024909024869037454082140230012+101017721538-04070132535106
2019/11/10,13:25:38,CVNAVR101FC01024914024874037454070140230000+100017821538-04070132536106
2019/11/10,13:25:39,CVNAVR101FC01024919024879037454056140225990+100017921538-04070132537106
2019/11/10,13:25:40,CVNAVR101FC01024924024884037454043140225978+100017821538-04070132538106
2019/11/10,13:25:41,CVNAVR101FC01024929024889037454031140225965+100017721538-04070132539106
2019/11/10,13:25:42,CVNAVR101FC01024934024894037454017140225956+100017621538-04070132540106
2019/11/10,13:25:43,CVNAVR101FC01024939024899037454004140225943+100017521538-04070132541106
2019/11/10,13:25:44,CVNAVR101FC01024944024904037453992140225931+100017221538-04070132542106
2019/11/10,13:25:45,CVNAVR101FC01024949024909037453981140225921+100016721538-04070132543106
2019/11/10,13:25:47,CVNAVR101FC01024954024914037453968140225912+101016321538-04070132544106
2019/11/10,13:25:47,CVNAVR101FC01024955024915037453957140225900+101016021538-04070132545106
2019/11/10,13:25:48,CVNAVR101FC01024959024919037453945140225890+101015921538-04070132546106
2019/11/10,13:25:49,CVNAVR101FC01024964024924037453934140225881+101015821538-04070132547106
2019/11/10,13:25:50,CVNAVR101FC01024969024929037453921140225868+101015821538-04070132548106
2019/11/10,13:25:51,CVNAVR101FC01024974024934037453910140225859+101015921538-04070132549106
2019/11/10,13:25:52,CVNAVR101FC01024979024939037453898140225846+101016321551-04070132550106
2019/11/10,13:25:53,CVNAVR101FC01024984024944037453885140225837+101016821551-04070132551106
2019/11/10,13:25:54,CVNAVR101FC01024989024949037453871140225825+101017121551-04070132552106
2019/11/10,13:25:55,CVNAVR101FC01024994024954037453859140225812+102017521551-04070132553106
2019/11/10,13:25:56,CVNAVR101FC01024999024959037453846140225800+102017821551-04070132554106
2019/11/10,13:25:57,CVNAVR101FC01025005024965037453832140225790+101018021551-04070132555106
2019/11/10,13:25:58,CVNAVR101FC01025010024970037453818140225778+101018021551-04070132556105
2019/11/10,13:25:59,CVNAVR101FC01025015024975037453806140225765+101018021551-04070132557105
2019/11/10,13:26:00,CVNAVR101FC01025019024979037453793140225753+101017821551-04070132558106
2019/11/10,13:26:01,CVNAVR101FC01025024024984037453781140225743+101017521551-04070132559106
2019/11/10,13:26:02,CVNAVR101FC01025029024989037453768140225731+101017121551-04070132600105
2019/11/10,13:26:03,CVNAVR101FC01025034024994037453756140225718+101017021551-04070132601106
2019/11/10,13:26:05,CVNAVR101FC01025039024999037453743140225709+100016921551-04070132602105
2019/11/10,13:26:05,CVNAVR101FC01025044025004037453731140225696+100017021551-04070132603106
2019/11/10,13:26:06,CVNAVR101FC01025047025007037453718140225687+100017221551-04070132604105
2019/11/10,13:26:07,CVNAVR101FC01025054025014037453704140225675+100017521551-04070132605105
2019/11/10,13:26:08,CVNAVR101FC01025058025018037453692140225662+100017521551-04070132606105
2019/11/10,13:26:09,CVNAVR101FC01025059025019037453679140225653+100017321551-04070132607105
2019/11/10,13:26:10,CVNAVR101FC01025064025024037453667140225640+100017321551-04070132608105
2019/11/10,13:26:11,CVNAVR101FC01025069025029037453653140225628+101017521551-04070132609105
2019/11/10,13:26:12,CVNAVR101FC01025074025034037453640140225615+101017621551-04070132610105
2019/11/10,13:26:13,CVNAVR101FC01025079025039037453628140225606+100017621551-04070132611105
2019/11/10,13:26:14,CVNAVR101FC01025084025044037453615140225593+101017621551-04070132612106
2019/11/10,13:26:15,CVNAVR101FC01025089025049037453601140225581+101017721551-04070132613105
2019/11/10,13:26:17,CVNAVR101FC01025094025054037453589140225568+101017821551-04070132614105
2019/11/10,13:26:17,CVNAVR101FC01025099025059037453575140225559+100017821551-04070132615105
2019/11/10,13:26:18,CVNAVR101FC01025104025064037453562140225546+101017821551-04070132616105
2019/11/10,13:26:19,CVNAVR101FC01025109025069037453550140225534+101017721551-04070132617105
2019/11/10,13:26:20,CVNAVR101FC01025114025074037453537140225525+100017521551-04070132618106
2019/11/10,13:26:21,CVNAVR101FC01025119025079037453525140225512+101017521551-04070132619106
2019/11/10,13:26:22,CVNAVR101FC01025124025084037453510140225500+101017521551-04070132620106
2019/11/10,13:26:23,CVNAVR101FC01025129025089037453498140225487+101017421551-04070132621106
2019/11/10,13:26:24,CVNAVR101FC01025134025094037453485140225478+101017321551-04070132622105
2019/11/10,13:26:25,CVNAVR101FC01025139025099037453473140225465+101017221551-04070132623105
2019/11/10,13:26:26,CVNAVR101FC01025144025104037453460140225456+100017221551-04070132624105
2019/11/10,13:26:27,CVNAVR101FC01025149025109037453448140225443+100017121551-04070132625105
2019/11/10,13:26:29,CVNAVR101FC01025154025114037453434140225431+100017621551-04070132626105
2019/11/10,13:26:29,CVNAVR101FC01025160025120037453421140225418+101018221551-04070132627105
2019/11/10,13:26:30,CVNAVR101FC01025164025124037453407140225406+101017821551-04070132628105
2019/11/10,13:26:31,CVNAVR101FC01025169025129037453396140225396+101017421551-04070132629105
2019/11/10,13:26:32,CVNAVR101FC01025174025134037453382140225384+101017621551-04070132630105
2019/11/10,13:26:33,CVNAVR101FC01025180025140037453368140225371+101018021551-04070132631105
2019/11/10,13:26:35,CVNAVR101FC01025185025145037453356140225359+101018421551-04070132632105
2019/11/10,13:26:35,CVNAVR101FC01025190025150037453342140225346+101018922014-04070132633105
2019/11/10,13:26:36,CVNAVR101FC01025195025155037453328140225331+101019422014-04070132634105
2019/11/10,13:26:37,CVNAVR101FC01025200025160037453315140225318+101019122014-04070132635105
2019/11/10,13:26:38,CVNAVR101FC01025205025165037453304140225303+101018122750-04070132636105
2019/11/10,13:26:39,CVNAVR101FC01025210025170037453293140225287+101018222750-04070132637105
2019/11/10,13:26:41,CVNAVR101FC01025215025175037453281140225271+101018822750-04070132638105
2019/11/10,13:26:41,CVNAVR101FC01025220025180037453270140225256+102018322750-04070132639105
2019/11/10,13:26:42,CVNAVR101FC01025224025184037453260140225243+102017523425-04070132640105
2019/11/10,13:26:43,CVNAVR101FC01025229025189037453251140225225+102017823425-04070132641105
2019/11/10,13:26:44,CVNAVR101FC01025234025194037453242140225209+102017723425-04070132642105
2019/11/10,13:26:45,CVNAVR101FC01025240025200037453231140225190+103018823425-04070132643105
2019/11/10,13:26:46,CVNAVR101FC01025245025205037453220140225171+103019623425-04070132644105
2019/11/10,13:26:47,CVNAVR101FC01025250025210037453210140225156+103019023425-04070132645105
2019/11/10,13:26:48,CVNAVR101FC01025255025215037453201140225137+103018323425-04070132646105
2019/11/10,13:26:49,CVNAVR101FC01025260025220037453192140225121+103018523425-04070132647105
2019/11/10,13:26:50,CVNAVR101FC01025265025225037453182140225106+103018523425-04070132648105
2019/11/10,13:26:51,CVNAVR101FC01025269025229037453173140225090+103017423425-04070132649105
2019/11/10,13:26:53,CVNAVR101FC01025274025234037453165140225075+104016523425-04070132650105
2019/11/10,13:26:53,CVNAVR101FC01025279025239037453156140225059+104016323425-04070132651105
2019/11/10,13:26:54,CVNAVR101FC01025284025244037453148140225043+104016823425-04070132652105
2019/11/10,13:26:55,CVNAVR101FC01025289025249037453137140225034+105017121715-04070132653105
2019/11/10,13:26:56,CVNAVR101FC01025289025249037453128140225025+105017021715-04070132654105
2019/11/10,13:26:57,CVNAVR101FC01025294025254037453118140225015+105015821715-04070132655105
2019/11/10,13:26:58,CVNAVR101FC01025299025259037453106140225003+105014721715-04070132656105
2019/11/10,13:27:00,CVNAVR101FC01025304025264037453095140224996+105014620440-04070132657105
2019/11/10,13:27:00,CVNAVR101FC01025304025264037453085140224990+105013720440-04070132658105
2019/11/10,13:27:01,CVNAVR101FC01025308025268037453075140224984+105012820440-04070132659105
2019/11/10,13:27:02,CVNAVR101FC01025313025273037453060140224978+105012819122-04070132700105
2019/11/10,13:27:03,CVNAVR101FC01025318025278037453048140224975+105013519122-04070132701105
2019/11/10,13:27:04,CVNAVR101FC01025323025283037453035140224971+106013419122-04070132702105
2019/11/10,13:27:06,CVNAVR101FC01025328025288037453021140224968+106014319122-04070132703105
2019/11/10,13:27:06,CVNAVR101FC01025334025294037453006140224965+106016219122-04070132704106
2019/11/10,13:27:07,CVNAVR101FC01025339025299037452992140224965+106016617599-04070132705106
2019/11/10,13:27:08,CVNAVR101FC01025344025304037452976140224965+105016517599-04070132706106
2019/11/10,13:27:09,CVNAVR101FC01025349025309037452962140224968+106016216511-04070132707105
2019/11/10,13:27:10,CVNAVR101FC01025354025314037452945140224975+106017516511-04070132708106
2019/11/10,13:27:11,CVNAVR101FC01025359025319037452929140224981+106017716511-04070132709106
2019/11/10,13:27:12,CVNAVR101FC01025364025324037452915140224984+107016916511-04070132710106
2019/11/10,13:27:13,CVNAVR101FC01025369025329037452900140224990+107017616511-04070132711105
2019/11/10,13:27:14,CVNAVR101FC01025375025335037452884140224993+107018316511-04070132712105
2019/11/10,13:27:15,CVNAVR101FC01025380025340037452865140225000+107019516511-04070132713106
2019/11/10,13:27:16,CVNAVR101FC01025385025345037452846140225006+107020816511-04070132714105
2019/11/10,13:27:17,CVNAVR101FC01025390025350037452828140225012+107021216511-04070132715106
2019/11/10,13:27:18,CVNAVR101FC01025400025360037452809140225018+107020816511-04070132716105
2019/11/10,13:27:19,CVNAVR101FC01025405025365037452790140225025+107021516511-04070132717106
2019/11/10,13:27:20,CVNAVR101FC01025411025371037452768140225034+108022916511-04070132718105
2019/11/10,13:27:21,CVNAVR101FC01025416025376037452748140225040+107023516453-04070132719106
2019/11/10,13:27:22,CVNAVR101FC01025426025386037452728140225046+107023316453-04070132720105
2019/11/10,13:27:23,CVNAVR101FC01025431025391037452709140225056+108022616453-04070132721104
2019/11/10,13:27:25,CVNAVR101FC01025436025396037452690140225062+107022016453-04070132722105
2019/11/10,13:27:25,CVNAVR101FC01025440025400037452671140225068+108021516453-04070132723105
2019/11/10,13:27:26,CVNAVR101FC01025450025410037452653140225075+108021016453-04070132724105
2019/11/10,13:27:27,CVNAVR101FC01025455025415037452635140225081+108020816453-04070132725105
2019/11/10,13:27:28,CVNAVR101FC01025460025420037452618140225087+108020616453-04070132726105
2019/11/10,13:27:29,CVNAVR101FC01025465025425037452600140225093+108020516453-04070132727105
2019/11/10,13:27:30,CVNAVR101FC01025470025430037452582140225100+108020416576-04070132728105
2019/11/10,13:27:31,CVNAVR101FC01025475025435037452565140225103+108020316576-04070132729105
2019/11/10,13:27:32,CVNAVR101FC01025480025440037452546140225109+108020216576-04070132730105
2019/11/10,13:27:33,CVNAVR101FC01025485025445037452529140225115+108020216576-04070132731105
2019/11/10,13:27:34,CVNAVR101FC01025495025455037452512140225121+108019916576-04070132732105
2019/11/10,13:27:35,CVNAVR101FC01025500025460037452496140225125+108019316576-04070132733105
2019/11/10,13:27:36,CVNAVR101FC01025505025465037452481140225131+108018716576-04070132734105
2019/11/10,13:27:37,CVNAVR101FC01025510025470037452465140225137+108018516576-04070132735105
2019/11/10,13:27:38,CVNAVR101FC01025515025475037452448140225140+108018516576-04070132736105
2019/11/10,13:27:39,CVNAVR101FC01025520025480037452431140225146+108018716576-04070132737105
2019/11/10,13:27:40,CVNAVR101FC01025525025485037452415140225153+108018716576-04070132738105
2019/11/10,13:27:41,CVNAVR101FC01025530025490037452400140225156+108018616576-04070132739105
2019/11/10,13:27:42,CVNAVR101FC01025535025495037452384140225162+109018516576-04070132740105
2019/11/10,13:27:43,CVNAVR101FC01025540025500037452367140225168+109018416576-04070132741105
2019/11/10,13:27:44,CVNAVR101FC01025545025505037452351140225171+109018416576-04070132742105
2019/11/10,13:27:45,CVNAVR101FC01025550025510037452334140225178+109018416576-04070132743105
2019/11/10,13:27:46,CVNAVR101FC01025555025515037452318140225181+109018316576-04070132744105
2019/11/10,13:27:47,CVNAVR101FC01025560025520037452303140225187+109018316576-04070132745105
2019/11/10,13:27:48,CVNAVR101FC01025565025525037452287140225193+109018316576-04070132746105
2019/11/10,13:27:49,CVNAVR101FC01025570025530037452271140225196+109018216576-04070132747105
2019/11/10,13:27:50,CVNAVR101FC01025575025535037452256140225203+109018116576-04070132748106
