ì˙ït,,,,,NAVIÉfÅ[É^,ë¨ìxÉiÉ},éûä‘ÉiÉ},éûä‘,NAV/GPS,ë¨ìx(km/h),à‹ìx,åoìx
2019/11/10,57:31.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033343835303033343831303033373434313235393134303237313932312B3037343031383630383434342D303430373031333537333031313303,30313836,3.13335E+11,13:57:30,GPS,18.6,37ìx44ï™12.59ïb,140ìx27ï™19.21ïb
2019/11/10,57:32.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033343835353033343831353033373434313235373134303237313934332B3037343031393130383430302D303430373031333537333131313403,30313931,3.13335E+11,13:57:31,GPS,19.1,37ìx44ï™12.57ïb,140ìx27ï™19.43ïb
2019/11/10,57:33.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033343836303033343832303033373434313235363134303237313936352B3037343031393530383335392D303430373031333537333231313303,30313935,3.13335E+11,13:57:32,GPS,19.5,37ìx44ï™12.56ïb,140ìx27ï™19.65ïb
2019/11/10,57:34.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033343836353033343832353033373434313235343134303237313938372B3037343031393530383237362D303430373031333537333331313303,30313935,3.13335E+11,13:57:33,GPS,19.5,37ìx44ï™12.54ïb,140ìx27ï™19.87ïb
2019/11/10,57:35.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033343837303033343833303033373434313235333134303237323030392B3037343031393530383137372D303430373031333537333431313303,30313935,3.13335E+11,13:57:34,GPS,19.5,37ìx44ï™12.53ïb,140ìx27ï™20.09ïb
2019/11/10,57:36.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033343838303033343834303033373434313235333134303237323033312B3037343031393430383133332D303430373031333537333531313303,30313934,3.13335E+11,13:57:35,GPS,19.4,37ìx44ï™12.53ïb,140ìx27ï™20.31ïb
2019/11/10,57:37.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033343838353033343834353033373434313235313134303237323035332B3037333031393430383137392D303430373031333537333631313303,30313934,3.13335E+11,13:57:36,GPS,19.4,37ìx44ï™12.51ïb,140ìx27ï™20.53ïb
2019/11/10,57:38.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033343839303033343835303033373434313235313134303237323037352B3037323031393530383139372D303430373031333537333731313303,30313935,3.13335E+11,13:57:37,GPS,19.5,37ìx44ï™12.51ïb,140ìx27ï™20.75ïb
2019/11/10,57:39.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033343839353033343835353033373434313235303134303237323039362B3037323031393530383232352D303430373031333537333831313303,30313935,3.13335E+11,13:57:38,GPS,19.5,37ìx44ï™12.5ïb,140ìx27ï™20.96ïb
2019/11/10,57:40.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033343930303033343836303033373434313235303134303237323131382B3037323031393230383239392D303430373031333537333931313303,30313932,3.13335E+11,13:57:39,GPS,19.2,37ìx44ï™12.5ïb,140ìx27ï™21.18ïb
2019/11/10,57:41.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033343930353033343836353033373434313234383134303237323134302B3037323031393130383331382D303430373031333537343031313303,30313931,3.13335E+11,13:57:40,GPS,19.1,37ìx44ï™12.48ïb,140ìx27ï™21.4ïb
2019/11/10,57:42.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033343931303033343837303033373434313234363134303237323136322B3037323031393030383331332D303430373031333537343131313303,30313930,3.13335E+11,13:57:41,GPS,19,37ìx44ï™12.46ïb,140ìx27ï™21.62ïb
2019/11/10,57:43.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033343931353033343837353033373434313234353134303237323138342B3037323031383930383331392D303430373031333537343231313303,30313839,3.13335E+11,13:57:42,GPS,18.9,37ìx44ï™12.45ïb,140ìx27ï™21.84ïb
2019/11/10,57:44.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033343932303033343838303033373434313234333134303237323230362B3037323031383930383332342D303430373031333537343331313303,30313839,3.13335E+11,13:57:43,GPS,18.9,37ìx44ï™12.43ïb,140ìx27ï™22.06ïb
2019/11/10,57:45.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033343932353033343838353033373434313234323134303237323232382B3037323031383730383333382D303430373031333537343431313303,30313837,3.13335E+11,13:57:44,GPS,18.7,37ìx44ï™12.42ïb,140ìx27ï™22.28ïb
2019/11/10,57:46.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033343933303033343839303033373434313234303134303237323234362B3037323031383430383331382D303430373031333537343531313303,30313834,3.13335E+11,13:57:45,GPS,18.4,37ìx44ï™12.4ïb,140ìx27ï™22.46ïb
2019/11/10,57:47.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033343933353033343839353033373434313233393134303237323236382B3037323031383130383331372D303430373031333537343631313303,30313831,3.13335E+11,13:57:46,GPS,18.1,37ìx44ï™12.39ïb,140ìx27ï™22.68ïb
2019/11/10,57:48.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033343934303033343930303033373434313233373134303237323238372B3037323031383130383330302D303430373031333537343731313303,30313831,3.13335E+11,13:57:47,GPS,18.1,37ìx44ï™12.37ïb,140ìx27ï™22.87ïb
2019/11/10,57:49.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033343934353033343930353033373434313233353134303237323330392B3037333031383330383239382D303430373031333537343831313303,30313833,3.13335E+11,13:57:48,GPS,18.3,37ìx44ï™12.35ïb,140ìx27ï™23.09ïb
2019/11/10,57:50.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033343935303033343931303033373434313233353134303237323333312B3037333031383630383239362D303430373031333537343931313303,30313836,3.13335E+11,13:57:49,GPS,18.6,37ìx44ï™12.35ïb,140ìx27ï™23.31ïb
2019/11/10,57:51.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033343935353033343931353033373434313233343134303237323335302B3037333031383830383239372D303430373031333537353031313303,30313838,3.13335E+11,13:57:50,GPS,18.8,37ìx44ï™12.34ïb,140ìx27ï™23.5ïb
2019/11/10,57:52.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033343936303033343932303033373434313233323134303237323337312B3037333031393030383239322D303430373031333537353131313303,30313930,3.13335E+11,13:57:51,GPS,19,37ìx44ï™12.32ïb,140ìx27ï™23.71ïb
2019/11/10,57:53.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033343936353033343932353033373434313233313134303237323339332B3037333031383830383332332D303430373031333537353231313303,30313838,3.13335E+11,13:57:52,GPS,18.8,37ìx44ï™12.31ïb,140ìx27ï™23.93ïb
2019/11/10,57:54.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033343937303033343933303033373434313232393134303237323431352B3037333031383630383337332D303430373031333537353331313303,30313836,3.13335E+11,13:57:53,GPS,18.6,37ìx44ï™12.29ïb,140ìx27ï™24.15ïb
2019/11/10,57:55.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033343937353033343933353033373434313232383134303237323433342B3037333031383330383338352D303430373031333537353431313303,30313833,3.13335E+11,13:57:54,GPS,18.3,37ìx44ï™12.28ïb,140ìx27ï™24.34ïb
2019/11/10,57:56.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033343937393033343933393033373434313232363134303237323435362B3037333031373930383338302D303430373031333537353531313303,30313739,3.13335E+11,13:57:55,GPS,17.9,37ìx44ï™12.26ïb,140ìx27ï™24.56ïb
2019/11/10,57:57.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033343938343033343934343033373434313232363134303237323437352B3037333031373730383338362D303430373031333537353631313303,30313737,3.13335E+11,13:57:56,GPS,17.7,37ìx44ï™12.26ïb,140ìx27ï™24.75ïb
2019/11/10,57:58.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033343938393033343934393033373434313232353134303237323439362B3037333031373630383337322D303430373031333537353731313303,30313736,3.13335E+11,13:57:57,GPS,17.6,37ìx44ï™12.25ïb,140ìx27ï™24.96ïb
2019/11/10,57:59.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033343939343033343935343033373434313232333134303237323531352B3037333031373730383335372D303430373031333537353831313303,30313737,3.13335E+11,13:57:58,GPS,17.7,37ìx44ï™12.23ïb,140ìx27ï™25.15ïb
2019/11/10,58:00.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033343939393033343935393033373434313232313134303237323533372B3037323031373730383336302D303430373031333537353931313303,30313737,3.13335E+11,13:57:59,GPS,17.7,37ìx44ï™12.21ïb,140ìx27ï™25.37ïb
2019/11/10,58:01.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353030343033343936343033373434313232303134303237323535362B3037323031373630383335302D303430373031333538303031313303,30313736,3.13335E+11,13:58:00,GPS,17.6,37ìx44ï™12.2ïb,140ìx27ï™25.56ïb
2019/11/10,58:02.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353030393033343936393033373434313232303134303237323537352B3037323031373630383333372D303430373031333538303131313303,30313736,3.13335E+11,13:58:01,GPS,17.6,37ìx44ï™12.2ïb,140ìx27ï™25.75ïb
2019/11/10,58:03.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353031353033343937353033373434313231383134303237323539362B3037323031383030383330342D303430373031333538303231313303,30313830,3.13335E+11,13:58:02,GPS,18,37ìx44ï™12.18ïb,140ìx27ï™25.96ïb
2019/11/10,58:04.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353032303033343938303033373434313231373134303237323631382B3037323031383330383239342D303430373031333538303331313303,30313833,3.13335E+11,13:58:03,GPS,18.3,37ìx44ï™12.17ïb,140ìx27ï™26.18ïb
2019/11/10,58:05.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353032353033343938353033373434313231353134303237323633372B3037323031383530383331372D303430373031333538303431313303,30313835,3.13335E+11,13:58:04,GPS,18.5,37ìx44ï™12.15ïb,140ìx27ï™26.37ïb
2019/11/10,58:06.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353033303033343939303033373434313231343134303237323635392B3037333031383530383333302D303430373031333538303531313303,30313835,3.13335E+11,13:58:05,GPS,18.5,37ìx44ï™12.14ïb,140ìx27ï™26.59ïb
2019/11/10,58:07.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353033353033343939353033373434313231343134303237323638312B3037333031383630383331372D303430373031333538303631313303,30313836,3.13335E+11,13:58:06,GPS,18.6,37ìx44ï™12.14ïb,140ìx27ï™26.81ïb
2019/11/10,58:08.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353034303033353030303033373434313231323134303237323730302B3037333031383830383238352D303430373031333538303731313303,30313838,3.13335E+11,13:58:07,GPS,18.8,37ìx44ï™12.12ïb,140ìx27ï™27ïb
2019/11/10,58:09.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353034353033353030353033373434313231303134303237323732312B3037333031383830383236322D303430373031333538303831313303,30313838,3.13335E+11,13:58:08,GPS,18.8,37ìx44ï™12.1ïb,140ìx27ï™27.21ïb
2019/11/10,58:10.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353035303033353031303033373434313230393134303237323734332B3037343031383930383235302D303430373031333538303931313303,30313839,3.13335E+11,13:58:09,GPS,18.9,37ìx44ï™12.09ïb,140ìx27ï™27.43ïb
2019/11/10,58:11.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353035353033353031353033373434313230373134303237323736352B3037343031393030383330362D303430373031333538313031313303,30313930,3.13335E+11,13:58:10,GPS,19,37ìx44ï™12.07ïb,140ìx27ï™27.65ïb
2019/11/10,58:12.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353036353033353032353033373434313230363134303237323738372B3037343031393030383332322D303430373031333538313131313303,30313930,3.13335E+11,13:58:11,GPS,19,37ìx44ï™12.06ïb,140ìx27ï™27.87ïb
2019/11/10,58:13.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353037303033353033303033373434313230343134303237323830362B3037343031393030383335332D303430373031333538313231313303,30313930,3.13335E+11,13:58:12,GPS,19,37ìx44ï™12.04ïb,140ìx27ï™28.06ïb
2019/11/10,58:14.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353037353033353033353033373434313230333134303237323832382B3037343031393030383338312D303430373031333538313331313303,30313930,3.13335E+11,13:58:13,GPS,19,37ìx44ï™12.03ïb,140ìx27ï™28.28ïb
2019/11/10,58:15.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353038303033353034303033373434313230313134303237323835302B3037343031393130383335352D303430373031333538313431313303,30313931,3.13335E+11,13:58:14,GPS,19.1,37ìx44ï™12.01ïb,140ìx27ï™28.5ïb
2019/11/10,58:16.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353038353033353034353033373434313230303134303237323837312B3037353031393130383334352D303430373031333538313531313303,30313931,3.13335E+11,13:58:15,GPS,19.1,37ìx44ï™12ïb,140ìx27ï™28.71ïb
2019/11/10,58:17.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353039303033353035303033373434313139383134303237323839332B3037343031393330383331332D303430373031333538313631313303,30313933,3.13335E+11,13:58:16,GPS,19.3,37ìx44ï™11.98ïb,140ìx27ï™28.93ïb
2019/11/10,58:18.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353039353033353035353033373434313139363134303237323931352B3037343031393430383334332D303430373031333538313731313303,30313934,3.13335E+11,13:58:17,GPS,19.4,37ìx44ï™11.96ïb,140ìx27ï™29.15ïb
2019/11/10,58:19.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353130303033353036303033373434313139333134303237323933372B3037343031393530383338312D303430373031333538313831313303,30313935,3.13335E+11,13:58:18,GPS,19.5,37ìx44ï™11.93ïb,140ìx27ï™29.37ïb
2019/11/10,58:20.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353130353033353036353033373434313139323134303237323936322B3037343031393730383339342D303430373031333538313931313303,30313937,3.13335E+11,13:58:19,GPS,19.7,37ìx44ï™11.92ïb,140ìx27ï™29.62ïb
2019/11/10,58:21.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353131303033353037303033373434313139303134303237323938342B3037343031393730383337302D303430373031333538323031313303,30313937,3.13335E+11,13:58:20,GPS,19.7,37ìx44ï™11.9ïb,140ìx27ï™29.84ïb
2019/11/10,58:22.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353131353033353037353033373434313138393134303237333030362B3037343031393730383334342D303430373031333538323131313303,30313937,3.13335E+11,13:58:21,GPS,19.7,37ìx44ï™11.89ïb,140ìx27ï™30.06ïb
2019/11/10,58:23.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353132303033353038303033373434313138373134303237333032382B3037343031393730383339352D303430373031333538323231313303,30313937,3.13335E+11,13:58:22,GPS,19.7,37ìx44ï™11.87ïb,140ìx27ï™30.28ïb
2019/11/10,58:24.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353132353033353038353033373434313138353134303237333035302B3037333031393730383434352D303430373031333538323331313303,30313937,3.13335E+11,13:58:23,GPS,19.7,37ìx44ï™11.85ïb,140ìx27ï™30.5ïb
2019/11/10,58:25.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353133353033353039353033373434313138323134303237333037352B3037343031393730383433342D303430373031333538323431313303,30313937,3.13335E+11,13:58:24,GPS,19.7,37ìx44ï™11.82ïb,140ìx27ï™30.75ïb
2019/11/10,58:26.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353134303033353130303033373434313138313134303237333039362B3037343031393730383431302D303430373031333538323531313303,30313937,3.13335E+11,13:58:25,GPS,19.7,37ìx44ï™11.81ïb,140ìx27ï™30.96ïb
2019/11/10,58:27.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353134353033353130353033373434313137393134303237333131382B3037343031393730383337312D303430373031333538323631313303,30313937,3.13335E+11,13:58:26,GPS,19.7,37ìx44ï™11.79ïb,140ìx27ï™31.18ïb
2019/11/10,58:28.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353135303033353131303033373434313137383134303237333134302B3037343031393730383337382D303430373031333538323731313303,30313937,3.13335E+11,13:58:27,GPS,19.7,37ìx44ï™11.78ïb,140ìx27ï™31.4ïb
2019/11/10,58:29.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353135353033353131353033373434313137363134303237333136322B3037343031393830383431312D303430373031333538323831313303,30313938,3.13335E+11,13:58:28,GPS,19.8,37ìx44ï™11.76ïb,140ìx27ï™31.62ïb
2019/11/10,58:30.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353136303033353132303033373434313137333134303237333138342B3037343031393730383433342D303430373031333538323931313303,30313937,3.13335E+11,13:58:29,GPS,19.7,37ìx44ï™11.73ïb,140ìx27ï™31.84ïb
2019/11/10,58:31.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353136353033353132353033373434313137313134303237333230362B3037343031393730383437342D303430373031333538333031313303,30313937,3.13335E+11,13:58:30,GPS,19.7,37ìx44ï™11.71ïb,140ìx27ï™32.06ïb
2019/11/10,58:32.2,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353137303033353133303033373434313137303134303237333233312B3037343031393630383533312D303430373031333538333131313303,30313936,3.13335E+11,13:58:31,GPS,19.6,37ìx44ï™11.7ïb,140ìx27ï™32.31ïb
2019/11/10,58:33.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353137353033353133353033373434313136383134303237333235332B3037343031393730383537322D303430373031333538333231313303,30313937,3.13335E+11,13:58:32,GPS,19.7,37ìx44ï™11.68ïb,140ìx27ï™32.53ïb
2019/11/10,58:34.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353138303033353134303033373434313136353134303237333237352B3037343031393730383535392D303430373031333538333331313303,30313937,3.13335E+11,13:58:33,GPS,19.7,37ìx44ï™11.65ïb,140ìx27ï™32.75ïb
2019/11/10,58:35.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353139303033353135303033373434313136343134303237333239362B3037343031393730383436382D303430373031333538333431313303,30313937,3.13335E+11,13:58:34,GPS,19.7,37ìx44ï™11.64ïb,140ìx27ï™32.96ïb
2019/11/10,58:36.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353139353033353135353033373434313136323134303237333331382B3037343031393630383336342D303430373031333538333531313303,30313936,3.13335E+11,13:58:35,GPS,19.6,37ìx44ï™11.62ïb,140ìx27ï™33.18ïb
2019/11/10,58:37.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353230303033353136303033373434313135393134303237333334302B3037343031393630383239372D303430373031333538333631313303,30313936,3.13335E+11,13:58:36,GPS,19.6,37ìx44ï™11.59ïb,140ìx27ï™33.4ïb
2019/11/10,58:38.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353230353033353136353033373434313135373134303237333336322B3037343031393730383330302D303430373031333538333731313303,30313937,3.13335E+11,13:58:37,GPS,19.7,37ìx44ï™11.57ïb,140ìx27ï™33.62ïb
2019/11/10,58:39.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353231303033353137303033373434313135363134303237333338372B3037343031393730383335302D303430373031333538333831313303,30313937,3.13335E+11,13:58:38,GPS,19.7,37ìx44ï™11.56ïb,140ìx27ï™33.87ïb
2019/11/10,58:40.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353231353033353137353033373434313135343134303237333430392B3037343031393830383333352D303430373031333538333931313303,30313938,3.13335E+11,13:58:39,GPS,19.8,37ìx44ï™11.54ïb,140ìx27ï™34.09ïb
2019/11/10,58:41.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353232303033353138303033373434313135333134303237333433312B3037343031393930383239352D303430373031333538343031313303,30313939,3.13335E+11,13:58:40,GPS,19.9,37ìx44ï™11.53ïb,140ìx27ï™34.31ïb
2019/11/10,58:42.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353232353033353138353033373434313135313134303237333435332B3037343031393930383239342D303430373031333538343131313303,30313939,3.13335E+11,13:58:41,GPS,19.9,37ìx44ï™11.51ïb,140ìx27ï™34.53ïb
2019/11/10,58:43.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353233303033353139303033373434313135303134303237333437382B3037343031393930383333312D303430373031333538343231313303,30313939,3.13335E+11,13:58:42,GPS,19.9,37ìx44ï™11.5ïb,140ìx27ï™34.78ïb
2019/11/10,58:44.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353234303033353230303033373434313134383134303237333530302B3037343031393930383337352D303430373031333538343331313303,30313939,3.13335E+11,13:58:43,GPS,19.9,37ìx44ï™11.48ïb,140ìx27ï™35ïb
2019/11/10,58:45.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353234353033353230353033373434313134363134303237333532312B3037343031393930383336362D303430373031333538343431313303,30313939,3.13335E+11,13:58:44,GPS,19.9,37ìx44ï™11.46ïb,140ìx27ï™35.21ïb
2019/11/10,58:46.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353235303033353231303033373434313134353134303237333534332B3037343031393630383334372D303430373031333538343531313303,30313936,3.13335E+11,13:58:45,GPS,19.6,37ìx44ï™11.45ïb,140ìx27ï™35.43ïb
2019/11/10,58:47.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353235353033353231353033373434313134323134303237333536352B3037343031393330383334342D303430373031333538343631313303,30313933,3.13335E+11,13:58:46,GPS,19.3,37ìx44ï™11.42ïb,140ìx27ï™35.65ïb
2019/11/10,58:48.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353236303033353232303033373434313134323134303237333538372B3037333031393230383336362D303430373031333538343731313303,30313932,3.13335E+11,13:58:47,GPS,19.2,37ìx44ï™11.42ïb,140ìx27ï™35.87ïb
2019/11/10,58:49.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353236353033353232353033373434313134303134303237333630392B3037333031393030383335372D303430373031333538343831313303,30313930,3.13335E+11,13:58:48,GPS,19,37ìx44ï™11.4ïb,140ìx27ï™36.09ïb
2019/11/10,58:50.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353237303033353233303033373434313133373134303237333633312B3037343031383930383332322D303430373031333538343931313303,30313839,3.13335E+11,13:58:49,GPS,18.9,37ìx44ï™11.37ïb,140ìx27ï™36.31ïb
2019/11/10,58:51.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353237353033353233353033373434313133353134303237333635332B3037333031383930383331342D303430373031333538353031313303,30313839,3.13335E+11,13:58:50,GPS,18.9,37ìx44ï™11.35ïb,140ìx27ï™36.53ïb
2019/11/10,58:52.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353238303033353234303033373434313133343134303237333637352B3037333031383730383239352D303430373031333538353131313303,30313837,3.13335E+11,13:58:51,GPS,18.7,37ìx44ï™11.34ïb,140ìx27ï™36.75ïb
2019/11/10,58:53.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353238353033353234353033373434313133343134303237333639332B3037333031383730383237342D303430373031333538353231313303,30313837,3.13335E+11,13:58:52,GPS,18.7,37ìx44ï™11.34ïb,140ìx27ï™36.93ïb
2019/11/10,58:54.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353239303033353235303033373434313133313134303237333731352B3037333031383830383236352D303430373031333538353331313303,30313838,3.13335E+11,13:58:53,GPS,18.8,37ìx44ï™11.31ïb,140ìx27ï™37.15ïb
2019/11/10,58:55.6,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353239353033353235353033373434313132393134303237333733372B3037333031383630383330372D303430373031333538353431313303,30313836,3.13335E+11,13:58:54,GPS,18.6,37ìx44ï™11.29ïb,140ìx27ï™37.37ïb
2019/11/10,58:56.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353330303033353236303033373434313132383134303237333735362B3037333031383530383337342D303430373031333538353531313303,30313835,3.13335E+11,13:58:55,GPS,18.5,37ìx44ï™11.28ïb,140ìx27ï™37.56ïb
2019/11/10,58:57.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353330353033353236353033373434313132363134303237333737382B3037343031383230383335322D303430373031333538353631313303,30313832,3.13335E+11,13:58:56,GPS,18.2,37ìx44ï™11.26ïb,140ìx27ï™37.78ïb
2019/11/10,58:58.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353330393033353236393033373434313132353134303237333739362B3037333031373530383333332D303430373031333538353731313303,30313735,3.13335E+11,13:58:57,GPS,17.5,37ìx44ï™11.25ïb,140ìx27ï™37.96ïb
2019/11/10,58:59.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353331343033353237343033373434313132333134303237333831352B3037343031363230383333302D303430373031333538353831313303,30313632,3.13335E+11,13:58:58,GPS,16.2,37ìx44ï™11.23ïb,140ìx27ï™38.15ïb
2019/11/10,59:00.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353331393033353237393033373434313132313134303237333833312B3037343031353130383331362D303430373031333538353931313303,30313531,3.13335E+11,13:58:59,GPS,15.1,37ìx44ï™11.21ïb,140ìx27ï™38.31ïb
2019/11/10,59:01.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353332343033353238343033373434313132303134303237333835302B3037333031343830383237372D303430373031333539303031313303,30313438,3.13335E+11,13:59:00,GPS,14.8,37ìx44ï™11.2ïb,140ìx27ï™38.5ïb
2019/11/10,59:02.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353332393033353238393033373434313131383134303237333836352B3037343031353030383237332D303430373031333539303131313303,30313530,3.13335E+11,13:59:01,GPS,15,37ìx44ï™11.18ïb,140ìx27ï™38.65ïb
2019/11/10,59:03.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353333343033353239343033373434313131383134303237333838342B3037343031353930383239372D303430373031333539303231313303,30313539,3.13335E+11,13:59:02,GPS,15.9,37ìx44ï™11.18ïb,140ìx27ï™38.84ïb
2019/11/10,59:04.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353333343033353239343033373434313131373134303237333930332B3037343031363530383330372D303430373031333539303331313303,30313635,3.13335E+11,13:59:03,GPS,16.5,37ìx44ï™11.17ïb,140ìx27ï™39.03ïb
2019/11/10,59:05.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353333393033353239393033373434313131353134303237333932312B3037343031363430383234312D303430373031333539303431313303,30313634,3.13335E+11,13:59:04,GPS,16.4,37ìx44ï™11.15ïb,140ìx27ï™39.21ïb
2019/11/10,59:06.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353334343033353330343033373434313131343134303237333934302B3037343031363230383236312D303430373031333539303531313303,30313632,3.13335E+11,13:59:05,GPS,16.2,37ìx44ï™11.14ïb,140ìx27ï™39.4ïb
2019/11/10,59:07.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313033353334393033353330393033373434313131323134303237333935392B3037343031363530383330332D303430373031333539303631313303,30313635,3.13335E+11,13:59:06,GPS,16.5,37ìx44ï™11.12ïb,140ìx27ï™39.59ïb
2019/11/10,59:08.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353335343033353331343033373434313131303134303237333937382B3037343031363530383333382D303430373031333539303731313303,30313635,3.13335E+11,13:59:07,GPS,16.5,37ìx44ï™11.1ïb,140ìx27ï™39.78ïb
2019/11/10,59:09.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353335393033353331393033373434313131303134303237333939362B3037343031363630383334392D303430373031333539303831313303,30313636,3.13335E+11,13:59:08,GPS,16.6,37ìx44ï™11.1ïb,140ìx27ï™39.96ïb
2019/11/10,59:10.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313033353336343033353332343033373434313130393134303237343031352B3037343031373030383332382D303430373031333539303931313303,30313730,3.13335E+11,13:59:09,GPS,17,37ìx44ï™11.09ïb,140ìx27ï™40.15ïb
