,,ナビデータ中身
2019/11/10,13:18:09,CVGPSR002FC02021962021942037470290140235531+153016924094-02070131808115
2019/11/10,13:18:10,CVGPSR002FC02021967021947037470282140235515+153017024107-02070131809115
2019/11/10,13:18:11,CVGPSR002FC02021972021952037470275140235500+152017124122-02070131810115
2019/11/10,13:18:12,CVGPSR002FC02021977021957037470267140235481+152017324111-02070131811115
2019/11/10,13:18:13,CVGPSR002FC02021982021962037470259140235465+152017924075-02070131812115
2019/11/10,13:18:14,CVGPSR002FC02021988021968037470251140235446+152018524065-02070131813115
2019/11/10,13:18:15,CVGPSR002FC02021993021973037470242140235428+152018924065-02070131814115
2019/11/10,13:18:16,CVGPSR002FC02021998021978037470232140235409+152019224056-02070131815115
2019/11/10,13:18:17,CVGPSR002FC02022003021983037470225140235390+152019324080-02070131816115
2019/11/10,13:18:18,CVGPSR002FC02022013021993037470217140235371+151019124083-02070131817115
2019/11/10,13:18:19,CVGPSR002FC02022018021998037470207140235353+151019424089-02070131818115
2019/11/10,13:18:20,CVGPSR002FC02022023022003037470198140235331+151020524056-02070131819115
2019/11/10,13:18:21,CVGPSR002FC02022028022008037470187140235309+151021523973-02070131820115
2019/11/10,13:18:22,CVGPSR002FC02022039022019037470176140235290+151021923769-02070131821115
2019/11/10,13:18:23,CVGPSR002FC02022044022024037470165140235271+151022123552-02070131822115
2019/11/10,13:18:24,CVGPSR002FC02022049022029037470153140235250+151022823278-02070131823115
2019/11/10,13:18:25,CVGPSR002FC02022054022034037470139140235231+151023322954-02070131824115
2019/11/10,13:18:26,CVGPSR002FC02022064022044037470123140235212+151023322658-02070131825115
2019/11/10,13:18:27,CVGPSR002FC02022069022049037470107140235193+151022922380-02070131826115
2019/11/10,13:18:29,CVGPSR002FC02022074022054037470092140235178+151022522085-02070131827115
2019/11/10,13:18:29,CVGPSR002FC02022079022059037470076140235162+151022921890-02070131828115
2019/11/10,13:18:30,CVGPSR002FC02022089022069037470059140235146+151023321769-02070131829115
2019/11/10,13:18:31,CVGPSR002FC02022094022074037470042140235131+151023121593-02070131830115
2019/11/10,13:18:32,CVGPSR002FC02022099022079037470025140235118+151022321361-02070131831115
2019/11/10,13:18:33,CVGPSR002FC02022104022084037470007140235106+151022821130-02070131832115
2019/11/10,13:18:34,CVGPSR002FC02022114022094037465987140235093+151024820930-02070131833115
2019/11/10,13:18:35,CVGPSR002FC02022120022100037465965140235081+150027320642-02070131834115
2019/11/10,13:18:36,CVGPSR002FC02022131022111037465940140235068+150030020075-02070131835115
2019/11/10,13:18:37,CVGPSR002FC02022141022121037465914140235059+150030919419-02070131836115
2019/11/10,13:18:38,CVGPSR002FC02022151022131037465887140235053+150030819028-02070131837115
2019/11/10,13:18:39,CVGPSR002FC02022156022136037465859140235050+150030818628-02070131838115
2019/11/10,13:18:40,CVGPSR002FC02022166022146037465831140235050+150031518493-02070131839115
2019/11/10,13:18:41,CVGPSR002FC02022176022156037465801140235046+150032118414-02070131840115
2019/11/10,13:18:42,CVGPSR002FC02022186022166037465773140235046+150031618420-02070131841115
2019/11/10,13:18:43,CVGPSR002FC02022191022171037465746140235043+150030918286-02070131842115
2019/11/10,13:18:44,CVGPSR002FC02022201022181037465720140235043+150030218141-02070131843115
2019/11/10,13:18:45,CVGPSR002FC02022211022191037465693140235043+149029618062-02070131844115
2019/11/10,13:18:46,CVGPSR002FC02022216022196037465667140235043+149029417911-02070131845115
2019/11/10,13:18:47,CVGPSR002FC02022226022206037465640140235043+149029217836-02070131846115
2019/11/10,13:18:48,CVGPSR002FC02022231022211037465614140235043+149029017812-02070131847115
2019/11/10,13:18:49,CVGPSR002FC02022240022220037465589140235046+149028417851-02070131848115
2019/11/10,13:18:50,CVGPSR002FC02022245022225037465565140235046+149027217958-02070131849115
2019/11/10,13:18:51,CVGPSR002FC02022255022235037465542140235046+149026218065-02070131850115
2019/11/10,13:18:52,CVGPSR002FC02022260022240037465518140235046+149025418071-02070131851115
2019/11/10,13:18:53,CVGPSR002FC02022269022249037465496140235046+149024418078-02070131852115
2019/11/10,13:18:54,CVGPSR002FC02022274022254037465476140235046+149023618087-02070131853115
2019/11/10,13:18:55,CVGPSR002FC02022279022259037465456140235043+149022918107-02070131854115
2019/11/10,13:18:56,CVGPSR002FC02022284022264037465435140235043+149022118133-02070131855115
2019/11/10,13:18:57,CVGPSR002FC02022288022268037465417140235043+150021418168-02070131856115
2019/11/10,13:18:58,CVGPSR002FC02022298022278037465398140235043+149020718132-02070131857115
2019/11/10,13:18:59,CVGPSR002FC02022303022283037465379140235040+149020218137-02070131858115
2019/11/10,13:19:00,CVGPSR002FC02022308022288037465362140235040+149019818127-02070131859115
2019/11/10,13:19:01,CVGPSR002FC02022313022293037465345140235040+149018718142-02070131900115
2019/11/10,13:19:02,CVGPSR002FC02022318022298037465328140235040+149018018144-02070131901115
2019/11/10,13:19:03,CVGPSR002FC02022322022302037465314140235040+149017618145-02070131902115
2019/11/10,13:19:04,CVGPSR002FC02022327022307037465296140235040+149017418149-02070131903115
2019/11/10,13:19:05,CVGPSR002FC02022332022312037465281140235040+149017218148-02070131904115
2019/11/10,13:19:06,CVGPSR002FC02022337022317037465265140235040+149017218177-02070131905115
2019/11/10,13:19:07,CVGPSR002FC02022342022322037465250140235037+149017618190-02070131906115
2019/11/10,13:19:08,CVGPSR002FC02022347022327037465234140235037+149017518201-02070131907115
2019/11/10,13:19:09,CVGPSR002FC02022352022332037465218140235037+150017418236-02070131908115
2019/11/10,13:19:10,CVGPSR002FC02022357022337037465203140235037+150017318286-02070131909115
2019/11/10,13:19:11,CVGPSR002FC02022362022342037465187140235034+150017418357-02070131910115
2019/11/10,13:19:12,CVGPSR002FC02022362022342037465171140235034+150017518530-02070131911115
2019/11/10,13:19:13,CVGPSR002FC02022367022347037465157140235031+150017318676-02070131912115
2019/11/10,13:19:14,CVGPSR002FC02022372022352037465142140235028+150017018824-02070131913115
2019/11/10,13:19:15,CVGPSR002FC02022377022357037465126140235025+150016818995-02070131914115
2019/11/10,13:19:16,CVGPSR002FC02022382022362037465112140235021+149016719154-02070131915115
2019/11/10,13:19:17,CVGPSR002FC02022387022367037465096140235015+149016719315-02070131916115
2019/11/10,13:19:18,CVGPSR002FC02022392022372037465082140235012+149016519461-02070131917115
2019/11/10,13:19:19,CVGPSR002FC02022397022377037465068140235006+150016519653-02070131918115
2019/11/10,13:19:20,CVGPSR002FC02022402022382037465054140235000+150016519852-02070131919115
2019/11/10,13:19:21,CVGPSR002FC02022407022387037465040140234993+150016520058-02070131920115
2019/11/10,13:19:22,CVGPSR002FC02022412022392037465026140234987+150016720257-02070131921115
2019/11/10,13:19:23,CVGPSR002FC02022417022397037465012140234981+150016720428-02070131922115
2019/11/10,13:19:24,CVGPSR002FC02022422022402037464998140234971+150016820572-02070131923115
2019/11/10,13:19:25,CVGPSR002FC02022427022407037464984140234962+150016920703-02070131924115
2019/11/10,13:19:26,CVGPSR002FC02022432022412037464971140234953+150016920889-02070131925115
2019/11/10,13:19:27,CVGPSR002FC02022432022412037464957140234943+150017021088-02070131926115
2019/11/10,13:19:28,CVGPSR002FC02022437022417037464943140234934+150017021221-02070131927115
2019/11/10,13:19:29,CVGPSR002FC02022442022422037464931140234925+150017121347-02070131928115
2019/11/10,13:19:30,CVGPSR002FC02022447022427037464917140234912+151017421478-02070131929115
2019/11/10,13:19:31,CVGPSR002FC02022452022432037464904140234900+150017421588-02070131930115
2019/11/10,13:19:32,CVGPSR002FC02022457022437037464892140234887+150017321652-02070131931115
2019/11/10,13:19:33,CVGPSR002FC02022462022442037464878140234875+150017321695-02070131932115
2019/11/10,13:19:34,CVGPSR002FC02022467022447037464865140234865+150017221710-02070131933115
2019/11/10,13:19:35,CVGPSR002FC02022472022452037464853140234853+150017121694-02070131934115
2019/11/10,13:19:36,CVGPSR002FC02022477022457037464840140234840+150017221683-02070131935115
2019/11/10,13:19:37,CVGPSR002FC02022482022462037464828140234831+150017321685-02070131936115
2019/11/10,13:19:38,CVGPSR002FC02022487022467037464815140234818+150017621703-02070131937115
2019/11/10,13:19:39,CVGPSR002FC02022492022472037464803140234806+150017921711-02070131938115
2019/11/10,13:19:40,CVGPSR002FC02022497022477037464790140234793+150017921729-02070131939115
2019/11/10,13:19:41,CVGPSR002FC02022502022482037464778140234781+150017821717-02070131940115
2019/11/10,13:19:42,CVGPSR002FC02022507022487037464764140234768+150017721722-02070131941115
2019/11/10,13:19:43,CVGPSR002FC02022512022492037464751140234756+150017621725-02070131942115
2019/11/10,13:19:44,CVGPSR002FC02022517022497037464739140234743+150017521735-02070131943115
2019/11/10,13:19:45,CVGPSR002FC02022522022502037464726140234734+150017521741-02070131944115
2019/11/10,13:19:46,CVGPSR002FC02022527022507037464714140234721+150017421741-02070131945115
2019/11/10,13:19:47,CVGPSR002FC02022532022512037464701140234709+150017521742-02070131946115
2019/11/10,13:19:48,CVGPSR002FC02022537022517037464689140234696+150017421740-02070131947115
2019/11/10,13:19:49,CVGPSR002FC02022542022522037464676140234684+149017421738-02070131948115
2019/11/10,13:19:50,CVGPSR002FC02022547022527037464664140234671+149017421737-02070131949115
2019/11/10,13:19:51,CVGPSR002FC02022552022532037464651140234659+149017421744-02070131950115
2019/11/10,13:19:52,CVGPSR002FC02022557022537037464639140234646+149017421742-02070131951115
2019/11/10,13:19:53,CVGPSR002FC02022562022542037464626140234637+149017521740-02070131952115
2019/11/10,13:19:54,CVGPSR002FC02022567022547037464614140234625+149017721749-02070131953115
2019/11/10,13:19:55,CVGPSR002FC02022572022552037464601140234612+149017721729-02070131954115
2019/11/10,13:19:56,CVGPSR002FC02022577022557037464589140234600+149017821713-02070131955115
2019/11/10,13:19:57,CVGPSR002FC02022582022562037464575140234587+149017921706-02070131956115
2019/11/10,13:19:58,CVGPSR002FC02022588022568037464562140234575+149018021707-02070131957115
2019/11/10,13:19:59,CVGPSR002FC02022593022573037464548140234562+149018121736-02070131958115
2019/11/10,13:20:00,CVGPSR002FC02022598022578037464535140234550+149018021739-02070131959115
2019/11/10,13:20:01,CVGPSR002FC02022602022582037464523140234537+149017821725-02070132000115
2019/11/10,13:20:02,CVGPSR002FC02022607022587037464510140234525+149017821733-02070132001115
2019/11/10,13:20:03,CVGPSR002FC02022612022592037464498140234512+149017821730-02070132002115
2019/11/10,13:20:04,CVGPSR002FC02022617022597037464484140234500+149017921732-02070132003115
2019/11/10,13:20:05,CVGPSR002FC02022622022602037464471140234487+149017921728-02070132004115
2019/11/10,13:20:06,CVGPSR002FC02022627022607037464459140234478+149017921716-02070132005115
2019/11/10,13:20:07,CVGPSR002FC02022632022612037464445140234465+149017921712-02070132006115
2019/11/10,13:20:08,CVGPSR002FC02022638022618037464432140234453+149018021713-02070132007115
2019/11/10,13:20:09,CVGPSR002FC02022642022622037464420140234440+149017921725-02070132008115
2019/11/10,13:20:10,CVGPSR002FC02022647022627037464406140234428+149017921767-02070132009115
2019/11/10,13:20:11,CVGPSR002FC02022652022632037464393140234415+149017921829-02070132010115
2019/11/10,13:20:12,CVGPSR002FC02022658022638037464381140234403+149018021821-02070132011115
2019/11/10,13:20:13,CVGPSR002FC02022662022642037464368140234390+150017821753-02070132012115
2019/11/10,13:20:14,CVGPSR002FC02022667022647037464356140234378+150017521686-02070132013115
2019/11/10,13:20:15,CVGPSR002FC02022672022652037464342140234368+150017321653-02070132014115
2019/11/10,13:20:16,CVGPSR002FC02022677022657037464331140234356+150017221629-02070132015115
2019/11/10,13:20:17,CVGPSR002FC02022682022662037464318140234343+150017021640-02070132016115
2019/11/10,13:20:18,CVGPSR002FC02022687022667037464306140234334+149016921666-02070132017115
2019/11/10,13:20:19,CVGPSR002FC02022687022667037464293140234321+149017021672-02070132018115
2019/11/10,13:20:20,CVGPSR002FC02022692022672037464281140234309+149016921672-02070132019115
2019/11/10,13:20:21,CVGPSR002FC02022697022677037464268140234296+149016921677-02070132020115
2019/11/10,13:20:22,CVGPSR002FC02022702022682037464257140234287+149016921687-02070132021115
2019/11/10,13:20:23,CVGPSR002FC02022707022687037464245140234275+149016821689-02070132022115
2019/11/10,13:20:24,CVGPSR002FC02022712022692037464232140234262+149016921711-02070132023115
2019/11/10,13:20:25,CVGPSR002FC02022717022697037464220140234253+149016821733-02070132024115
2019/11/10,13:20:26,CVGPSR002FC02022722022702037464207140234240+149016721749-02070132025115
2019/11/10,13:20:27,CVGPSR002FC02022727022707037464195140234228+149016821760-02070132026115
2019/11/10,13:20:28,CVGPSR002FC02022732022712037464184140234218+149017021764-02070132027115
2019/11/10,13:20:29,CVGPSR002FC02022737022717037464170140234206+149017721772-02070132028115
2019/11/10,13:20:30,CVGPSR002FC02022743022723037464157140234193+149018121764-02070132029115
2019/11/10,13:20:31,CVGPSR002FC02022748022728037464145140234181+149018221744-02070132030115
2019/11/10,13:20:32,CVGPSR002FC02022753022733037464131140234168+149018321653-02070132031115
2019/11/10,13:20:33,CVGPSR002FC02022758022738037464118140234156+149018321652-02070132032115
2019/11/10,13:20:34,CVGPSR002FC02022763022743037464104140234143+149018321714-02070132033115
2019/11/10,13:20:35,CVGPSR002FC02022768022748037464090140234131+149018421751-02070132034115
2019/11/10,13:20:36,CVGPSR002FC02022773022753037464078140234118+149018821752-02070132035115
2019/11/10,13:20:37,CVGPSR002FC02022778022758037464064140234106+149019121731-02070132036115
2019/11/10,13:20:38,CVGPSR002FC02022783022763037464050140234093+149019321706-02070132037115
2019/11/10,13:20:39,CVGPSR002FC02022793022773037464035140234078+149019521696-02070132038115
2019/11/10,13:20:40,CVGPSR002FC02022798022778037464021140234065+149019521692-02070132039115
2019/11/10,13:20:41,CVGPSR002FC02022803022783037464007140234053+149019621697-02070132040115
2019/11/10,13:20:42,CVGPSR002FC02022808022788037463993140234040+149019721707-02070132041115
2019/11/10,13:20:43,CVGPSR002FC02022813022793037463979140234028+149019621709-02070132042115
2019/11/10,13:20:44,CVGPSR002FC02022818022798037463964140234012+149019721730-02070132043115
2019/11/10,13:20:45,CVGPSR002FC02022823022803037463950140234000+149019621731-02070132044115
2019/11/10,13:20:46,CVGPSR002FC02022828022808037463937140233987+149019521728-02070132045115
2019/11/10,13:20:47,CVGPSR002FC02022833022813037463923140233975+149019321715-02070132046115
2019/11/10,13:20:48,CVGPSR002FC02022838022818037463907140233962+149019021724-02070132047115
2019/11/10,13:20:49,CVGPSR002FC02022843022823037463895140233950+149018821717-02070132048115
2019/11/10,13:20:50,CVGPSR002FC02022848022828037463881140233937+149018521705-02070132049115
2019/11/10,13:20:51,CVGPSR002FC02022853022833037463868140233925+149018321707-02070132050115
2019/11/10,13:20:52,CVGPSR002FC02022858022838037463854140233912+149018221703-02070132051115
2019/11/10,13:20:53,CVGPSR002FC02022863022843037463842140233900+149018021701-02070132052115
2019/11/10,13:20:54,CVGPSR002FC02022868022848037463828140233887+149018021695-02070132053115
2019/11/10,13:20:55,CVGPSR002FC02022872022852037463817140233875+149017921685-02070132054115
2019/11/10,13:20:56,CVGPSR002FC02022877022857037463803140233862+149017821701-02070132055115
2019/11/10,13:20:57,CVGPSR002FC02022882022862037463790140233850+149017821711-02070132056115
2019/11/10,13:20:58,CVGPSR002FC02022887022867037463778140233837+149017821715-02070132057115
2019/11/10,13:20:59,CVGPSR002FC02022892022872037463765140233825+149017721721-02070132058115
2019/11/10,13:21:00,CVGPSR002FC02022897022877037463751140233815+149017821730-02070132059115
2019/11/10,13:21:01,CVGPSR002FC02022902022882037463739140233803+149017821708-02070132100115
2019/11/10,13:21:02,CVGPSR002FC02022907022887037463726140233790+149017821690-02070132101115
2019/11/10,13:21:03,CVGPSR002FC02022912022892037463714140233778+149017721703-02070132102115
2019/11/10,13:21:04,CVGPSR002FC02022917022897037463701140233765+149017721724-02070132103115
2019/11/10,13:21:05,CVGPSR002FC02022922022902037463687140233753+149017521725-02070132104115
2019/11/10,13:21:06,CVGPSR002FC02022927022907037463675140233743+149017221719-02070132105115
2019/11/10,13:21:07,CVGPSR002FC02022932022912037463662140233731+149017121710-02070132106115
2019/11/10,13:21:08,CVGPSR002FC02022937022917037463650140233718+149017021714-02070132107115
2019/11/10,13:21:09,CVGPSR002FC02022942022922037463639140233709+149016821725-02070132108115
2019/11/10,13:21:10,CVGPSR002FC02022947022927037463626140233696+149016821721-02070132109115
2019/11/10,13:21:11,CVGPSR002FC02022952022932037463614140233684+149016821729-02070132110115
2019/11/10,13:21:12,CVGPSR002FC02022957022937037463601140233675+149016821728-02070132111115
2019/11/10,13:21:13,CVGPSR002FC02022962022942037463589140233662+149016921729-02070132112115
2019/11/10,13:21:14,CVGPSR002FC02022967022947037463576140233653+149016921732-02070132113115
2019/11/10,13:21:15,CVGPSR002FC02022972022952037463565140233640+149016921735-02070132114115
2019/11/10,13:21:16,CVGPSR002FC02022972022952037463553140233628+149016821739-02070132115115
2019/11/10,13:21:17,CVGPSR002FC02022977022957037463540140233618+149016721757-02070132116115
2019/11/10,13:21:18,CVGPSR002FC02022982022962037463528140233606+149016821761-02070132117115
2019/11/10,13:21:19,CVGPSR002FC02022987022967037463517140233593+149016721758-02070132118115
2019/11/10,13:21:20,CVGPSR002FC02022992022972037463504140233584+150016821756-02070132119115
2019/11/10,13:21:21,CVGPSR002FC02022997022977037463492140233571+150016721777-02070132120115
2019/11/10,13:21:22,CVGPSR002FC02023002022982037463479140233562+150016621825-02070132121115
2019/11/10,13:21:23,CVGPSR002FC02023007022987037463468140233550+150016621889-02070132122115
2019/11/10,13:21:24,CVGPSR002FC02023012022992037463457140233537+150016521853-02070132123115
2019/11/10,13:21:25,CVGPSR002FC02023017022997037463445140233525+150016621768-02070132124115
2019/11/10,13:21:26,CVGPSR002FC02023022023002037463432140233515+150016621724-02070132125115
2019/11/10,13:21:27,CVGPSR002FC02023027023007037463421140233506+150016621705-02070132126115
2019/11/10,13:21:28,CVGPSR002FC02023027023007037463407140233493+150016721705-02070132127115
2019/11/10,13:21:29,CVGPSR002FC02023032023012037463396140233481+150016621724-02070132128115
2019/11/10,13:21:30,CVGPSR002FC02023037023017037463384140233471+150016721768-02070132129115
2019/11/10,13:21:31,CVGPSR002FC02023042023022037463371140233459+150016921792-02070132130115
2019/11/10,13:21:32,CVGPSR002FC02023047023027037463359140233446+150017421788-02070132131115
2019/11/10,13:21:33,CVGPSR002FC02023052023032037463346140233434+150017721780-02070132132115
2019/11/10,13:21:34,CVGPSR002FC02023058023038037463334140233421+150018021769-02070132133115
2019/11/10,13:21:35,CVGPSR002FC02023063023043037463320140233409+150018121780-02070132134115
2019/11/10,13:21:36,CVGPSR002FC02023068023048037463307140233396+150018221781-02070132135115
2019/11/10,13:21:37,CVGPSR002FC02023073023053037463295140233384+150018321795-02070132136115
2019/11/10,13:21:38,CVGPSR002FC02023078023058037463282140233375+150018221695-02070132137115
2019/11/10,13:21:39,CVGPSR002FC02023082023062037463268140233362+150017821609-02070132138115
2019/11/10,13:21:40,CVGPSR002FC02023087023067037463256140233350+150017621517-02070132139115
2019/11/10,13:21:41,CVGPSR002FC02023092023072037463243140233337+150017621419-02070132140115
2019/11/10,13:21:42,CVGPSR002FC02023097023077037463229140233328+150017521365-02070132141115
2019/11/10,13:21:43,CVGPSR002FC02023102023082037463215140233315+150017721345-02070132142115
2019/11/10,13:21:44,CVGPSR002FC02023107023087037463203140233306+150017921309-02070132143115
2019/11/10,13:21:45,CVGPSR002FC02023113023093037463189140233293+150018021247-02070132144115
2019/11/10,13:21:46,CVGPSR002FC02023117023097037463175140233284+150017921171-02070132145115
2019/11/10,13:21:47,CVGPSR002FC02023123023103037463160140233275+150018021093-02070132146115
2019/11/10,13:21:48,CVGPSR002FC02023128023108037463145140233262+150018121004-02070132147115
2019/11/10,13:21:49,CVGPSR002FC02023133023113037463131140233253+150018320906-02070132148115
2019/11/10,13:21:50,CVGPSR002FC02023151023131037463117140233243+150018520851-02070132149115
2019/11/10,13:21:51,CVGPSR002FC02023156023136037463101140233234+150018520804-02070132150115
2019/11/10,13:21:52,CVGPSR002FC02023161023141037463087140233225+150018420743-02070132151115
2019/11/10,13:21:53,CVGPSR002FC02023166023146037463071140233215+149018520706-02070132152115
2019/11/10,13:21:54,CVGPSR002FC02023171023151037463056140233206+149018520676-02070132153115
2019/11/10,13:21:55,CVGPSR002FC02023176023156037463040140233196+149018420654-02070132154115
2019/11/10,13:21:56,CVGPSR002FC02023181023161037463026140233187+149018120642-02070132155115
2019/11/10,13:21:57,CVGPSR002FC02023185023165037463012140233181+148017920627-02070132156115
2019/11/10,13:21:58,CVGPSR002FC02023191023171037462996140233171+148018020625-02070132157115
2019/11/10,13:21:59,CVGPSR002FC02023196023176037462982140233162+148018220615-02070132158115
2019/11/10,13:22:00,CVGPSR002FC02023201023181037462968140233153+148018420611-02070132159115
2019/11/10,13:22:01,CVGPSR002FC02023206023186037462953140233143+147018420598-02070132200115
2019/11/10,13:22:02,CVGPSR002FC02023211023191037462937140233137+147018420589-02070132201115
2019/11/10,13:22:03,CVGPSR002FC02023216023196037462923140233128+147018420583-02070132202115
2019/11/10,13:22:04,CVGPSR002FC02023221023201037462909140233118+147018320572-02070132203115
2019/11/10,13:22:05,CVGPSR002FC02023226023206037462895140233109+146018320584-02070132204115
2019/11/10,13:22:06,CVGPSR002FC02023231023211037462879140233103+146018320573-02070132205115
2019/11/10,13:22:07,CVGPSR002FC02023236023216037462864140233093+146018320566-02070132206115
2019/11/10,13:22:08,CVGPSR002FC02023241023221037462850140233084+146018320565-02070132207115
2019/11/10,13:22:09,CVGPSR002FC02023246023226037462834140233075+145018320566-02070132208115
2019/11/10,13:22:10,CVGPSR002FC02023251023231037462820140233065+145018220589-02070132209115
2019/11/10,13:22:11,CVGPSR002FC02023256023236037462806140233056+145018320614-02070132210115
2019/11/10,13:22:12,CVGPSR002FC02023261023241037462790140233046+144018320625-02070132211115
2019/11/10,13:22:13,CVGPSR002FC02023266023246037462775140233037+144018220626-02070132212115
2019/11/10,13:22:14,CVGPSR002FC02023271023251037462760140233031+144018220601-02070132213115
2019/11/10,13:22:15,CVGPSR002FC02023276023256037462745140233021+143018020591-02070132214115
2019/11/10,13:22:16,CVGPSR002FC02023281023261037462731140233012+143018020578-02070132215115
2019/11/10,13:22:17,CVGPSR002FC02023286023266037462717140233003+142018020576-02070132216115
2019/11/10,13:22:18,CVGPSR002FC02023291023271037462703140232993+142018020560-02070132217115
2019/11/10,13:22:19,CVGPSR002FC02023295023275037462687140232987+142017820561-02070132218115
2019/11/10,13:22:20,CVGPSR002FC02023300023280037462673140232978+141017720577-02070132219115
2019/11/10,13:22:21,CVGPSR002FC02023305023285037462659140232968+141017820585-02070132220115
2019/11/10,13:22:22,CVGPSR002FC02023310023290037462645140232959+141017920611-02070132221115
2019/11/10,13:22:23,CVGPSR002FC02023315023295037462631140232953+141017920603-02070132222115
2019/11/10,13:22:24,CVGPSR002FC02023321023301037462615140232943+140018020620-02070132223115
2019/11/10,13:22:25,CVGPSR002FC02023326023306037462600140232934+140018020643-02070132224115
2019/11/10,13:22:26,CVGPSR002FC02023331023311037462585140232925+140018120652-02070132225115
2019/11/10,13:22:27,CVGPSR002FC02023336023316037462570140232915+140018120634-02070132226115
2019/11/10,13:22:28,CVGPSR002FC02023341023321037462556140232906+139018120611-02070132227115
2019/11/10,13:22:29,CVGPSR002FC02023346023326037462542140232896+139018020617-02070132228115
2019/11/10,13:22:30,CVGPSR002FC02023350023330037462528140232890+139017920611-02070132229115
2019/11/10,13:22:32,CVGPSR002FC02023356023336037462512140232881+139018020585-02070132230115
2019/11/10,13:22:32,CVGPSR002FC02023360023340037462498140232871+138017920580-02070132231115
2019/11/10,13:22:33,CVGPSR002FC02023365023345037462482140232862+138017520598-02070132232115
2019/11/10,13:22:34,CVGPSR002FC02023370023350037462470140232853+138017420603-02070132233115
2019/11/10,13:22:35,CVGPSR002FC02023375023355037462456140232846+138017520599-02070132234115
2019/11/10,13:22:36,CVGPSR002FC02023380023360037462440140232834+137017920608-02070132235115
2019/11/10,13:22:37,CVGPSR002FC02023386023366037462426140232828+137018120587-02070132236115
2019/11/10,13:22:38,CVGPSR002FC02023391023371037462412140232818+137018320587-02070132237115
2019/11/10,13:22:39,CVGPSR002FC02023396023376037462396140232809+137018420607-02070132238115
2019/11/10,13:22:40,CVGPSR002FC02023401023381037462382140232800+136018320599-02070132239115
2019/11/10,13:22:41,CVGPSR002FC02023406023386037462367140232790+136018520616-02070132240115
2019/11/10,13:22:42,CVGPSR002FC02023411023391037462351140232781+136018420627-02070132241115
2019/11/10,13:22:43,CVGPSR002FC02023416023396037462337140232771+136018520623-02070132242115
2019/11/10,13:22:44,CVGPSR002FC02023421023401037462321140232762+136018620637-02070132243115
2019/11/10,13:22:45,CVGPSR002FC02023426023406037462307140232753+136018720629-02070132244115
2019/11/10,13:22:46,CVGPSR002FC02023431023411037462292140232743+135018620626-02070132245115
2019/11/10,13:22:47,CVGPSR002FC02023436023416037462276140232734+135018720634-02070132246115
2019/11/10,13:22:48,CVGPSR002FC02023441023421037462260140232725+135018720567-02070132247115
2019/11/10,13:22:49,CVGPSR002FC02023446023426037462245140232718+135018720611-02070132248115
2019/11/10,13:22:50,CVGPSR002FC02023451023431037462231140232709+135018720647-02070132249115
2019/11/10,13:22:51,CVGPSR002FC02023456023436037462215140232700+135018720671-02070132250115
2019/11/10,13:22:52,CVGPSR002FC02023461023441037462200140232690+135018720677-02070132251115
2019/11/10,13:22:53,CVGPSR002FC02023466023446037462184140232681+135018820651-02070132252115
2019/11/10,13:22:54,CVGPSR002FC02023471023451037462170140232671+135018820632-02070132253115
2019/11/10,13:22:55,CVGPSR002FC02023476023456037462154140232662+134018820614-02070132254115
2019/11/10,13:22:56,CVGPSR002FC02023481023461037462139140232653+134019220594-02070132255115
2019/11/10,13:22:57,CVGPSR002FC02023491023471037462123140232643+134019920588-02070132256115
2019/11/10,13:22:58,CVGPSR002FC02023496023476037462107140232634+134019920613-02070132257115
2019/11/10,13:22:59,CVGPSR002FC02023501023481037462090140232625+134019820615-02070132258115
2019/11/10,13:23:00,CVGPSR002FC02023506023486037462075140232615+134019820622-02070132259115
2019/11/10,13:23:01,CVGPSR002FC02023511023491037462059140232603+134019720639-02070132300115
2019/11/10,13:23:02,CVGPSR002FC02023516023496037462042140232593+134019720641-02070132301115
2019/11/10,13:23:03,CVGPSR002FC02023521023501037462026140232584+134019720657-02070132302115
2019/11/10,13:23:04,CVGPSR002FC02023526023506037462010140232575+134019720647-02070132303115
2019/11/10,13:23:05,CVGPSR002FC02023531023511037461993140232565+134019820638-02070132304115
2019/11/10,13:23:06,CVGPSR002FC02023541023521037461978140232556+133019620613-02070132305115
2019/11/10,13:23:07,CVGPSR002FC02023546023526037461964140232546+133019220596-02070132306115
2019/11/10,13:23:08,CVGPSR002FC02023551023531037461948140232537+133018920585-02070132307115
2019/11/10,13:23:09,CVGPSR002FC02023556023536037461932140232528+133018620560-02070132308115
2019/11/10,13:23:10,CVGPSR002FC02023561023541037461918140232518+133018320536-02070132309115
2019/11/10,13:23:11,CVGPSR002FC02023566023546037461903140232512+133018020485-02070132310115
2019/11/10,13:23:12,CVGPSR002FC02023571023551037461889140232503+133018020431-02070132311115
2019/11/10,13:23:13,CVGPSR002FC02023576023556037461873140232493+132018120415-02070132312115
2019/11/10,13:23:14,CVGPSR002FC02023581023561037461859140232487+132018320438-02070132313115
2019/11/10,13:23:15,CVGPSR002FC02023586023566037461843140232478+132018420438-02070132314115
2019/11/10,13:23:16,CVGPSR002FC02023591023571037461828140232468+132018520369-02070132315115
2019/11/10,13:23:17,CVGPSR002FC02023596023576037461812140232462+132018620329-02070132316115
2019/11/10,13:23:18,CVGPSR002FC02023601023581037461796140232453+132018620277-02070132317115
