,,ナビデータ中身
2019/11/10,13:03:41,CVNAVR102FC02017774017754037455560140231265+135016703010-02070130340109
2019/11/10,13:03:42,CVNAVR102FC02017779017759037455573140231275+135016703010-02070130341109
2019/11/10,13:03:43,CVNAVR102FC02017784017764037455587140231287+135016603010-02070130342108
2019/11/10,13:03:44,CVNAVR102FC02017789017769037455600140231296+135016703010-02070130343108
2019/11/10,13:03:45,CVNAVR102FC02017794017774037455612140231306+135016703010-02070130344108
2019/11/10,13:03:46,CVNAVR102FC02017799017779037455626140231315+135016803010-02070130345108
2019/11/10,13:03:47,CVNAVR102FC02017804017784037455639140231325+135016503010-02070130346108
2019/11/10,13:03:48,CVNAVR102FC02017809017789037455651140231334+135016403010-02070130347108
2019/11/10,13:03:50,CVNAVR102FC02017809017789037455664140231343+135016503010-02070130348108
2019/11/10,13:03:50,CVNAVR102FC02017814017794037455678140231353+135016703010-02070130349108
2019/11/10,13:03:51,CVNAVR102FC02017819017799037455690140231362+135017003010-02070130350108
2019/11/10,13:03:52,CVNAVR102FC02017824017804037455704140231371+135016903010-02070130351108
2019/11/10,13:03:53,CVNAVR102FC02017829017809037455718140231381+135017002945-02070130352108
2019/11/10,13:03:54,CVNAVR102FC02017834017814037455731140231390+135017202945-02070130353108
2019/11/10,13:03:56,CVNAVR102FC02017839017819037455745140231400+135017202945-02070130354108
2019/11/10,13:03:56,CVNAVR102FC02017844017824037455759140231409+135017302945-02070130355109
2019/11/10,13:03:57,CVNAVR102FC02017849017829037455771140231418+135017302945-02070130356109
2019/11/10,13:03:58,CVNAVR102FC02017854017834037455785140231431+135017302945-02070130357108
2019/11/10,13:03:59,CVNAVR102FC02017859017839037455801140231440+135017302945-02070130358108
2019/11/10,13:04:00,CVNAVR102FC02017864017844037455814140231450+135017202945-02070130359109
2019/11/10,13:04:02,CVNAVR102FC02017869017849037455828140231459+135017302945-02070130400108
2019/11/10,13:04:02,CVNAVR102FC02017874017854037455842140231468+135017302945-02070130401108
2019/11/10,13:04:03,CVNAVR102FC02017879017859037455856140231478+135017302945-02070130402108
2019/11/10,13:04:04,CVNAVR102FC02017884017864037455868140231487+135017302945-02070130403108
2019/11/10,13:04:05,CVNAVR102FC02017889017869037455882140231500+135017402945-02070130404108
2019/11/10,13:04:06,CVNAVR102FC02017894017874037455896140231509+135017302945-02070130405108
2019/11/10,13:04:07,CVNAVR102FC02017899017879037455909140231518+135017402945-02070130406108
2019/11/10,13:04:08,CVNAVR102FC02017904017884037455923140231528+135017402945-02070130407108
2019/11/10,13:04:09,CVNAVR102FC02017909017889037455937140231537+135017402945-02070130408108
2019/11/10,13:04:10,CVNAVR102FC02017914017894037455951140231546+135017502945-02070130409108
2019/11/10,13:04:11,CVNAVR102FC02017919017899037455965140231556+135017602884-02070130410108
2019/11/10,13:04:12,CVNAVR102FC02017924017904037455978140231568+135017502884-02070130411109
2019/11/10,13:04:13,CVNAVR102FC02017929017909037455992140231575+134017402884-02070130412109
2019/11/10,13:04:14,CVNAVR102FC02017934017914037460006140231587+134017302884-02070130413109
2019/11/10,13:04:15,CVNAVR102FC02017939017919037460020140231593+134017302884-02070130414109
2019/11/10,13:04:16,CVNAVR102FC02017944017924037460034140231606+134017302884-02070130415108
2019/11/10,13:04:17,CVNAVR102FC02017949017929037460046140231615+134017302884-02070130416108
2019/11/10,13:04:18,CVNAVR102FC02017954017934037460060140231625+134017202884-02070130417108
2019/11/10,13:04:19,CVNAVR102FC02017959017939037460075140231634+134017202884-02070130418108
2019/11/10,13:04:21,CVNAVR102FC02017959017939037460089140231643+134017402884-02070130419108
2019/11/10,13:04:21,CVNAVR102FC02017964017944037460101140231653+134017302884-02070130420108
2019/11/10,13:04:22,CVNAVR102FC02017969017949037460115140231662+134017002891-02070130421108
2019/11/10,13:04:23,CVNAVR102FC02017974017954037460129140231671+134017202891-02070130422108
2019/11/10,13:04:24,CVNAVR102FC02017979017959037460143140231681+134017702891-02070130423108
2019/11/10,13:04:25,CVNAVR102FC02017984017964037460156140231690+134017202891-02070130424108
2019/11/10,13:04:27,CVNAVR102FC02017989017969037460170140231700+134017602891-02070130425108
2019/11/10,13:04:27,CVNAVR102FC02017994017974037460184140231709+134017702891-02070130426108
2019/11/10,13:04:28,CVNAVR102FC02017999017979037460198140231718+135017602891-02070130427109
2019/11/10,13:04:29,CVNAVR102FC02018004017984037460214140231731+135017602891-02070130428109
2019/11/10,13:04:30,CVNAVR102FC02018009017989037460228140231740+135017502891-02070130429108
2019/11/10,13:04:31,CVNAVR102FC02018014017994037460240140231750+135017502891-02070130430108
2019/11/10,13:04:32,CVNAVR102FC02018019017999037460256140231759+135017602891-02070130431108
2019/11/10,13:04:33,CVNAVR102FC02018024018004037460268140231768+136017602891-02070130432108
2019/11/10,13:04:34,CVNAVR102FC02018029018009037460284140231778+136017702891-02070130433108
2019/11/10,13:04:35,CVNAVR102FC02018034018014037460296140231787+136017802891-02070130434109
2019/11/10,13:04:36,CVNAVR102FC02018040018020037460312140231800+136018101894-02070130435109
2019/11/10,13:04:37,CVNAVR102FC02018044018024037460328140231806+136017901894-02070130436108
2019/11/10,13:04:38,CVNAVR102FC02018049018029037460342140231812+137017601894-02070130437108
2019/11/10,13:04:39,CVNAVR102FC02018054018034037460356140231818+137017501894-02070130438108
2019/11/10,13:04:40,CVNAVR102FC02018054018034037460371140231825+137017601894-02070130439108
2019/11/10,13:04:41,CVNAVR102FC02018059018039037460387140231831+137017501894-02070130440108
2019/11/10,13:04:42,CVNAVR102FC02018064018044037460401140231837+137017501894-02070130441109
2019/11/10,13:04:43,CVNAVR102FC02018069018049037460417140231843+138017501894-02070130442109
2019/11/10,13:04:44,CVNAVR102FC02018074018054037460431140231850+138017401894-02070130443109
2019/11/10,13:04:46,CVNAVR102FC02018079018059037460446140231856+138017201894-02070130444109
2019/11/10,13:04:46,CVNAVR102FC02018084018064037460460140231862+138017101894-02070130445109
2019/11/10,13:04:47,CVNAVR102FC02018089018069037460475140231868+139016901894-02070130446109
2019/11/10,13:04:48,CVNAVR102FC02018094018074037460489140231875+139016901894-02070130447109
2019/11/10,13:04:49,CVNAVR102FC02018099018079037460504140231881+139017101894-02070130448109
2019/11/10,13:04:50,CVNAVR102FC02018104018084037460518140231887+139017101894-02070130449109
2019/11/10,13:04:52,CVNAVR102FC02018109018089037460534140231893+139017101894-02070130450109
2019/11/10,13:04:52,CVNAVR102FC02018114018094037460548140231900+139017201894-02070130451109
2019/11/10,13:04:53,CVNAVR102FC02018119018099037460562140231906+139017201894-02070130452109
2019/11/10,13:04:54,CVNAVR102FC02018124018104037460578140231912+139017101894-02070130453109
2019/11/10,13:04:55,CVNAVR102FC02018129018109037460592140231918+140017001894-02070130454109
2019/11/10,13:04:56,CVNAVR102FC02018134018114037460606140231925+140017101894-02070130455109
2019/11/10,13:04:57,CVNAVR102FC02018139018119037460621140231931+140017101894-02070130456109
2019/11/10,13:04:58,CVNAVR102FC02018144018124037460635140231937+140017101894-02070130457109
2019/11/10,13:04:59,CVNAVR102FC02018149018129037460651140231943+140017201894-02070130458109
2019/11/10,13:05:00,CVNAVR102FC02018154018134037460665140231950+140017101894-02070130459109
2019/11/10,13:05:01,CVNAVR102FC02018154018134037460681140231956+140017001894-02070130500109
2019/11/10,13:05:02,CVNAVR102FC02018159018139037460695140231962+140017101894-02070130501109
2019/11/10,13:05:04,CVNAVR102FC02018164018144037460710140231971+140017101894-02070130502109
2019/11/10,13:05:04,CVNAVR102FC02018169018149037460725140231978+141017001894-02070130503109
2019/11/10,13:05:05,CVNAVR102FC02018174018154037460739140231984+141017201894-02070130504109
2019/11/10,13:05:06,CVNAVR102FC02018179018159037460754140231990+141017101894-02070130505109
2019/11/10,13:05:07,CVNAVR102FC02018184018164037460768140231996+141017001894-02070130506109
2019/11/10,13:05:08,CVNAVR102FC02018189018169037460782140232003+141017001894-02070130507109
2019/11/10,13:05:10,CVNAVR102FC02018194018174037460796140232006+141016401894-02070130508109
2019/11/10,13:05:10,CVNAVR102FC02018199018179037460809140232012+141016101894-02070130509109
2019/11/10,13:05:11,CVNAVR102FC02018204018184037460821140232018+141015501894-02070130510108
2019/11/10,13:05:12,CVNAVR102FC02018209018189037460835140232025+141015601894-02070130511109
2019/11/10,13:05:13,CVNAVR102FC02018214018194037460850140232031+141015501894-02070130512109
2019/11/10,13:05:14,CVNAVR102FC02018214018194037460862140232037+141015401894-02070130513109
2019/11/10,13:05:16,CVNAVR102FC02018219018199037460875140232040+141015301894-02070130514109
2019/11/10,13:05:16,CVNAVR102FC02018224018204037460887140232046+141015201894-02070130515109
2019/11/10,13:05:17,CVNAVR102FC02018229018209037460901140232053+142015201894-02070130516109
2019/11/10,13:05:18,CVNAVR102FC02018234018214037460914140232059+142015101894-02070130517109
2019/11/10,13:05:19,CVNAVR102FC02018239018219037460926140232062+142015101894-02070130518109
2019/11/10,13:05:20,CVNAVR102FC02018239018219037460940140232068+142015001894-02070130519109
2019/11/10,13:05:21,CVNAVR102FC02018244018224037460951140232075+142014801894-02070130520109
2019/11/10,13:05:22,CVNAVR102FC02018249018229037460965140232081+142014901894-02070130521109
2019/11/10,13:05:23,CVNAVR102FC02018254018234037460978140232087+142015401894-02070130522109
2019/11/10,13:05:24,CVNAVR102FC02018259018239037460993140232093+142016501894-02070130523109
2019/11/10,13:05:25,CVNAVR102FC02018265018245037461010140232100+142018001894-02070130524109
2019/11/10,13:05:26,CVNAVR102FC02018270018250037461026140232106+142018501894-02070130525109
2019/11/10,13:05:28,CVNAVR102FC02018275018255037461043140232112+142018701894-02070130526109
2019/11/10,13:05:28,CVNAVR102FC02018280018260037461057140232121+142018301894-02070130527109
2019/11/10,13:05:29,CVNAVR102FC02018284018264037461073140232128+142017901894-02070130528109
2019/11/10,13:05:30,CVNAVR102FC02018289018269037461089140232134+142017801894-02070130529109
2019/11/10,13:05:31,CVNAVR102FC02018295018275037461106140232140+141018301894-02070130530109
2019/11/10,13:05:32,CVNAVR102FC02018300018280037461121140232150+141018801894-02070130531109
2019/11/10,13:05:34,CVNAVR102FC02018305018285037461139140232156+141018901894-02070130532109
2019/11/10,13:05:34,CVNAVR102FC02018310018290037461154140232162+141018701894-02070130533109
2019/11/10,13:05:35,CVNAVR102FC02018315018295037461170140232168+140018501894-02070130534109
2019/11/10,13:05:36,CVNAVR102FC02018320018300037461185140232175+140018401894-02070130535109
2019/11/10,13:05:37,CVNAVR102FC02018325018305037461200140232181+140018101894-02070130536109
2019/11/10,13:05:38,CVNAVR102FC02018329018309037461215140232187+140017701894-02070130537109
2019/11/10,13:05:40,CVNAVR102FC02018334018314037461231140232193+140017501894-02070130538109
2019/11/10,13:05:40,CVNAVR102FC02018339018319037461243140232200+140017201894-02070130539109
2019/11/10,13:05:41,CVNAVR102FC02018344018324037461259140232206+140016801894-02070130540109
2019/11/10,13:05:42,CVNAVR102FC02018349018329037461273140232212+139016901894-02070130541109
2019/11/10,13:05:43,CVNAVR102FC02018354018334037461287140232218+139017001894-02070130542109
2019/11/10,13:05:44,CVNAVR102FC02018359018339037461303140232225+139017201894-02070130543109
2019/11/10,13:05:45,CVNAVR102FC02018364018344037461318140232234+139017701894-02070130544109
2019/11/10,13:05:46,CVNAVR102FC02018370018350037461334140232240+139018001894-02070130545109
2019/11/10,13:05:47,CVNAVR102FC02018375018355037461350140232246+139018401894-02070130546109
2019/11/10,13:05:48,CVNAVR102FC02018380018360037461365140232253+139018501894-02070130547109
2019/11/10,13:05:49,CVNAVR102FC02018385018365037461381140232262+139018701894-02070130548109
2019/11/10,13:05:50,CVNAVR102FC02018390018370037461398140232268+139019101894-02070130549109
2019/11/10,13:05:51,CVNAVR102FC02018395018375037461415140232275+139019401894-02070130550109
2019/11/10,13:05:52,CVNAVR102FC02018400018380037461432140232281+138019601894-02070130551109
2019/11/10,13:05:53,CVNAVR102FC02018405018385037461450140232290+138019601894-02070130552109
2019/11/10,13:05:54,CVNAVR102FC02018410018390037461465140232296+138019501894-02070130553109
2019/11/10,13:05:55,CVNAVR102FC02018415018395037461481140232303+138019401894-02070130554109
2019/11/10,13:05:56,CVNAVR102FC02018420018400037461498140232312+138019301894-02070130555109
2019/11/10,13:05:57,CVNAVR102FC02018430018410037461515140232318+138019201925-02070130556109
2019/11/10,13:05:59,CVNAVR102FC02018435018415037461531140232325+137019001925-02070130557109
2019/11/10,13:05:59,CVNAVR102FC02018440018420037461546140232331+137018401925-02070130558109
2019/11/10,13:06:00,CVNAVR102FC02018444018424037461562140232337+137017801925-02070130559109
2019/11/10,13:06:01,CVNAVR102FC02018449018429037461578140232346+137017601925-02070130600109
2019/11/10,13:06:02,CVNAVR102FC02018454018434037461592140232353+137017501925-02070130601109
2019/11/10,13:06:03,CVNAVR102FC02018459018439037461606140232359+137017301925-02070130602109
2019/11/10,13:06:04,CVNAVR102FC02018459018439037461621140232365+137017201925-02070130603109
2019/11/10,13:06:05,CVNAVR102FC02018464018444037461635140232371+137017101925-02070130604109
2019/11/10,13:06:06,CVNAVR102FC02018469018449037461650140232378+137016801930-02070130605109
2019/11/10,13:06:07,CVNAVR102FC02018474018454037461664140232384+137016701930-02070130606109
2019/11/10,13:06:08,CVNAVR102FC02018479018459037461678140232390+137017001930-02070130607109
2019/11/10,13:06:09,CVNAVR102FC02018484018464037461693140232396+137017101930-02070130608109
2019/11/10,13:06:11,CVNAVR102FC02018489018469037461707140232403+137017301930-02070130609109
2019/11/10,13:06:11,CVNAVR102FC02018494018474037461723140232409+138017301930-02070130610109
2019/11/10,13:06:12,CVNAVR102FC02018499018479037461737140232415+138017101930-02070130611109
2019/11/10,13:06:13,CVNAVR102FC02018504018484037461751140232421+138017201930-02070130612109
2019/11/10,13:06:14,CVNAVR102FC02018509018489037461767140232431+138017501930-02070130613109
2019/11/10,13:06:15,CVNAVR102FC02018514018494037461781140232437+138017501930-02070130614109
2019/11/10,13:06:17,CVNAVR102FC02018519018499037461796140232443+138017502372-02070130615109
2019/11/10,13:06:17,CVNAVR102FC02018524018504037461812140232450+138017502372-02070130616109
2019/11/10,13:06:18,CVNAVR102FC02018529018509037461825140232459+138017402372-02070130617109
2019/11/10,13:06:19,CVNAVR102FC02018534018514037461840140232465+139017202372-02070130618109
2019/11/10,13:06:20,CVNAVR102FC02018539018519037461854140232475+139017302372-02070130619109
2019/11/10,13:06:21,CVNAVR102FC02018544018524037461868140232481+139017302372-02070130620108
2019/11/10,13:06:23,CVNAVR102FC02018549018529037461882140232490+139017102372-02070130621108
2019/11/10,13:06:23,CVNAVR102FC02018554018534037461896140232500+139017102372-02070130622108
2019/11/10,13:06:24,CVNAVR102FC02018559018539037461910140232506+139017002372-02070130623108
2019/11/10,13:06:25,CVNAVR102FC02018564018544037461925140232512+139016902372-02070130624108
2019/11/10,13:06:26,CVNAVR102FC02018569018549037461939140232521+139017102372-02070130625108
2019/11/10,13:06:27,CVNAVR102FC02018574018554037461953140232531+139017302561-02070130626108
2019/11/10,13:06:29,CVNAVR102FC02018579018559037461967140232537+139017402561-02070130627108
2019/11/10,13:06:29,CVNAVR102FC02018584018564037461981140232546+139017702561-02070130628108
2019/11/10,13:06:30,CVNAVR102FC02018589018569037461996140232556+139017702561-02070130629108
2019/11/10,13:06:31,CVNAVR102FC02018594018574037462010140232565+140017602561-02070130630108
2019/11/10,13:06:32,CVNAVR102FC02018599018579037462025140232575+140017402561-02070130631108
2019/11/10,13:06:33,CVNAVR102FC02018604018584037462039140232581+140017402561-02070130632108
2019/11/10,13:06:35,CVNAVR102FC02018609018589037462054140232590+139017402561-02070130633108
2019/11/10,13:06:35,CVNAVR102FC02018614018594037462068140232600+139017402561-02070130634108
2019/11/10,13:06:36,CVNAVR102FC02018619018599037462082140232609+139017302561-02070130635108
2019/11/10,13:06:37,CVNAVR102FC02018624018604037462096140232615+139017402561-02070130636108
2019/11/10,13:06:38,CVNAVR102FC02018629018609037462110140232625+140017402561-02070130637108
2019/11/10,13:06:39,CVNAVR102FC02018634018614037462125140232634+140017102561-02070130638108
2019/11/10,13:06:40,CVNAVR102FC02018639018619037462139140232643+140017002561-02070130639108
2019/11/10,13:06:41,CVNAVR102FC02018645018625037462153140232650+140017402561-02070130640108
2019/11/10,13:06:42,CVNAVR102FC02018649018629037462168140232659+140017802561-02070130641108
2019/11/10,13:06:43,CVNAVR102FC02018655018635037462182140232668+140018002561-02070130642108
2019/11/10,13:06:44,CVNAVR102FC02018660018640037462196140232678+141018002561-02070130643108
2019/11/10,13:06:45,CVNAVR102FC02018664018644037462210140232687+141017502561-02070130644108
2019/11/10,13:06:46,CVNAVR102FC02018669018649037462225140232693+141017402561-02070130645108
2019/11/10,13:06:48,CVNAVR102FC02018674018654037462240140232703+141017302561-02070130646109
2019/11/10,13:06:48,CVNAVR102FC02018676018656037462253140232712+141017202561-02070130647109
2019/11/10,13:06:49,CVNAVR102FC02018679018659037462267140232718+141017102561-02070130648109
2019/11/10,13:06:50,CVNAVR102FC02018684018664037462281140232728+141017102561-02070130649109
2019/11/10,13:06:51,CVNAVR102FC02018689018669037462295140232737+141017002561-02070130650109
2019/11/10,13:06:52,CVNAVR102FC02018694018674037462307140232743+141016702561-02070130651109
2019/11/10,13:06:54,CVNAVR102FC02018699018679037462321140232753+141016502561-02070130652109
2019/11/10,13:06:54,CVNAVR102FC02018704018684037462334140232759+141016402561-02070130653109
2019/11/10,13:06:55,CVNAVR102FC02018709018689037462348140232768+141016302561-02070130654109
2019/11/10,13:06:56,CVNAVR102FC02018714018694037462360140232775+140016302523-02070130655109
2019/11/10,13:06:57,CVNAVR102FC02018719018699037462375140232784+140016202523-02070130656109
2019/11/10,13:06:58,CVNAVR102FC02018724018704037462387140232793+140016302523-02070130657109
2019/11/10,13:07:00,CVNAVR102FC02018729018709037462401140232800+140016202523-02070130658109
2019/11/10,13:07:00,CVNAVR102FC02018734018714037462415140232809+139016402523-02070130659109
2019/11/10,13:07:01,CVNAVR102FC02018737018717037462428140232815+139016102523-02070130700109
2019/11/10,13:07:02,CVNAVR102FC02018739018719037462440140232825+140016402523-02070130701109
2019/11/10,13:07:03,CVNAVR102FC02018744018724037462454140232831+140016402508-02070130702109
2019/11/10,13:07:04,CVNAVR102FC02018749018729037462468140232840+140016302508-02070130703108
2019/11/10,13:07:06,CVNAVR102FC02018754018734037462481140232846+140016202508-02070130704108
2019/11/10,13:07:06,CVNAVR102FC02018759018739037462495140232856+140016102508-02070130705108
2019/11/10,13:07:07,CVNAVR102FC02018764018744037462509140232862+140016202508-02070130706108
2019/11/10,13:07:08,CVNAVR102FC02018769018749037462521140232871+140016102508-02070130707109
2019/11/10,13:07:09,CVNAVR102FC02018774018754037462535140232878+140016302508-02070130708109
2019/11/10,13:07:10,CVNAVR102FC02018779018759037462548140232887+141016302508-02070130709109
2019/11/10,13:07:12,CVNAVR102FC02018779018759037462562140232893+141016502508-02070130710109
2019/11/10,13:07:12,CVNAVR102FC02018784018764037462576140232903+141016402508-02070130711108
2019/11/10,13:07:13,CVNAVR102FC02018789018769037462589140232912+141016402508-02070130712108
2019/11/10,13:07:14,CVNAVR102FC02018794018774037462603140232918+141016202508-02070130713108
2019/11/10,13:07:15,CVNAVR102FC02018799018779037462615140232925+141016102508-02070130714108
2019/11/10,13:07:16,CVNAVR102FC02018804018784037462628140232934+141015902508-02070130715108
2019/11/10,13:07:17,CVNAVR102FC02018809018789037462640140232940+142015802508-02070130716108
2019/11/10,13:07:18,CVNAVR102FC02018814018794037462653140232950+142015702508-02070130717108
2019/11/10,13:07:19,CVNAVR102FC02018819018799037462667140232956+142015702537-02070130718108
2019/11/10,13:07:20,CVNAVR102FC02018819018799037462679140232965+142015602537-02070130719108
2019/11/10,13:07:21,CVNAVR102FC02018824018804037462692140232971+142015602537-02070130720108
2019/11/10,13:07:22,CVNAVR102FC02018829018809037462704140232981+142015702537-02070130721108
2019/11/10,13:07:23,CVNAVR102FC02018834018814037462718140232987+142015802537-02070130722108
2019/11/10,13:07:25,CVNAVR102FC02018839018819037462731140232993+143016002537-02070130723108
2019/11/10,13:07:25,CVNAVR102FC02018844018824037462745140233003+143016202537-02070130724108
2019/11/10,13:07:26,CVNAVR102FC02018849018829037462757140233012+143016302537-02070130725108
2019/11/10,13:07:27,CVNAVR102FC02018854018834037462771140233018+143016402537-02070130726108
2019/11/10,13:07:28,CVNAVR102FC02018859018839037462784140233028+143016502537-02070130727108
2019/11/10,13:07:29,CVNAVR102FC02018859018839037462800140233037+143017202537-02070130728108
2019/11/10,13:07:30,CVNAVR102FC02018864018844037462815140233043+143017702537-02070130729108
2019/11/10,13:07:31,CVNAVR102FC02018869018849037462829140233053+143017902537-02070130730108
2019/11/10,13:07:32,CVNAVR102FC02018875018855037462843140233062+144018002537-02070130731108
2019/11/10,13:07:33,CVNAVR102FC02018880018860037462859140233071+144018102537-02070130732108
2019/11/10,13:07:34,CVNAVR102FC02018885018865037462873140233081+143018102537-02070130733108
2019/11/10,13:07:35,CVNAVR102FC02018889018869037462873140233081+143018102537-02070130734108
2019/11/10,13:07:36,CVNAVR102FC02018895018875037462903140233100+143018102537-02070130735108
2019/11/10,13:07:37,CVNAVR102FC02018899018879037462903140233100+143018102537-02070130736108
2019/11/10,13:07:38,CVNAVR102FC02018905018885037462920140233109+143018102537-02070130737108
2019/11/10,13:07:39,CVNAVR102FC02018909018889037462934140233115+143018102537-02070130738108
2019/11/10,13:07:40,CVNAVR102FC02018915018895037462950140233125+143018102537-02070130739109
2019/11/10,13:07:42,CVNAVR102FC02018920018900037462964140233134+144018002537-02070130740109
2019/11/10,13:07:42,CVNAVR102FC02018921018901037462978140233143+144018002537-02070130741108
2019/11/10,13:07:43,CVNAVR102FC02018929018909037462993140233153+144017802537-02070130742108
2019/11/10,13:07:44,CVNAVR102FC02018933018913037463007140233159+144017702537-02070130743108
2019/11/10,13:07:45,CVNAVR102FC02018934018914037463021140233168+144017702537-02070130744108
2019/11/10,13:07:46,CVNAVR102FC02018939018919037463035140233178+144017702537-02070130745108
2019/11/10,13:07:48,CVNAVR102FC02018944018924037463050140233187+144017602537-02070130746109
2019/11/10,13:07:48,CVNAVR102FC02018949018929037463065140233193+144017602537-02070130747109
2019/11/10,13:07:49,CVNAVR102FC02018954018934037463079140233203+145017702537-02070130748108
2019/11/10,13:07:50,CVNAVR102FC02018959018939037463093140233212+145017802537-02070130749108
2019/11/10,13:07:51,CVNAVR102FC02018964018944037463107140233221+145017802842-02070130750108
2019/11/10,13:07:52,CVNAVR102FC02018969018949037463121140233231+145017802842-02070130751108
2019/11/10,13:07:53,CVNAVR102FC02018974018954037463135140233240+145017702842-02070130752108
2019/11/10,13:07:54,CVNAVR102FC02018984018964037463164140233259+145017702842-02070130753108
2019/11/10,13:07:55,CVNAVR102FC02018989018969037463164140233259+145017702842-02070130754108
2019/11/10,13:07:56,CVNAVR102FC02018989018969037463178140233268+146017703276-02070130755108
2019/11/10,13:07:57,CVNAVR102FC02018994018974037463192140233281+146017703276-02070130756108
2019/11/10,13:07:58,CVNAVR102FC02018999018979037463206140233290+146017603276-02070130757108
2019/11/10,13:07:59,CVNAVR102FC02019004018984037463218140233303+146017203276-02070130758108
2019/11/10,13:08:01,CVNAVR102FC02019009018989037463231140233312+146017003276-02070130759108
2019/11/10,13:08:01,CVNAVR102FC02019014018994037463243140233321+146017003661-02070130800109
2019/11/10,13:08:02,CVNAVR102FC02019019018999037463256140233334+146016803661-02070130801109
2019/11/10,13:08:03,CVNAVR102FC02019024019004037463268140233346+146016903661-02070130802109
2019/11/10,13:08:04,CVNAVR102FC02019029019009037463279140233356+146016803661-02070130803108
2019/11/10,13:08:05,CVNAVR102FC02019029019009037463292140233368+146016703661-02070130804108
2019/11/10,13:08:07,CVNAVR102FC02019034019014037463304140233381+146016903661-02070130805109
2019/11/10,13:08:07,CVNAVR102FC02019039019019037463317140233390+146016803661-02070130806109
2019/11/10,13:08:08,CVNAVR102FC02019044019024037463328140233403+146016703661-02070130807109
2019/11/10,13:08:09,CVNAVR102FC02019049019029037463340140233412+146016703661-02070130808108
2019/11/10,13:08:10,CVNAVR102FC02019054019034037463353140233425+146016703661-02070130809108
2019/11/10,13:08:11,CVNAVR102FC02019059019039037463365140233437+146016903661-02070130810108
2019/11/10,13:08:12,CVNAVR102FC02019064019044037463378140233450+146017103661-02070130811109
2019/11/10,13:08:13,CVNAVR102FC02019069019049037463390140233459+146017003661-02070130812109
2019/11/10,13:08:14,CVNAVR102FC02019074019054037463403140233471+146017103661-02070130813109
2019/11/10,13:08:15,CVNAVR102FC02019079019059037463415140233484+146017003661-02070130814109
2019/11/10,13:08:16,CVNAVR102FC02019084019064037463426140233493+146016903661-02070130815109
2019/11/10,13:08:17,CVNAVR102FC02019089019069037463439140233506+146017103661-02070130816109
2019/11/10,13:08:19,CVNAVR102FC02019094019074037463451140233518+146017003661-02070130817109
2019/11/10,13:08:19,CVNAVR102FC02019099019079037463465140233531+146017003661-02070130818109
2019/11/10,13:08:20,CVNAVR102FC02019104019084037463478140233543+146017103661-02070130819109
2019/11/10,13:08:21,CVNAVR102FC02019109019089037463490140233553+146017103661-02070130820109
2019/11/10,13:08:22,CVNAVR102FC02019109019089037463503140233565+146017103661-02070130821109
2019/11/10,13:08:23,CVNAVR102FC02019114019094037463515140233578+146017203661-02070130822109
2019/11/10,13:08:25,CVNAVR102FC02019119019099037463528140233590+146017303661-02070130823109
2019/11/10,13:08:25,CVNAVR102FC02019124019104037463540140233600+146017203661-02070130824109
2019/11/10,13:08:26,CVNAVR102FC02019129019109037463553140233612+146017503661-02070130825109
2019/11/10,13:08:27,CVNAVR102FC02019134019114037463565140233625+146017503661-02070130826109
2019/11/10,13:08:28,CVNAVR102FC02019139019119037463579140233637+146017503661-02070130827109
2019/11/10,13:08:29,CVNAVR102FC02019144019124037463592140233650+146017403661-02070130828109
2019/11/10,13:08:31,CVNAVR102FC02019149019129037463604140233662+146017403661-02070130829109
2019/11/10,13:08:31,CVNAVR102FC02019154019134037463618140233675+146017503661-02070130830109
2019/11/10,13:08:32,CVNAVR102FC02019159019139037463631140233684+146017403661-02070130831109
2019/11/10,13:08:33,CVNAVR102FC02019164019144037463643140233696+146017303661-02070130832108
2019/11/10,13:08:34,CVNAVR102FC02019169019149037463656140233709+146017403661-02070130833108
2019/11/10,13:08:35,CVNAVR102FC02019174019154037463668140233718+146017403661-02070130834108
2019/11/10,13:08:36,CVNAVR102FC02019179019159037463681140233731+146017403661-02070130835108
2019/11/10,13:08:37,CVNAVR102FC02019184019164037463693140233743+146017503597-02070130836108
2019/11/10,13:08:38,CVNAVR102FC02019189019169037463706140233756+146017603597-02070130837109
2019/11/10,13:08:39,CVNAVR102FC02019194019174037463718140233768+146017503597-02070130838109
2019/11/10,13:08:40,CVNAVR102FC02019199019179037463731140233778+146017503597-02070130839109
2019/11/10,13:08:41,CVNAVR102FC02019204019184037463745140233790+146017603597-02070130840109
2019/11/10,13:08:42,CVNAVR102FC02019209019189037463757140233803+146017803597-02070130841109
2019/11/10,13:08:44,CVNAVR102FC02019215019195037463771140233815+146018303899-02070130842109
2019/11/10,13:08:44,CVNAVR102FC02019220019200037463784140233831+146018603899-02070130843109
2019/11/10,13:08:45,CVNAVR102FC02019225019205037463798140233843+146018703899-02070130844109
2019/11/10,13:08:46,CVNAVR102FC02019230019210037463810140233856+146018603658-02070130845109
2019/11/10,13:08:47,CVNAVR102FC02019235019215037463825140233868+146018603658-02070130846109
2019/11/10,13:08:48,CVNAVR102FC02019240019220037463837140233881+146018603658-02070130847109
2019/11/10,13:08:50,CVNAVR102FC02019245019225037463851140233893+146018703658-02070130848109
2019/11/10,13:08:50,CVNAVR102FC02019250019230037463865140233906+146018703658-02070130849109
